UniqueCount	AmbigCount
6960	2
3230	2
9596	8
11676	19
4672	4
3807	4
3043	1
5365	16
5351	10
11476	14
2391	2
9812	15
5353	28
6227	6
3568	2
5442	7
3025	8
5562	4
3408	2
3748	7
1550	2
4586	2
4822	8
3397	4
4964	4
3911	3
5591	15
2428	0
1502	0
3138	1
2103	0
6554	8
5797	3
4879	6
3520	22
3344	5
20550	4
4293	5
2803	4
2186	1
4668	5
3553	0
6174	19
4263	19
4275	18
7717	10
12568	37
3507	13
4679	44
2383	10
3070	1
2846	3
4771	16
2299	11
6876	7
2193	4
2077	4
1788	2
4097	9
2825	5
1966	17
1540	7
2691	4
2317	5
1944	3
3303	6
2446	4
1829	1
1997	2
2317	3
2342	7
2828	2
4020	7
1292	1
8546	4
3729	17
1845	0
2846	12
1419	1
9519	34
2575	2
2833	3
2436	0
6152	12
3282	5
2092	2
1726	4
1069	0
2071	0
4182	3
1933	6
2518	4
7976	10
1588	0
2328	2
2142	0
5330	6
1283	1
2169	8
3311	3
2596	2
2487	6
2044	4
2178	1
2815	1
3937	1
1534	2
3353	1
3986	10
3266	0
843	5
3230	1
2024	0
1248	0
2529	4
1462	2
2569	4
2166	3
3933	1
2849	4
2666	11
1550	3
1395	1
1902	11
2109	2
5266	2
1403	0
2342	4
3307	5
694	2
2345	2
1732	1
7227	2
4239	1
1676	10
1465	1
2309	8
2418	9
2295	6
844	0
3773	2
1873	11
3755	4
1913	5
1900	7
8624	10
2390	14
5357	3
3265	2
3092	4
6609	26
2478	1
1306	6
2536	0
3486	60
1809	1
1788	2
7428	6
1928	3
756	2
1725	1
1749	8
1465	8
1449	3
2868	0
2990	1
1377	2
2516	2
3021	3
2616	5
3482	1
2497	1
1961	1
1921	4
1662	47
6436	22
1665	0
2035	5
4981	4
2817	9
1317	0
1495	0
1717	4
1904	1
2626	2
1354	2
3202	3
5235	3
3585	3
1952	2
1979	1
1956	4
1678	3
1928	6
2710	1
3492	15
1015	0
3016	7
1622	0
1841	3
9948	4
2142	4
1295	0
1661	2
21012	11
1811	3
1811	6
3472	2
2686	15
1641	2
461	0
1382	0
1876	4
3177	0
2116	1
2814	1
7493	21
1469	2
2048	4
975	0
4827	6
455	0
8387	10
1592	2
1948	10
1078	0
4788	4
3100	2
1885	0
2736	3
1386	0
2024	1
13791	112
2752	7
1663	4
785	4
1386	1
1282	0
1310	1
3969	1
6232	22
1432	1
3350	7
2195	0
16427	379
494	1
2232	4
2522	6
808	0
3070	4
2118	0
2569	38
2563	1
7200	5
1504	1
3375	2
5262	5
1789	24
8100	150
1755	1
4706	12
15251	123
3791	11
1553	4
397	0
1100	0
1516	2
2610	76
1831	1
3282	4
2566	29
1641	4
5251	3
1115	1
1854	1
8638	22
4562	39
2908	5
1623	5
519	1
540	0
4525	1
1219	0
692	47
607	0
1146	9
1545	2
1510	1
1039	0
1302	7
4982	2
1222	8
864	1
667	4
3000	2
3013	4
2007	0
1273	2
3189	37
898	1
1254	0
1224	0
906	2
1636	0
1532	0
1780	0
4449	3
2950	5
1381	0
2020	1
1218	3
2177	2
1404	6
1770	2
2556	3
1229	0
1644	3
1578	4
5573	6
2080	0
2379	9
1626	3
1473	3
989	0
2526	2
1519	6
3504	5
2051	0
1293	1
1770	0
5681	7
1158	0
1792	6
3736	2
2524	3
1036	3
582	0
2426	3
870	9
1159	3
2084	1
796	3
2388	2
1180	2
835	2
2339	4
722	0
4386	15
1672	1
258	0
928	1
771	0
1311	0
1847	10
1242	4
1203	12
747	2
1969	6
1318	0
798	0
1327	4
2423	1
1661	0
1334	1
773	0
3059	1
800	0
1616	7
607	0
22239	128
1938	11
1964	2
2910	33
1208	3
1403	2
1242	0
1696	5
1403	2
1186	11
1321	3
1855	4
1525	1
1571	0
1551	3
2768	3
1259	5
1011	1
1353	21
1419	2
2740	1
1569	0
1565	0
477	0
911	0
1129	1
2413	11
1049	0
1115	1
963	0
1035	3
698	0
717	2
2278	0
760	0
4789	5343
845	0
4822	2
826	3
3051	2
831	1
3936	1
1187	0
1866	0
5479	53
796	2
2226	1
1365	0
2213	5
4025	9
1404	1
1323	1
1455	8
3107	25
886	2
1375	0
2410	14
1519	0
3177	17
1428	34
1417	0
1403	4
6012	5
4039	3
3083	2
1083	0
2897	1
1657	7
3178	1
1121	3
1014	0
1220	1
433	4
1218	8
3402	3
998	0
2386	1
1237	2
790	0
1019	10
2094	2
10589	8
860	7
722	1
2084	0
3689	1
786	0
734	5
2084	16
1570	2
1088	2
1662	23
1256	3
2139	2
962	0
2569	0
2963	4
539	0
1885	0
1498	1
968	3
1823	3
2274	33
887	5
2007	1
1200	5
4326	0
1071	1
470	0
526	0
1426	1
7943	6
1768	1
1457	19
924	0
453	2
7107	6
702	1
2357	3
422	0
1125	2
1716	1
2709	9
2579	10
671	20
753	2
919	0
1486	13
1013	1
3075	2
940	1
1934	3
808	1
1036	1
806	0
866	0
1444	2
926	1
3706	0
1706	2
963	0
1381	8
9308	78
807	7
979	1
742	0
967	3
1592	9
1142	2
1964	0
995	1
3515	4
1582	1
4897	40
1525	2
909	1
670	0
2474	7
5515	4
632	0
699	0
803	0
5575	13
1722	2
3461	18
2106	7
1716	1
2896	1
1103	11
879	0
4753	1
576	0
1362	1
4194	1
581	1
2263	0
1155	2
717	3
1166	0
1091	1
711	0
1244	0
1846	17
893	1
676	0
2093	4
721	0
316	0
2240	2
1179	1
935	5
2199	3
1593	6
648	1
2206	4
826	2
1449	2
1751	13
873	3
2054	96
1212	1
4698	9
1451	1
1179	0
1179	0
2367	1
2044	5
404	0
975	2
1471	0
844	1
617	16
1780	5
781	2
905	16
3818	5
1015	0
288	0
705	1
2749	2
2412	2
2099	6
491	0
2025	1
944	4
4052	1
962	5
1407	2
3607	17
974	8
1890	5
2301	103
2415	1
1559	7
803	0
882	0
580	1
2393	5
1092	1
1743	1
2714	3
727	5
1053	3
801	8
2679	12
712	3
920	1
659	6
1411	3
2275	3
1373	4
2755	1
2159	1
682	1
1757	7
3146	5
1353	2
748	5
1149	0
913	2
706	1
1760	2
2628	0
1575	5
862	1
907	2
1821	5
4827	4
525	0
906	4
1319	5
870	1
873	0
3746	8
1626	3
1309	2
2358	4
1472	2
754	1
2632	3
888	0
5497	13
1617	11
2069	8
1100	2
2082	20
696	0
4714	11
607	9
477	4
870	0
856	0
1196	3
1720	4
945	0
759	0
1603	13
872	0
1544	5
1058	0
673	1
966	12
850	0
890	1
659	0
3149	27
2519	4
1628	4578
1381	5
986	1
368	0
660	2
542	0
680	1
1710	14
227	0
824	1
1693	0
502	0
1549	5
1791	8
1435	0
1040	6
2624	5
1940	3
6408	3
1304	9
800	3
926	0
1509	0
745	1
2474	0
3668	4
1427	0
1264	2
1333	0
657	0
3605	3
988	0
1999	1
812	0
1458	3
2271	3
2333	4
737	2
1053	1
648	1
