UniqueCount	AmbigCount
8638	32
4457	42
996	30
3536	42
2451	86
1110	110
1507	58
2383	14
2134	48
5691	32
4070	73
856	13
4958	10
416	5
1017	43
1036	119
2463	6
865	22
9983	142
1057	26
1059	13
778	3
1253	36
440211	14161
705	5
1018	15
15365	37
1262	3
2453	16
382	10
501	1
1067	3
9210	79
5706	53
387	2
2559	42
418	25
734	11
579	8
9409	103
8067	107
4044	46
2945	12
278	20
2506	13
414	0
1502	74
270	1
5541	119
4514	37
930	19
690	14
913	28
1287	6
1293	18
1287	10
1132	56
624	4
968	7
1075	25
388	1
751	22
570	26
8076	53
678	13
494	187
1084	66
279	44
1218	66
617	1
29056	34
245	2
580	24
13193	165
499	2
815	71
377	24
819	28
2340	30
1876	77
1148	5
702	2
329	1
2316	30
683	1
1000	4
569	17
582	23
369	0
223	22
483	29
252	14
2642	24
185	0
501	47
1578	41
587	16
848	7
441	187
1274	7
206	10
1142	7
1459	32
1587	24
543	48
214	4
1445	14
273	10
583	15
207	21
10287	119
4789	72
907	4
867	42
311	1
472	39
633	11
3194	32
16524	102
595	14
1024	6
240	17
330	0
1323	17
239	16
4417	91
1315	62
501	8
1760	70
104	0
530	14
2395	31
413	19
800	7
173	6
1944	52
509	14
211	21
494	1
5330	45
352	2
289	0
1215	64
1013	7
1024	27
3639	64
1573	106
663	4
193	8
462	14
532	48
377	15
600	10
825	12
609	15
621	8
785	30
628	17
245	2
144	8
1310	9
760	38
232	4
1855	13
486	8
787	1
747	3
616	1
682	29
381	16
768	33
107	2
369	4
437	7
835	8
712	12
9791	21
3794	12
1199	11
823	60
1155	15
692	13
367	18
219	11
538	11
480	3
320	13
495	9
447	4
424	34
386	6
182	17
246	1
501	13
1036	10
411	3
1017	111
100	3
765	12
425	27
171	23
345	0
829	16
787	6
1784	11
6532	377
1384	8
1316	32
661	10
3338	287
340	15
323	6
470	1
1023	18
616	16
1647	10
382	13
562	10
1070	28
1017	8
394	0
1009	33
3452	44
188	3
392	11
1662	50
1910	7
918	7
470	2
204	3
608	8
1314	25
1875	20
774	47
4075	71
371	12
226	2
755	9
419	30
360	4
730	92
298	2
632	2
385	4
317	11
389	0
686	2
321	2
746	4
995	41
358	15
97	7
728	5
816	8
4630	48
1344	15
760	136
164	0
390	22
2720	9
628	8
540	54
109	1
1271	4
305	5
437	32
101	8
475	2
522	12
718	5
284	32
512	4
690	73
645	8
136	2
670	8
209	20
272	3
715	10
955	3
1126	17
293	3
334	10
256	4
1953	6
547	14
391	2
288	1
257	11
264	22
265	3
102	17
139	7
782	5
436	1
74	13
642	13
353	3
127140	130
118	12
1674	5
609	33
1126	33
1105	21
1202	6
219	0
427	26
852	3
1097	28
2699	153
293	6
4990	23
129	13
416	13
246	6
612	21
365	1
1316	129
457	8
200	2
208	8
3219	41
238775	457
699	9
430	1
921	8
380	11
651	5
305	0
175	17
499	73
1175	6
1199	58
360	10
909	1
707	9
2597	7
691	3
