UniqueCount	AmbigCount
905	7
2271	254
450	5
306	0
575	0
559	0
309	0
244	0
315	0
164	0
497	0
465	0
456	0
299	0
1779	6
139	0
1119	0
221	0
283	0
100	0
392	2
175	0
178	5
397	0
1697	0
131	1
184	0
164	0
199	0
158	0
156	1
144	3
156	1
104	0
300	1
80	0
122	0
158	0
113	0
98	0
299	0
169	0
358	0
176	0
169	0
76	1
433	0
161	0
86	0
109	0
149	0
79	0
108	0
157	0
101	0
86	0
169	1
161	0
140	0
146	0
120	0
84	0
55	0
133	0
168	0
86	0
85	1
69	0
69	1
160	0
214	1
143	6
180	0
61	1
111	1
130	0
155	3
394	1
213	3
151	0
84	0
238	0
70	0
69	0
268	6
76	0
153	0
81	0
123	0
166	0
54	0
89	0
107	0
84	0
108	0
304	0
83	0
60	0
124	0
133	3
335	0
1360	0
66	0
39	0
79	0
87	0
301	1
34	0
322	0
67	0
70	0
410	0
247	0
62	0
152	0
77	0
253	0
143	0
65	1
136	0
99	0
117	0
90	0
148	0
84	0
51	0
145	2
72	0
608	0
174	0
78	0
75	0
72	0
44	1
141	0
65	24
55	0
41	0
47	0
99	0
229	0
193	0
85	0
412	0
51	1
281	1
51	0
70	1
162	1
60	0
124	0
1823	51
3946	8
31	0
38	0
268	15
296	0
108	0
42	0
50	0
117	0
344	0
302	1
560	0
80	9
235	3
95	0
140	0
71	7
82	0
60	0
28	0
356	1
47	0
35	0
44	0
66	0
51	0
91	4
45	3
337	0
47	0
350	0
43	1
76	0
41	0
229	0
105	0
327	1
69	0
57	0
28	0
48	0
67	0
70	0
54	0
225	0
1011	0
212	0
51	0
30	0
93	0
55	0
64	0
77	0
88	0
45	0
517	0
51	0
33	0
85	0
42	0
52	2
54	0
57	0
170	0
51	0
45	0
415	0
86	0
50	0
28	0
34	0
117	0
71	0
69	0
49	0
46	0
241	0
44	0
69	0
25	0
41	0
49	0
54	0
109	0
265	1
213	1
45	0
78	0
64	0
71	0
35	0
157	0
114	0
65	0
72	0
47	0
43	0
85	0
154	1
151	5
132	0
57	0
117	7
77	43
67	0
107	0
46	0
62	0
69	1
44	0
40	1
38	0
77	0
1568	1
32	0
40	0
31	0
67	0
134	1
72	0
57	0
55	0
82	1
37	0
29	0
35	0
35	2
46	0
56	1
48	0
173	4
120	0
111	0
51	1
52	0
50	3
213	1
232	0
56	0
53	0
96	1
26	0
39	0
256	0
56	0
33	0
49	0
37	0
47	2
138	5
46	0
70	0
54	1
52	2
194	0
157	0
40	0
58	6
51	0
155	0
67	4
43	0
79	9
127	2
37	0
89	2
76	0
50	0
24	0
53	0
49	0
30	0
43	0
52	0
56	1
207	0
238	0
49	0
40	0
33	0
99	0
169	0
30	0
43	0
50	0
63	0
29	33
24	0
183	0
35	0
68	0
28	0
60	0
372	0
73	0
57	0
54	8
123	50
41	0
37	0
29	0
98	1
32	0
47	0
154	0
205	5
79	0
23	0
30	0
34	0
1038	3
73	1
103	0
45	1
42	0
54	1
47	0
219	0
195	0
34	0
169	0
40	0
50	0
36	5
74	0
175	3
64	0
242	0
27	0
43	0
40	0
36	0
45	1
33	0
58	5
16	0
44	4
70	0
136	0
37	0
20	0
62	0
26	0
47	0
129	2
64	0
1044	0
95	0
19	0
43	0
21	0
23	0
51	0
37	0
339	0
46	0
26	0
17	0
117	0
61	0
24	1
28	0
43	1
77	6
205	0
57	12
54	0
43	7
19	1
74	0
28	0
48	23
13	0
21	0
60	2
87	8
41	0
25	0
101	0
23	0
86	0
42	4
34	0
17	0
24	1
140	1
33	0
26	2
38	0
71	0
69	1
265	27
29	0
118	0
32	0
27	1
34	1
43	0
35	0
54	1
130	0
192	3
35	0
80	1
74	0
45	0
21	0
47	0
57	0
33	0
45	0
54	0
33	0
32	1
569	926
30	0
54	0
158	1
55	11
23	0
96	0
59	0
18	0
130	0
27	47
36	0
51	1
48	0
25	0
38	0
25	0
32	0
23	0
27	0
27	0
23	0
46	5
32	0
40	0
38	0
35	0
156	1
188	0
53	0
27	1
50	3
46	0
25	0
22	0
46	0
24	0
20	0
35	0
40	0
39	0
10	38
25	0
77	0
31	0
27	0
51	0
41	0
70	1
29	0
23	0
21	0
24	0
39	0
123	0
86	0
27	0
61	2
38	0
43	1
21	0
595	1
50	1
97	1
121	0
26	0
63	3
25	8
62	0
15	1
24	0
18	2
44	0
28	1
36	0
39	0
97	0
23	0
189	0
19	1
117	0
65	5
33	5
208	0
17	0
21	0
20	0
18	2
114	2
30	0
40	0
35	0
103	7
256	0
33	0
19	0
150	0
35	21
45	0
116	0
51	1
65	0
124	0
29	1
41	0
34	0
27	1
46	0
41	0
28	0
46	0
50	0
83	8
35	0
26	0
31	0
40	0
51	0
34	0
24	1
40	0
50	0
30	1
21	0
30	0
23	0
29	0
39	0
58	11
64	0
21	0
96	46
27	0
26	0
43	1
51	5
38	0
9	0
38	0
22	0
113	15
87	6
20	1
41	0
40	0
34	0
122	0
28	0
21	0
32	0
17	0
59	1
46	0
19	0
20	1
34	0
55	0
22	0
34	1
14	1
130	0
16	0
20	0
143	26
20	1
21	0
32	0
14	0
60	2
23	1
39	0
109	0
31	1
33	0
26	1
138	0
77	0
30	1
19	1
41	0
32	0
17	0
35	0
131	5
36	0
35	5
32	0
13	0
17	0
13	1
24	0
31	0
39	0
27	0
20	0
30	0
40	2
82	0
173	0
47	0
24	0
69	1
26	0
58	0
25	0
25	0
14	0
17	0
12	0
114	22
46	2
57	7
29	0
39	0
185	0
28	0
19	0
36	0
10	0
24	0
25	0
21	0
83	0
30	0
9	0
33	0
34	0
27	0
36	0
48	1
28	2
34	0
17	0
29	0
18	0
31	0
159	2
19	0
38	0
27	0
198	1
21	0
51	0
210	2
19	0
86	0
15	0
73	1
29	0
59	0
77	0
22	0
19	1
17	0
15	0
15	1
23	0
31	0
23	0
33	0
40	0
23	0
39	0
33	0
86	2
34	0
20	0
56	0
25	0
22	0
18	0
23	0
93	0
109	0
42	0
15	0
94	11
23	0
33	0
38	3
41	0
17	1
44	0
36	0
131	10
29	1
28	0
15	0
21	0
14	0
15	0
16	1
21	0
14	0
22	0
24	0
18	0
18	0
24	0
20	0
76	0
11	0
40	0
104	0
46	1
24	0
16	0
24	30
41	2
16	0
11	0
36	0
229	1
27	6
7	17
41	0
27	0
19	0
72	0
45	0
66	0
14	0
39	0
24	0
37	0
17	0
16	0
16	0
31	1
21	0
19	0
20	2
132	0
23	0
20	0
78	3
26	0
35	6
24	0
17	0
48	0
20	0
37	0
891	38
100	0
31	0
20	0
214	0
128	0
28	0
19	0
20	4
133	0
17	14
15	0
10	0
138	0
14	0
32	1
28	0
26	4
17	0
28	0
36	0
13	0
15	0
27	1
27	0
37	0
22	0
33	0
12	0
36	0
102	0
21	3
13	0
70	2
19	0
37	0
22	0
27	0
82	2
87	0
12	0
18	0
22	0
33	0
36	0
22	0
12	0
30	0
18	0
20	0
54	2
18	0
14	0
20	0
156	1
67	0
70	0
40	1
41	0
26	3
16	0
43	5
24	0
25	0
32	7
27	0
10	0
175	0
119	2
30	0
13	0
24	0
140	0
22	0
31	0
36	0
22	0
61	1
32	0
26	0
14	1
110	0
42	2
34	0
17	0
21	0
79	19
37	19
16	0
82	0
113	0
20	0
17	0
34	0
47	0
21	0
65	0
13	0
19	0
19	0
15	0
17	0
30	0
11	0
13	0
22	0
28	0
38	0
38	1
14	0
20	0
14	0
47	0
28	0
15	9
27	0
38	0
14	0
20	0
245	15
19	0
21	0
15	0
34	0
19	0
16	0
18	0
16	0
60	1
17	0
178	0
20	0
25	0
23	1
54	0
18	0
10	0
17	1
19	0
33	0
68	0
14	0
20	0
19	1
65	0
35	5
17	0
27	0
34	0
19	0
14	0
25	1
48	7
141	0
100	1
9	0
10	1
29	6
31	0
12	0
30	0
19	2
23	0
21	39
14	0
22	0
38	0
47	6
14	1
23	0
30	0
12	0
24	0
24	0
79	1
287	1
18	0
52	0
34	0
27	0
13	3
16	0
18	1
20	0
35	1
14	0
105	0
14	0
75	4
21	1
28	0
55	0
23	0
34	0
160	0
342	0
19	0
38	1
111	1
50	0
13	0
17	0
28	1
124	1
18	0
17	0
30	0
19	0
40	0
18	11
45	3
244	15
35	0
20	15
20	0
15	0
15	0
11	0
122	0
11	0
24	0
25	0
27	0
18	1
43	1
84	0
13	0
23	0
27	0
23	0
38	0
53	0
42	1
12	0
50	0
13	0
17	0
16	0
14	0
39	0
14	0
17	0
9	0
20	0
106	0
135	0
20	0
13	0
37	0
63	3
71	8
36	0
20	1
18	0
55	0
9	0
20	0
35	0
20	0
11	7
16	0
59	0
49	0
20	0
86	0
22	0
21	0
164	4
21	1
16	0
13	0
38	4
13	0
9	0
15	0
16	0
30	0
23	0
28	1
15	7
12	0
19	0
118	0
15	0
19	0
12	5
35	0
14	0
31	0
6	0
39	3
15	7
13	1
73	18
23	0
18	0
19	0
19	5
17	1
10	0
21	0
22	0
55	0
32	1
35	0
23	0
997	108
88	9
22	0
21	0
82	1
38	0
18	0
86	3
166	2
15	0
55	0
19	0
42	0
9	0
13	0
14	0
19	0
164	1
12	0
31	0
128	0
38	0
76	3
73	0
25	0
22	1
18	0
14	0
131	0
20	0
42	0
19	0
20	0
32	0
12	0
14	0
18	0
445	29
15	0
29	0
55	0
37	0
47	0
81	22
8	0
21	0
27	0
29	0
20	0
17	0
17	1
41	0
24	0
26	0
21	0
18	0
11	0
20	1
18	0
17	0
79	0
15	0
13	1
20	0
24	0
31	0
289	0
75	0
94	1
23	0
8	0
54	5
31	0
18	0
60	0
12	0
14	0
17	0
29	0
14	0
9	0
28	0
25	0
31	1
247	24
26	18
17	0
13	0
16	0
28	0
179	1
32	0
35	0
15	0
14	0
77	0
14	0
14	0
19	0
119	1
13	0
20	0
13	0
14	0
20	0
13	0
10	0
13	0
10	0
11	0
82	4
18	0
53	0
35	0
40	1
38	6
14	0
15	0
8	0
17	0
28	0
11	0
47	4
24	0
16	0
12	1
14	0
10	0
18	0
16	10
11	0
21	0
27	73
53	0
13	0
12	1
17	0
34	0
31	0
21	0
30	0
26	0
20	0
66	3
16	0
9	0
13	0
46	4
12	0
39	0
15	0
19	0
14	2
70	0
14	0
16	0
26	0
41	0
26	0
21	0
12	0
13	7
20	0
19	2
26	0
59	0
123	0
27	4
17	0
217	0
1537	51
21	2
27	0
46	0
16	0
18	4
26	0
36	1
11	1
24	1
20	1
41	14
82	1
1654	106
118	0
21	0
17	0
17	0
105	0
13	0
10	0
18	1
15	0
64	0
34	0
17	0
17	0
24	0
21	0
143	280
17	0
19	0
24	0
15	1
119	0
18	0
17	0
14	0
15	0
186	0
15	0
79	6
24	1
38	0
