"Name","SRX3467117_SRR6371896_TPM","pir","subfam"
"NODE_1_length_5205_cov_263.911",35.738735,FALSE,"none"
"NODE_2_length_1783_cov_650.827",89.352762,FALSE,"none"
"NODE_3_length_948_cov_851.455",144.264045,FALSE,"none"
"NODE_4_length_925_cov_417.2",71.261723,FALSE,"none"
"NODE_5_length_916_cov_370.822",61.698219,FALSE,"none"
"NODE_6_length_904_cov_1167.93",198.771682,FALSE,"none"
"NODE_7_length_802_cov_453.239",80.354825,FALSE,"none"
"NODE_8_length_789_cov_799.11",145.078122,FALSE,"none"
"NODE_9_length_718_cov_886.174",165.181888,FALSE,"none"
"NODE_10_length_705_cov_165.432",30.653704,FALSE,"none"
"NODE_11_length_656_cov_970.973",190.770168,FALSE,"none"
"NODE_12_length_614_cov_1435.86",137.248807,FALSE,"none"
"NODE_13_length_589_cov_179.489",36.554845,FALSE,"none"
"NODE_14_length_578_cov_304.699",77.905989,FALSE,"none"
"NODE_15_length_573_cov_236.544",72.98107,FALSE,"none"
"NODE_16_length_571_cov_592.277",100.397071,FALSE,"none"
"NODE_17_length_561_cov_118.184",25.41944,FALSE,"none"
"NODE_18_length_557_cov_110.643",24.087089,FALSE,"none"
"NODE_19_length_541_cov_231.451",55.264054,FALSE,"none"
"NODE_20_length_537_cov_197.863",43.832458,FALSE,"none"
"NODE_21_length_530_cov_586.036",130.337956,FALSE,"none"
"NODE_22_length_509_cov_7638.93",1607.259482,FALSE,"none"
"NODE_23_length_505_cov_202.4",48.381266,FALSE,"none"
"NODE_24_length_503_cov_137.17",32.189398,FALSE,"none"
"NODE_25_length_499_cov_93.6845",22.010565,FALSE,"none"
"NODE_26_length_484_cov_282.06",68.100015,FALSE,"none"
"NODE_27_length_484_cov_557.692",135.776153,FALSE,"none"
"NODE_28_length_469_cov_432.282",106.963957,FALSE,"none"
"NODE_29_length_467_cov_229.59",74.747942,FALSE,"none"
"NODE_30_length_464_cov_287.747",73.290979,FALSE,"none"
"NODE_31_length_458_cov_240.864",61.921095,FALSE,"none"
"NODE_32_length_458_cov_476.899",123.020364,FALSE,"none"
"NODE_33_length_456_cov_69.2033",17.917656,FALSE,"none"
"NODE_34_length_451_cov_518.093",136.649079,FALSE,"none"
"NODE_35_length_447_cov_159.531",41.886023,FALSE,"none"
"NODE_36_length_442_cov_1368.17",344.023277,FALSE,"none"
"NODE_37_length_441_cov_115.811",30.738478,FALSE,"none"
"NODE_38_length_437_cov_52.9109",14.072895,FALSE,"none"
"NODE_39_length_433_cov_202.615",55.780653,FALSE,"none"
"NODE_40_length_428_cov_108.086",30.659644,FALSE,"none"
"NODE_41_length_424_cov_563.24",161.71013,FALSE,"none"
"NODE_42_length_423_cov_53.2538",15.626497,FALSE,"none"
"NODE_43_length_423_cov_885.436",257.721307,FALSE,"none"
"NODE_44_length_422_cov_42.2828",11.742,FALSE,"none"
"NODE_45_length_422_cov_189.92",54.280678,FALSE,"none"
"NODE_46_length_420_cov_105.129",31.94107,FALSE,"none"
"NODE_47_length_418_cov_46.7714",13.441047,FALSE,"none"
"NODE_48_length_417_cov_127.333",38.252035,FALSE,"none"
"NODE_49_length_417_cov_51.75",14.658857,FALSE,"none"
"NODE_50_length_417_cov_3548.47",1156.454215,FALSE,"none"
"NODE_51_length_413_cov_85.1053",24.858345,FALSE,"none"
"NODE_52_length_411_cov_70.2566",20.408981,FALSE,"none"
"NODE_53_length_411_cov_44.164",13.147212,FALSE,"none"
"NODE_54_length_404_cov_176.321",53.115545,FALSE,"none"
"NODE_55_length_401_cov_145.242",43.982346,FALSE,"none"
"NODE_56_length_398_cov_3070.89",943.87722,FALSE,"none"
"NODE_57_length_395_cov_33.7044",10.610067,FALSE,"none"
"NODE_58_length_394_cov_29.8366",9.51132,FALSE,"none"
"NODE_59_length_394_cov_543.399",181.69699,FALSE,"none"
"NODE_60_length_394_cov_38.7285",12.676875,FALSE,"none"
"NODE_61_length_391_cov_84.9441",28.452576,FALSE,"none"
"NODE_62_length_391_cov_18803.5",5825.354422,FALSE,"none"
"NODE_63_length_390_cov_94.0616",29.680846,FALSE,"none"
"NODE_64_length_389_cov_823.713",272.981664,FALSE,"none"
"NODE_65_length_386_cov_145.725",47.762636,FALSE,"none"
"NODE_66_length_386_cov_84.0765",39.072878,FALSE,"none"
"NODE_67_length_382_cov_225.395",77.859857,FALSE,"none"
"NODE_68_length_381_cov_145.454",52.904232,FALSE,"none"
"NODE_69_length_379_cov_87.4364",30.346789,FALSE,"none"
"NODE_70_length_379_cov_129.142",45.004861,FALSE,"none"
"NODE_71_length_376_cov_33.3353",11.80802,FALSE,"none"
"NODE_72_length_372_cov_142.242",49.887737,FALSE,"none"
"NODE_73_length_371_cov_70.7485",24.783751,FALSE,"none"
"NODE_74_length_371_cov_60.5858",21.190892,FALSE,"none"
"NODE_75_length_371_cov_38.4142",16.010896,FALSE,"none"
"NODE_76_length_365_cov_37.2199",13.212724,FALSE,"none"
"NODE_77_length_361_cov_150.107",55.819996,FALSE,"none"
"NODE_78_length_360_cov_484.284",182.143167,FALSE,"none"
"NODE_79_length_355_cov_36.236",13.486095,FALSE,"none"
"NODE_80_length_355_cov_424.208",126.980855,FALSE,"none"
"NODE_81_length_353_cov_163.928",62.304427,FALSE,"none"
"NODE_82_length_350_cov_187.274",73.839564,FALSE,"none"
"NODE_83_length_346_cov_100.607",41.743233,FALSE,"none"
"NODE_84_length_344_cov_40.4598",16.185631,FALSE,"none"
"NODE_85_length_343_cov_71.271",30.10952,FALSE,"none"
"NODE_86_length_342_cov_248.657",109.382527,FALSE,"none"
"NODE_87_length_341_cov_55.3669",24.880448,FALSE,"none"
"NODE_88_length_339_cov_49.9281",22.640798,FALSE,"none"
"NODE_89_length_339_cov_152.605",64.484787,FALSE,"none"
"NODE_90_length_339_cov_136.882",58.960907,FALSE,"none"
"NODE_91_length_336_cov_45.0363",21.75991,FALSE,"none"
"NODE_92_length_336_cov_279.145",123.420641,FALSE,"none"
"NODE_93_length_335_cov_45.5828",20.82354,FALSE,"none"
"NODE_94_length_333_cov_130.183",59.520973,FALSE,"none"
"NODE_95_length_333_cov_561.813",255.899519,FALSE,"none"
"NODE_96_length_332_cov_88.6756",40.256028,FALSE,"none"
"NODE_97_length_331_cov_57.6779",26.454765,FALSE,"none"
"NODE_98_length_329_cov_134.159",64.434634,FALSE,"none"
"NODE_99_length_329_cov_56.1892",25.704454,FALSE,"none"
"NODE_100_length_326_cov_32.0512",15.947207,FALSE,"none"
"NODE_101_length_325_cov_75.9178",37.175144,FALSE,"none"
"NODE_102_length_324_cov_102.058",52.134398,FALSE,"none"
"NODE_103_length_324_cov_208.192",101.763156,FALSE,"none"
"NODE_104_length_323_cov_69.0138",33.733533,FALSE,"none"
"NODE_105_length_322_cov_89.8997",44.577178,FALSE,"none"
"NODE_106_length_321_cov_1082.39",551.082903,FALSE,"none"
"NODE_107_length_318_cov_148.2",77.970075,FALSE,"none"
"NODE_108_length_318_cov_79.0175",41.227335,FALSE,"none"
"NODE_109_length_317_cov_155.673",84.274907,FALSE,"none"
"NODE_110_length_315_cov_95.0816",52.174691,FALSE,"none"
"NODE_111_length_315_cov_167.121",107.095418,FALSE,"none"
"NODE_112_length_314_cov_123.527",68.236752,FALSE,"none"
"NODE_113_length_314_cov_25.8149",16.395183,FALSE,"none"
"NODE_114_length_314_cov_138.374",76.401553,FALSE,"none"
"NODE_115_length_312_cov_78.4946",45.458071,FALSE,"none"
"NODE_116_length_311_cov_30.4892",18.671176,FALSE,"none"
"NODE_117_length_310_cov_109.975",62.121214,FALSE,"none"
"NODE_118_length_310_cov_69.556",43.85437,FALSE,"none"
"NODE_119_length_309_cov_61.2681",22.615732,FALSE,"none"
"NODE_120_length_309_cov_197.326",114.243497,FALSE,"none"
"NODE_121_length_309_cov_135.678",78.263524,FALSE,"none"
"NODE_122_length_308_cov_55.9745",31.6276,FALSE,"none"
"NODE_123_length_306_cov_139.3",86.332085,FALSE,"none"
"NODE_124_length_306_cov_121.593",73.287504,FALSE,"none"
"NODE_125_length_306_cov_84.9194",51.658027,FALSE,"none"
