"Name","SRX2884279_SRR5646668_TPM","pir","subfam"
"NODE_1_length_6750_cov_4466.38",0,FALSE,"noCluster"
"NODE_2_length_5441_cov_221316",1606.478396,FALSE,"noCluster"
"NODE_3_length_4679_cov_7804.71",165.723745,FALSE,"noCluster"
"NODE_4_length_4291_cov_2192.5",0.000547,FALSE,"noCluster"
"NODE_5_length_4203_cov_2293.48",41.621617,FALSE,"noCluster"
"NODE_6_length_4152_cov_4595.39",0.030537,FALSE,"noCluster"
"NODE_7_length_3980_cov_16180.2",303.977105,FALSE,"noCluster"
"NODE_8_length_3900_cov_22379.9",406.426531,FALSE,"noCluster"
"NODE_9_length_3503_cov_11288.8",0.247677,FALSE,"noCluster"
"NODE_10_length_3482_cov_26936.1",0.004088,FALSE,"noCluster"
"NODE_11_length_3452_cov_11059.2",0.000685,FALSE,"noCluster"
"NODE_12_length_3435_cov_9525.64",0.000689,FALSE,"noCluster"
"NODE_13_length_3420_cov_17996.6",0,FALSE,"noCluster"
"NODE_14_length_3368_cov_1568.5",0.113208,FALSE,"noCluster"
"NODE_15_length_3366_cov_3608.19",0.223743,FALSE,"noCluster"
"NODE_16_length_3335_cov_1871.13",36.387768,FALSE,"noCluster"
"NODE_17_length_3240_cov_6948.61",5.278105,FALSE,"noCluster"
"NODE_18_length_3239_cov_464.323",6.85614,FALSE,"noCluster"
"NODE_19_length_3229_cov_18765.9",354.342592,FALSE,"noCluster"
"NODE_20_length_3162_cov_5488.61",0.951021,FALSE,"noCluster"
"NODE_21_length_3125_cov_7920.33",0.104954,FALSE,"noCluster"
"NODE_22_length_3097_cov_2008.12",0,FALSE,"noCluster"
"NODE_23_length_3082_cov_2923.79",55.305656,FALSE,"noCluster"
"NODE_24_length_3031_cov_6178.05",112.689341,FALSE,"noCluster"
"NODE_25_length_3008_cov_25604",485.248197,FALSE,"noCluster"
"NODE_26_length_2995_cov_4105.54",77.595092,FALSE,"noCluster"
"NODE_27_length_2923_cov_4270.83",79.368679,FALSE,"noCluster"
"NODE_28_length_2915_cov_3170.75",59.541466,FALSE,"noCluster"
"NODE_29_length_2885_cov_2450.03",0,FALSE,"noCluster"
"NODE_30_length_2859_cov_4240.01",79.220746,FALSE,"noCluster"
"NODE_31_length_2855_cov_1004.19",0,FALSE,"noCluster"
"NODE_32_length_2852_cov_16538.2",311.182201,FALSE,"noCluster"
"NODE_33_length_2833_cov_2804.92",54.35718,FALSE,"noCluster"
"NODE_34_length_2828_cov_2343.55",42.552537,FALSE,"noCluster"
"NODE_35_length_2826_cov_8380.74",157.516299,FALSE,"noCluster"
"NODE_36_length_2796_cov_18180.1",0.01197,FALSE,"noCluster"
"NODE_37_length_2757_cov_2963.21",0,FALSE,"noCluster"
"NODE_38_length_2752_cov_15184.7",288.710909,FALSE,"noCluster"
"NODE_39_length_2749_cov_3239.92",59.197777,FALSE,"noCluster"
"NODE_40_length_2700_cov_9910.19",189.633117,FALSE,"noCluster"
"NODE_41_length_2698_cov_1965.54",0,FALSE,"noCluster"
"NODE_42_length_2693_cov_3220.35",59.534487,FALSE,"noCluster"
"NODE_43_length_2677_cov_2509.88",0,FALSE,"noCluster"
"NODE_44_length_2665_cov_9021.06",0.213177,FALSE,"noCluster"
"NODE_45_length_2662_cov_13778.2",0.000901,FALSE,"noCluster"
"NODE_46_length_2662_cov_9554.22",10.95342,FALSE,"noCluster"
"NODE_47_length_2649_cov_2607.17",49.34509,FALSE,"noCluster"
"NODE_48_length_2638_cov_1797.99",32.574052,FALSE,"noCluster"
"NODE_49_length_2615_cov_4378.59",85.612528,FALSE,"noCluster"
"NODE_50_length_2610_cov_1613.91",29.854637,FALSE,"noCluster"
"NODE_51_length_2598_cov_1594.84",29.158985,FALSE,"noCluster"
"NODE_52_length_2587_cov_1615.35",30.232604,FALSE,"noCluster"
