"Name","SRX2884277_SRR5646670_TPM","pir","subfam"
"NODE_1_length_23937_cov_13.8477",17.155266,FALSE,"noCluster"
"NODE_2_length_19243_cov_13.4244",5.931038,FALSE,"noCluster"
"NODE_3_length_16579_cov_16.8954",10.429838,FALSE,"noCluster"
"NODE_4_length_16270_cov_12.9422",1.405384,FALSE,"noCluster"
"NODE_5_length_16161_cov_21.8638",5.211576,FALSE,"noCluster"
"NODE_6_length_15882_cov_16.6776",20.17746,FALSE,"noCluster"
"NODE_7_length_15703_cov_21.3463",39.59943,FALSE,"noCluster"
"NODE_8_length_15394_cov_18.5953",9.707198,FALSE,"noCluster"
"NODE_9_length_15393_cov_14.1711",7.776796,FALSE,"noCluster"
"NODE_10_length_15387_cov_10.827",14.943922,FALSE,"noCluster"
"NODE_11_length_15375_cov_21.9977",1.838429,FALSE,"noCluster"
"NODE_12_length_15294_cov_20.9269",17.697127,FALSE,"noCluster"
"NODE_13_length_14598_cov_10.649",17.950612,FALSE,"noCluster"
"NODE_14_length_14438_cov_15.8136",11.097577,FALSE,"noCluster"
"NODE_15_length_14297_cov_9.50442",0.198556,FALSE,"noCluster"
"NODE_16_length_14087_cov_11.7974",0.102658,FALSE,"noCluster"
"NODE_17_length_13971_cov_15.4934",1.858878,FALSE,"noCluster"
"NODE_18_length_13821_cov_33.2068",61.326659,FALSE,"noCluster"
"NODE_19_length_13633_cov_17.604",25.029245,FALSE,"noCluster"
"NODE_20_length_13631_cov_15.1941",22.204549,FALSE,"noCluster"
"NODE_21_length_13358_cov_12.552",23.414312,FALSE,"noCluster"
"NODE_22_length_13285_cov_11.4488",0.217869,FALSE,"noCluster"
"NODE_23_length_13244_cov_15.592",24.95991,FALSE,"noCluster"
"NODE_24_length_13234_cov_16.5897",6.444991,FALSE,"noCluster"
"NODE_25_length_13111_cov_14.7131",24.374143,FALSE,"noCluster"
"NODE_26_length_13105_cov_19.9198",8.219904,FALSE,"noCluster"
"NODE_27_length_12965_cov_25.9133",8.465986,FALSE,"noCluster"
"NODE_28_length_12886_cov_19.9398",11.596655,FALSE,"noCluster"
"NODE_29_length_12843_cov_14.0414",11.540709,FALSE,"noCluster"
"NODE_30_length_12368_cov_12.889",23.494709,FALSE,"noCluster"
"NODE_31_length_12349_cov_18.0796",8.481609,FALSE,"noCluster"
"NODE_32_length_12316_cov_26.7531",30.263869,FALSE,"noCluster"
"NODE_33_length_12178_cov_7.04776",0.279331,FALSE,"noCluster"
"NODE_34_length_12005_cov_13.4271",12.670522,FALSE,"noCluster"
"NODE_35_length_11989_cov_18.5935",0.399534,FALSE,"noCluster"
"NODE_36_length_11972_cov_7.39057",0.484291,FALSE,"noCluster"
"NODE_37_length_11974_cov_19.5836",6.257027,FALSE,"noCluster"
"NODE_38_length_11888_cov_14.6126",3.832913,FALSE,"noCluster"
"NODE_39_length_11867_cov_12.9015",17.661555,FALSE,"noCluster"
"NODE_40_length_11661_cov_22.8258",16.529904,FALSE,"noCluster"
"NODE_41_length_11508_cov_41.8028",63.91605,FALSE,"noCluster"
"NODE_42_length_11448_cov_33.5627",16.373998,FALSE,"noCluster"
"NODE_43_length_11441_cov_18.7477",22.180076,FALSE,"noCluster"
"NODE_44_length_11354_cov_15.5369",14.895288,FALSE,"noCluster"
"NODE_45_length_11350_cov_12.6809",8.883825,FALSE,"noCluster"
"NODE_46_length_11320_cov_20.4681",5.861845,FALSE,"noCluster"
"NODE_47_length_11189_cov_10.051",14.791025,FALSE,"noCluster"
"NODE_48_length_11189_cov_15.1958",0.965574,FALSE,"noCluster"
"NODE_49_length_11126_cov_9.52484",16.815968,FALSE,"noCluster"
"NODE_50_length_11109_cov_37.0781",40.269944,FALSE,"noCluster"
"NODE_51_length_11037_cov_25.4301",6.681519,FALSE,"noCluster"
"NODE_52_length_11017_cov_10.0825",5.961253,FALSE,"noCluster"
"NODE_53_length_11002_cov_14.645",14.328116,FALSE,"noCluster"
"NODE_54_length_10886_cov_16.9334",3.546921,FALSE,"noCluster"
"NODE_55_length_10866_cov_19.6382",20.481679,FALSE,"noCluster"
"NODE_56_length_10864_cov_22.4309",18.541993,FALSE,"noCluster"
"NODE_57_length_10846_cov_20.7825",24.462663,FALSE,"noCluster"
"NODE_58_length_10831_cov_20.0211",16.015456,FALSE,"noCluster"
"NODE_59_length_10702_cov_21.9413",35.211657,FALSE,"noCluster"
"NODE_60_length_10636_cov_22.1715",0.456971,FALSE,"noCluster"
"NODE_61_length_10535_cov_16.3326",30.092518,FALSE,"noCluster"
"NODE_62_length_10499_cov_25.2584",25.318065,FALSE,"noCluster"
"NODE_63_length_10406_cov_9.5603",1.850739,FALSE,"noCluster"
"NODE_64_length_10323_cov_11.9483",22.31534,FALSE,"noCluster"
"NODE_65_length_10308_cov_35.6927",30.660963,FALSE,"noCluster"
"NODE_66_length_10275_cov_22.2331",19.169963,FALSE,"noCluster"
"NODE_67_length_10274_cov_19.1364",13.143995,FALSE,"noCluster"
"NODE_68_length_10215_cov_7.34437",13.456253,FALSE,"noCluster"
"NODE_69_length_10184_cov_17.4518",20.052595,FALSE,"noCluster"
"NODE_70_length_10163_cov_14.2018",3.654716,FALSE,"noCluster"
"NODE_71_length_10105_cov_11.5057",9.583974,FALSE,"noCluster"
"NODE_72_length_10037_cov_15.4503",0.157371,FALSE,"noCluster"
"NODE_73_length_9996_cov_15.145",14.595431,FALSE,"noCluster"
"NODE_74_length_9947_cov_22.9202",21.466076,FALSE,"noCluster"
"NODE_75_length_9936_cov_6.55922",12.015621,FALSE,"noCluster"
"NODE_76_length_9915_cov_19.6673",26.199612,FALSE,"noCluster"
"NODE_77_length_9881_cov_7.04732",13.19513,FALSE,"noCluster"
"NODE_78_length_9832_cov_15.9597",7.020859,FALSE,"noCluster"
"NODE_79_length_9773_cov_11.5113",12.351563,FALSE,"noCluster"
"NODE_80_length_9744_cov_61.3786",113.752217,FALSE,"noCluster"
"NODE_81_length_9741_cov_19.4379",33.414877,FALSE,"noCluster"
"NODE_82_length_9741_cov_17.4325",21.973313,FALSE,"noCluster"
"NODE_83_length_9700_cov_23.6389",17.205856,FALSE,"noCluster"
"NODE_84_length_9695_cov_36.5706",59.769559,FALSE,"noCluster"
"NODE_85_length_9682_cov_14.6885",13.125349,FALSE,"noCluster"
"NODE_86_length_9662_cov_14.8588",10.881826,FALSE,"noCluster"
"NODE_87_length_9626_cov_8.18076",15.488182,FALSE,"noCluster"
"NODE_88_length_9584_cov_17.8354",12.082402,FALSE,"noCluster"
"NODE_89_length_9577_cov_21.2198",0.878144,FALSE,"noCluster"
"NODE_90_length_9573_cov_12.3323",22.793986,FALSE,"noCluster"
"NODE_91_length_9573_cov_25.2407",31.321489,FALSE,"noCluster"
"NODE_92_length_9561_cov_14.8599",19.228522,FALSE,"noCluster"
"NODE_93_length_9554_cov_21.58",0.430218,FALSE,"noCluster"
"NODE_94_length_9502_cov_9.08755",0.093178,FALSE,"noCluster"
"NODE_95_length_9496_cov_6.57022",2.907347,FALSE,"noCluster"
"NODE_96_length_9494_cov_268.072",346.504122,FALSE,"noCluster"
"NODE_97_length_9491_cov_20.8871",25.296299,FALSE,"noCluster"
"NODE_98_length_9482_cov_20.3516",2.241084,FALSE,"noCluster"
"NODE_99_length_9452_cov_9.09831",16.849051,FALSE,"noCluster"
"NODE_100_length_9425_cov_8.51523",0.584243,FALSE,"noCluster"
"NODE_101_length_9422_cov_38.2744",1.75884,FALSE,"noCluster"
"NODE_102_length_9409_cov_13.0127",0.228568,FALSE,"noCluster"
"NODE_103_length_9407_cov_10.8193",11.464671,FALSE,"noCluster"
"NODE_104_length_9396_cov_11.8348",10.65737,FALSE,"noCluster"
"NODE_105_length_9376_cov_14.4338",15.386483,FALSE,"noCluster"
"NODE_106_length_9368_cov_14.501",10.074856,FALSE,"noCluster"
"NODE_107_length_9303_cov_11.3256",13.077497,FALSE,"noCluster"
"NODE_108_length_9303_cov_8.78209",0.394433,FALSE,"noCluster"
"NODE_109_length_9306_cov_13.214",17.79125,FALSE,"noCluster"
"NODE_110_length_9293_cov_18.8854",16.046547,FALSE,"noCluster"
"NODE_111_length_9279_cov_6.35929",1.193234,FALSE,"noCluster"
"NODE_112_length_9211_cov_15.3109",25.348239,FALSE,"noCluster"
"NODE_113_length_9211_cov_9.6192",0.068697,FALSE,"noCluster"
"NODE_114_length_9208_cov_13.4186",24.790981,FALSE,"noCluster"
"NODE_115_length_9173_cov_16.9927",0.938228,FALSE,"noCluster"
"NODE_116_length_9170_cov_44.1567",1.525128,FALSE,"noCluster"
