id	BTCB	MTCB
PCHCB_0703300	0.241478	0.192200667
PCHCB_0703400	75.08224117	120.0014827
PCHCB_0703600	1.767809	0.338412333
PCHCB_0703700	1.276239	0.9522125
PCHCB_0703800	148.7873498	118.276865
PCHCB_0703900	2.097581333	0.500425167
PCHCB_0704000	0.254696	0.343910333
PCHCB_0704100	16.10937367	25.845241
PCHCB_0704200	39.92225683	19.2148975
PCHCB_0704300	11.69728117	9.918764667
PCHCB_0704350	2.896752667	0.908081833
PCHCB_0704400	8.017203333	6.780925333
PCHCB_0704500	11.77267717	16.01880467
PCHCB_0704600	8.818501	11.13267983
PCHCB_0704700	39.77517733	37.06806767
PCHCB_0704800	49.61313283	42.26619883
PCHCB_0704900	18.7908715	22.80584917
PCHCB_0705000	66.46740767	88.4198725
PCHCB_0705100	129.0170172	120.13942
PCHCB_0705200	1.932132	2.881966167
PCHCB_0705300	314.4827422	444.589418
PCHCB_0705400	7.054288167	5.4921385
PCHCB_0705500	54.61871417	76.04689483
PCHCB_0705600	94.2350475	103.9085122
PCHCB_0705700	57.46969083	78.7980315
PCHCB_0705800	1.814209667	0.796517333
PCHCB_0706000	14.999152	19.0218065
PCHCB_0706100	48.49053383	74.16954433
PCHCB_0706200	1633.692461	2106.202683
PCHCB_0706300	14.18598283	16.0993035
PCHCB_0706400	64.89193583	95.15993483
PCHCB_0706500	3.244678833	0.993142
PCHCB_0706600	0.645571333	0.048056167
PCHCB_0706700	2.017781333	0.616569333
PCHCB_0706800	191.6052568	247.3362107
PCHCB_0706900	31.17624117	33.2607475
PCHCB_0707000	450.0522122	486.0506788
PCHCB_0707100	22.7834605	19.57134517
PCHCB_0707200	25.22263417	32.16122267
PCHCB_0707300	12.95464883	18.96602233
PCHCB_0707400	251.7475528	261.0149758
PCHCB_0707500	18.4255665	16.8118595
PCHCB_0707600	1076.846471	1244.342014
PCHCB_0707700	851.6631163	1031.754201
PCHCB_0707800	30.23777417	33.611734
PCHCB_0707900	47.278078	54.78735817
PCHCB_0708000	2.656827667	3.358043333
PCHCB_0708100	57.50585017	47.697612
PCHCB_0708200	12.209807	13.2054115
PCHCB_0708300	14.89896267	6.369636833
PCHCB_0708400	75.08453683	99.4202835
PCHCB_0708500	47.29419967	50.06960467
PCHCB_0708600	86.33672633	113.7210435
PCHCB_0708800	2.511925833	0.951477333
PCHCB_0708900	172.1460785	198.6817612
PCHCB_0709000	142.8387053	106.801754
PCHCB_0709100	159.7313863	209.6916762
PCHCB_0709200	10.5425105	3.600978167
PCHCB_0709300	11.84708767	12.85353467
PCHCB_0709400	40.21531217	44.77509867
PCHCB_0709500	69.168151	68.019716
PCHCB_0709600	90.62321217	81.0551035
PCHCB_0709700	0.939401333	0.459817833
PCHCB_0709800	1.567080667	0.426775667
PCHCB_0709900	9.460003333	12.04984333
PCHCB_0710000	74.75868883	86.5097145
PCHCB_0710100	118.0807312	124.5611353
PCHCB_0710200	139.4131972	168.0364693
PCHCB_0710300	0.337652167	0.510529667
PCHCB_0710400	73.48228267	105.0743083
PCHCB_0710500	20.79459233	19.97390933
PCHCB_0710600	29.9013305	40.27026633
PCHCB_0710700	0.381161	0.36608
PCHCB_0710800	0.600003667	0.447190167
PCHCB_0710900	95.6301365	68.50817083
PCHCB_0711000	25.46348633	27.71648317
PCHCB_0711100	1.703331833	1.980833333
PCHCB_0711200	91.346613	85.5562725
PCHCB_0711300	29.55572667	25.1916795
PCHCB_0711400	81.578978	95.01044667
PCHCB_0711500	198.2966107	179.5239493
PCHCB_0711600	25.07767233	47.52825867
PCHCB_0711700	22.007249	26.978745
PCHCB_0711800	1.740449667	3.433907333
PCHCB_0711900	26.61165117	28.32110717
PCHCB_0712000	34.45615883	47.5355545
PCHCB_0712100	1.530446167	0.365913667
PCHCB_0712200	1.151521	0.655416333
PCHCB_0712300	1.941457833	0.5202585
PCHCB_0712400	1.842072333	1.161663333
PCHCB_0712500	168.5448737	220.9441325
PCHCB_0712600	16.41447683	24.71186367
PCHCB_0712700	99.33037917	108.782739
PCHCB_0712800	11.58108983	16.57015033
PCHCB_0712900	44.69613833	54.0075515
PCHCB_0713000	23.3958175	29.786359
PCHCB_0713100	161.1121942	152.8638615
PCHCB_0713200	47.94568317	67.60450267
PCHCB_0713300	8.999356167	6.6307415
PCHCB_0713400	650.2099332	822.7732612
PCHCB_0713500	33.38838383	34.92104067
PCHCB_0713600	101.9449318	92.76546167
PCHCB_0713700	27.57635367	48.5587935
PCHCB_0713800	4.742326667	1.826136667
PCHCB_0713900	39.8672505	39.86846083
PCHCB_0714000	321.0855272	378.8180392
PCHCB_0714100	40.233917	45.0885565
PCHCB_0714200	64.77503867	84.944716
PCHCB_0714300	5.584764	4.520983667
PCHCB_0714400	12.49030067	19.87966267
PCHCB_0714500	492.7306247	637.5349533
PCHCB_0714600	89.50932067	122.2856232
PCHCB_0714700	64.8542855	108.9456362
PCHCB_0714800	3.509218833	1.011675667
PCHCB_0714900	106.6373198	71.80787317
PCHCB_0715000	7.140299167	6.422785333
PCHCB_0715100	100.6800008	96.77408517
PCHCB_0715200	57.37743533	81.33633383
PCHCB_0715300	38.8271575	48.08368317
PCHCB_0715400	25.09042883	32.71451283
PCHCB_0715500	26.6488985	35.144
PCHCB_0715600	9.8814715	8.424842833
PCHCB_0715700	50.08067433	58.26660783
PCHCB_0715800	12.543297	15.1853245
PCHCB_0715900	0.577887167	0.846028833
PCHCB_0716000	293.0556382	307.3466792
PCHCB_0716100	558.4117788	541.6789072
PCHCB_0716200	212.5734098	186.9670895
PCHCB_0716300	5.3531925	5.850853167
PCHCB_0716400	23.3167275	9.501832333
PCHCB_0716500	2.428057667	1.891732333
PCHCB_0716600	93.27970517	77.02888117
PCHCB_0716700	300.6710413	303.5802963
PCHCB_0716800	21.94951217	30.94977417
PCHCB_0716900	14.91028967	15.965586
PCHCB_0717000	87.07991333	104.2521243
PCHCB_0717100	134.4311367	157.024901
PCHCB_0717200	0.582306667	0.9520945
PCHCB_0717300	281.1714262	347.9798793
PCHCB_0717400	2.874964167	1.483113667
PCHCB_0717500	2.278230167	1.659737
PCHCB_0717600	262.3856138	357.9466887
PCHCB_0717700	6.026413	7.423122333
PCHCB_0717750	10.53715533	12.89914917
PCHCB_0717800	15.9400005	20.97301767
PCHCB_0717900	34.95214783	38.45300417
PCHCB_0718000	80.6595935	121.023466
PCHCB_0718100	982.4145638	1122.157824
PCHCB_0718200	978.8180865	1142.756446
PCHCB_0718300	34.074051	35.96129533
PCHCB_0718400	12.841801	14.33521633
PCHCB_0718500	822.1349793	1112.37057
PCHCB_0718600	31.36737117	33.16846583
PCHCB_0718700	60.19970867	73.63365167
PCHCB_0718800	113.7480117	131.5229012
PCHCB_0718900	185.6902547	252.0189648
PCHCB_0719000	44.55753533	43.16866117
PCHCB_0719100	30.5481435	31.853564
PCHCB_0719200	44.03796017	46.78126617
PCHCB_0719300	14.79771367	29.01279633
PCHCB_0719400	53.34603767	62.80735533
PCHCB_0719500	19.49905217	25.29836283
PCHCB_0719600	170.5944132	145.046192
PCHCB_0719700	47.34302733	51.35811683
PCHCB_0719800	16.80424917	17.8745245
PCHCB_0719900	46.893032	35.008528
PCHCB_0720000	112.8541363	162.5336008
PCHCB_0720100	2.461301833	0.7743245
PCHCB_0720200	54.93987317	63.499439
PCHCB_0720300	205.184779	182.2308122
PCHCB_0720400	1.320980833	0.698795333
PCHCB_0720500	0.3703535	0.529229833
PCHCB_0720600	7.089116667	7.9290315
PCHCB_0720700	0.764485667	0.9436775
PCHCB_0720800	13.37411283	13.76329783
PCHCB_0720900	28.2301805	25.1337695
PCHCB_0721000	1859.745275	2241.875281
PCHCB_0721100	47.37250767	45.86968233
PCHCB_0721200	193.6946418	153.8566285
PCHCB_0721300	27.6935295	14.8017085
PCHCB_0721400	263.3222705	269.0521528
PCHCB_0721500	36.05019867	49.1489065
PCHCB_0721600	1.263725667	2.1469195
PCHCB_0721700	3669.980019	4377.280355
PCHCB_0721800	19.374249	27.88216217
PCHCB_0721900	25.115804	19.74500783
PCHCB_0722000	508.21185	374.3311655
PCHCB_0722100	420.4368982	550.582902
PCHCB_0722200	164.7863968	275.2444902
PCHCB_0722300	18.4749135	25.7744205
PCHCB_0722400	373.4999325	455.4884702
PCHCB_0722500	13.806676	16.3194645
PCHCB_0722600	49.80855883	26.98264283
PCHCB_0722700	84.21261067	78.11387717
PCHCB_0722800	14.1406255	11.23663883
PCHCB_0722900	23.06512983	29.95989683
PCHCB_0723000	6.620299167	6.7847225
PCHCB_0723100	15.628495	7.125980833
PCHCB_0723200	36.80365183	38.38611767
PCHCB_0723300	65.03401267	55.2162715
PCHCB_0723400	11.92066717	6.181580333
PCHCB_0723500	113.3606733	148.2104587
PCHCB_0723600	1.521606667	1.079661333
PCHCB_0723700	57.004338	74.98328467
PCHCB_0723800	19.8070955	25.13643067
PCHCB_0723900	19.88941867	15.9859445
PCHCB_0724000	1.562233333	1.723880667
PCHCB_0724100	75.95335483	68.7851525
PCHCB_0724200	45.84783867	48.111192
PCHCB_0724300	157.3738415	160.7183008
PCHCB_0724400	93.61995367	76.35361633
PCHCB_0724500	457.7524692	512.4388775
PCHCB_0724600	95.437771	152.4326387
PCHCB_0724700	422.3876952	478.2793843
PCHCB_0724800	155.2172003	212.4841537
PCHCB_0724900	113.4254173	141.0077635
PCHCB_0725000	57.24926383	57.5672175
PCHCB_0725100	205.12472	159.0541522
PCHCB_0725200	11.1423075	11.98871383
PCHCB_0725300	102.849438	128.9928575
PCHCB_0725400	52.837766	64.64607233
PCHCB_0725500	1.338919	1.617257333
PCHCB_0725600	12.28192133	6.947992667
PCHCB_0725700	58.01596417	78.84678167
PCHCB_0725800	39.905858	43.61202467
PCHCB_0725900	3.5922775	6.9403855
PCHCB_0726000	37.13274933	68.6317465
PCHCB_0726100	43.31640817	50.2315895
PCHCB_0726200	7.504108167	8.280045167
PCHCB_0726300	69.41747333	47.10218717
PCHCB_0726400	26.70299833	16.5250095
PCHCB_0726500	184.8143195	212.9966353
PCHCB_0726600	127.4685787	156.2648953
PCHCB_0726700	12.40745633	12.66789383
PCHCB_0726800	64.26402883	76.32685867
PCHCB_0726900	950.2181858	1007.386057
PCHCB_0727000	18.63755667	24.1514755
PCHCB_0727100	1.047547833	1.330271
PCHCB_0727200	16.93464683	17.902605
PCHCB_0727300	23.147153	32.264711
PCHCB_0727400	29.315805	34.194628
PCHCB_0727500	162.7292747	160.5934083
PCHCB_0727600	59.8332025	67.1284715
PCHCB_0727700	23.77644983	27.769929
PCHCB_0727800	323.3871128	330.400965
PCHCB_0727900	724.2485783	994.3258692
PCHCB_0728000	19.6555685	20.87737583
PCHCB_0728100	25.57965967	13.0954765
PCHCB_0728200	0.460444833	0.289745333
PCHCB_0728300	144.3293722	200.705655
PCHCB_0728400	30.72131083	26.99427733
PCHCB_0728500	14.7884745	13.96973867
PCHCB_0728600	20.74698467	19.07635117
PCHCB_0728700	2.3763765	0.505211167
PCHCB_0728800	1.727394	0.410809
PCHCB_0728900	22.2472435	23.29065067
PCHCB_0729000	5.507858333	4.648944333
PCHCB_0729100	1.5201985	0.464156167
PCHCB_0729200	27.69113067	23.24133283
PCHCB_0729300	66.229982	66.08164683
PCHCB_0729400	657.4212402	531.8144022
PCHCB_0729500	41.88837817	57.17096967
PCHCB_0729600	75.433125	105.9629435
PCHCB_0729700	3.201387833	4.354099333
PCHCB_0729800	2.499517167	2.848454833
PCHCB_0729900	13.29172367	7.0977715
PCHCB_0730000	6.710258667	13.000592
PCHCB_0730100	1.852010667	0.898628333
PCHCB_0730200	15.099854	19.24804167
PCHCB_0730300	220.166129	217.9191683
PCHCB_0730400	17.0957065	23.61065267
PCHCB_0730500	50.67730067	53.436161
PCHCB_0730600	23.10515	33.43783033
PCHCB_0730700	41.92815933	71.13066267
PCHCB_0730800	41.61629267	77.01695333
PCHCB_0730900	20.782936	19.2030315
PCHCB_0731000	25.54870517	32.661377
PCHCB_0731100	48.97268933	64.33248983
PCHCB_0731200	29.96423633	54.96386017
PCHCB_0731300	4.2446245	4.966878
PCHCB_0731350	1310.776625	1755.545391
PCHCB_0731400	34.3191095	31.62639733
PCHCB_0731500	2.590208	0.814472667
PCHCB_0731510	4.576097833	3.179540833
PCHCB_0731651	0.225698	19.03029767
PCHCB_0731700	615.5459518	514.6560665
PCHCB_0731800	20.47837517	16.36634217
PCHCB_0731900	26.00860733	17.92941983
PCHCB_0732100	866.9499283	375.487715
PCHCB_0732150	603.089246	270.3210592
PCHCB_0732200	32.9786975	44.366427
PCHCB_0800002	21.57668233	40.407852
PCHCB_0800004	4.506934	137.871104
PCHCB_0800006	3.273735667	256.04679
PCHCB_0800008	10.52588533	442.1721717
PCHCB_0800010	8.0096895	569.9877177
PCHCB_0800012	8.804413	311.9606365
PCHCB_0800016	13.62733167	447.8234335
PCHCB_0800017	0	2.694905667
PCHCB_0800018	1.310471167	13.76919283
PCHCB_0800031	12.07257233	2.7120595
PCHCB_0800035	1.761839	0.593720167
PCHCB_0800041	110.7721635	143.8248667
PCHCB_0800045	10.37097033	14.532356
PCHCB_0800075	4.697276333	0.567069667
PCHCB_0800100	168.7061635	125.9050078
PCHCB_0800200	9.605981333	2.164179167
PCHCB_0800300	8.644925167	15.21679133
PCHCB_0800400	71.73081867	66.8455445
PCHCB_0800500	1545.718588	1438.910275
PCHCB_0800600	84.4841045	122.7709568
PCHCB_0800700	8291.754819	8809.798894
PCHCB_0800800	4.840825833	6.516459167
PCHCB_0800900	280.0760448	291.8898712
PCHCB_0801000	48.77839583	43.54927517
PCHCB_0801100	26.74648867	34.67207233
PCHCB_0801200	74.589995	69.8982255
PCHCB_0801300	25.51037483	35.9211785
PCHCB_0801400	6.8569805	7.644668333
PCHCB_0801500	91.44755667	80.86590583
PCHCB_0801600	26.52914633	50.07823733
PCHCB_0801700	294.9657172	341.634439
PCHCB_0801800	5.198060333	1.4345795
PCHCB_0801900	21.2693095	21.388301
PCHCB_0802000	17.094752	20.49655417
PCHCB_0802100	36.613475	54.38965167
PCHCB_0802200	16.63530067	15.1554875
PCHCB_0802300	31.89165683	43.59416733
PCHCB_0802400	124.586235	117.225046
PCHCB_0802500	55.82233017	89.67246767
PCHCB_0802600	76.1697955	74.1780685
PCHCB_0802700	17.78928417	22.01041533
PCHCB_0802800	8.495569833	13.80730583
PCHCB_0802900	42.52863717	50.287032
PCHCB_0803000	29.9666715	28.7930075
PCHCB_0803100	15.77038367	21.9065595
PCHCB_0803200	10.55071933	10.114636
PCHCB_0803300	83.923256	83.55141033
PCHCB_0803400	640.2854617	601.1399498
PCHCB_0803500	239.236178	205.1350978
PCHCB_0803600	6.471978167	4.9212655
PCHCB_0803700	2319.769051	3023.494428
PCHCB_0803800	1236.576844	1505.504663
PCHCB_0803900	201.5826137	182.6941637
PCHCB_0804000	69.26920517	67.38942983
PCHCB_0804200	18.99368233	27.77533117
PCHCB_0804300	1499.938783	1778.569899
PCHCB_0804400	72.75861083	49.24201733
PCHCB_0804500	5.5786915	4.777968833
PCHCB_0804600	4.847414667	3.566507167
PCHCB_0804700	87.5504265	80.775129
PCHCB_0804800	258.3211345	374.3072035
PCHCB_0804900	22.05076017	15.503312
PCHCB_0805000	61.21352933	44.52522983
PCHCB_0805100	36.79835833	41.61286483
PCHCB_0805200	61.66956467	53.36259317
PCHCB_0805300	60.7274505	59.245932
PCHCB_0805400	122.930015	125.7427513
PCHCB_0805500	7.394348	8.865341333
PCHCB_0805600	37.73888333	59.4736405
PCHCB_0805700	149.6153667	195.1810317
PCHCB_0805800	6.631342167	5.659644167
PCHCB_0805900	32.24604667	40.69844033
PCHCB_0806000	700.0319038	653.3580505
PCHCB_0806100	20.62461017	23.34681567
PCHCB_0806200	183.394693	107.0112337
PCHCB_0806300	42.616194	53.6194525
PCHCB_0806400	22.77101267	19.70785033
PCHCB_0806500	131.132628	156.5257348
PCHCB_0806600	1.383362167	1.131777667
PCHCB_0806700	111.451338	126.2279642
PCHCB_0806800	30.6774495	33.66918183
PCHCB_0806900	13.74581633	12.4662795
PCHCB_0807000	22.78293117	23.333027
PCHCB_0807100	4.074143667	1.391626667
PCHCB_0807200	31.73376367	37.41970867
PCHCB_0807300	138.9815295	121.080173
PCHCB_0807400	26.83316183	25.94552083
PCHCB_0807500	7.961070333	4.7225435
PCHCB_0807600	19.71061017	20.874761
PCHCB_0807700	29.90325267	36.864619
PCHCB_0807800	64.16768683	65.924206
PCHCB_0807900	1505.081865	1742.510582
PCHCB_0808000	76.84513167	63.707508
PCHCB_0808100	50.67115967	49.38349917
PCHCB_0808200	67.85653983	52.42490383
PCHCB_0808300	473.4433828	347.0841873
PCHCB_0808400	0.192267	0.3164715
PCHCB_0808500	302.7442705	388.953109
PCHCB_0808600	45.858881	57.429484
PCHCB_0808680	134.1129622	131.5443477
PCHCB_0808720	92.06381683	92.78090617
PCHCB_0808800	32.30686917	31.83375783
PCHCB_0808900	44.95624633	51.480087
PCHCB_0809000	55.06921917	47.54779733
PCHCB_0809100	18.22603983	15.89466017
PCHCB_0809200	175.3508818	158.522731
PCHCB_0809300	30.77382017	27.83012783
PCHCB_0809400	301.174258	312.0099375
PCHCB_0809500	219.64604	228.4888035
PCHCB_0809600	85.78987383	109.4393555
PCHCB_0809700	117.7215693	152.8644595
PCHCB_0809800	10.33408617	10.42500267
PCHCB_0809900	103.684218	81.3315875
PCHCB_0810000	45.0192945	61.4463135
PCHCB_0810100	15.282994	12.79408483
PCHCB_0810200	51.37789333	63.23913383
PCHCB_0810300	19.690375	26.10825733
PCHCB_0810400	9.770522667	7.87146
PCHCB_0810500	33.61641733	29.39889217
PCHCB_0810600	0.938473667	0.444152167
PCHCB_0810700	2.445552833	3.078052667
PCHCB_0810800	108.7016087	138.7375318
PCHCB_0810900	82.82942717	77.58445783
PCHCB_0811000	37.9167855	18.16637267
PCHCB_0811100	125.8419123	160.1797558
PCHCB_0811200	61.95709467	63.1409165
PCHCB_0811300	217.8648352	302.3941655
PCHCB_0811400	25.41700583	25.8363325
PCHCB_0811500	0.320485333	0.4476985
PCHCB_0811600	196.0033512	204.6712817
PCHCB_0811700	48.5147045	31.52319933
PCHCB_0811800	27.159513	27.912799
PCHCB_0811900	10.78822317	6.456645167
PCHCB_0812000	45.48338533	73.00776733
PCHCB_0812100	2.198174167	1.029234333
PCHCB_0812200	74.55848733	74.66022583
PCHCB_0812300	206.9832158	212.6354012
PCHCB_0812400	60.37547917	73.95258267
PCHCB_0812500	27.41823133	36.40197717
PCHCB_0812600	188.0188545	198.3654883
PCHCB_0812700	1.383812667	1.480940833
PCHCB_0812800	5.906207333	6.387180667
PCHCB_0812900	17.14285367	8.756294333
PCHCB_0813000	335.973156	352.4796105
PCHCB_0813100	71.76488733	56.20129117
PCHCB_0813200	70.12327683	73.71039767
PCHCB_0813300	327.5194847	342.561982
PCHCB_0813400	104.822573	80.68430683
PCHCB_0813500	10.95196	11.2680075
PCHCB_0813600	9.632106167	7.291432
PCHCB_0813700	197.3519212	257.8828833
PCHCB_0813800	130.7251873	171.9222185
PCHCB_0813900	0.97766	0.838625167
PCHCB_0814000	35.64350617	47.63020033
PCHCB_0814100	22.98346883	25.17465367
PCHCB_0814200	201.079833	215.4945387
PCHCB_0814300	124.5374233	153.3983257
PCHCB_0814400	10.69561833	10.9441025
PCHCB_0814500	765.2982578	984.616195
PCHCB_0814600	19.820174	18.057279
PCHCB_0814700	59.6958865	77.19821483
PCHCB_0814800	51.58301833	69.1605545
PCHCB_0814900	16.06052117	22.34202667
PCHCB_0815000	54.2994485	55.32986083
PCHCB_0815100	29.08390283	57.80595783
PCHCB_0815200	23.63845117	25.12050417
PCHCB_0815300	8.620762167	10.64993717
PCHCB_0815400	20.399806	19.44526
PCHCB_0815500	82.07314483	127.1227227
PCHCB_0815600	10.8990435	6.983168
PCHCB_0815700	89.12296083	144.5734552
PCHCB_0815800	2.802741333	1.781431833
PCHCB_0815900	89.34132617	129.3580963
PCHCB_0816000	68.78891133	71.81716483
PCHCB_0816100	204.2539062	243.5023435
PCHCB_0816200	76.447998	68.85985467
PCHCB_0816300	188.8367115	218.138447
PCHCB_0816400	227.9928125	259.863701
PCHCB_0816500	123.720784	131.1458023
PCHCB_0816600	9.404297167	9.496981
PCHCB_0816700	160.3092038	130.2282828
PCHCB_0816800	13.5646545	14.7013855
PCHCB_0816900	20.952598	20.460083
PCHCB_0817000	366.6649287	449.042724
PCHCB_0817100	39.45538117	48.30791017
PCHCB_0817200	328.538087	328.5872405
PCHCB_0817300	42.1035745	62.69063333
PCHCB_0817400	59.227025	77.9489915
PCHCB_0817500	19.3337985	18.26075367
PCHCB_0817600	10.67957667	21.40777617
PCHCB_0817700	21.19011683	20.90609783
PCHCB_0817800	50.9912105	69.3542135
PCHCB_0817900	13.851229	16.352333
PCHCB_0818000	278.08306	287.2184515
PCHCB_0818200	259.6131547	237.1362913
PCHCB_0818300	111.5037988	86.59855633
PCHCB_0818400	17.5049355	22.68172267
PCHCB_0818500	3.028728667	4.209826
PCHCB_0818600	15.110329	29.90218383
PCHCB_0818700	0.562812167	0.7538045
PCHCB_0818800	127.4021407	106.373131
PCHCB_0818900	53.2854205	50.0233585
PCHCB_0819000	22.54519817	25.37403683
PCHCB_0819100	30.85749533	43.84591333
PCHCB_0819200	3100.129394	3410.49314
PCHCB_0819300	575.971439	1075.020939
PCHCB_0819400	1131.862019	1782.200365
PCHCB_0819500	126.1366327	178.4432947
PCHCB_0819600	193.0674185	213.4614795
PCHCB_0819700	6.820551833	8.553796167
PCHCB_0819800	52.68675333	41.44645667
PCHCB_0819900	12.51476167	14.90411933
PCHCB_0820000	23.65983117	28.981302
PCHCB_0820100	40.20178517	25.29776717
PCHCB_0820200	695.7662903	752.9657798
PCHCB_0820300	422.882822	570.0621442
PCHCB_0820400	15.40660067	19.769626
PCHCB_0820500	1.368226833	2.361544167
PCHCB_0820600	205.289231	266.1765877
PCHCB_0820700	2.250146333	4.422106833
PCHCB_0820800	3.050935167	3.81425
PCHCB_0820900	15.07871817	16.68771983
PCHCB_0821000	99.26125133	95.35241917
PCHCB_0821100	67.71888233	66.34353217
PCHCB_0821200	0.308469333	0.406243
PCHCB_0821300	13.465737	17.311638
PCHCB_0821400	54.42086717	47.8371985
PCHCB_0821500	19.80194433	17.24185433
PCHCB_0821600	14.48706933	17.91820933
PCHCB_0821700	9.516738	4.835861833
PCHCB_0821800	61.16959483	63.68459817
PCHCB_0821900	97.02395433	105.2143897
PCHCB_0822000	107.8062637	80.23572667
PCHCB_0822100	51.4148195	58.81817433
PCHCB_0822200	51.81430417	64.3613485
PCHCB_0822300	60.84133417	85.63460917
PCHCB_0822400	8.6215785	7.604592833
PCHCB_0822500	20.20665733	23.39053
PCHCB_0822600	79.52370733	103.3001297
PCHCB_0822700	35.98571717	44.40308067
PCHCB_0822800	26.5133125	25.32050683
PCHCB_0822900	71.4430575	75.275824
PCHCB_0823000	25.67868733	27.28965733
PCHCB_0823100	65.87738933	57.99004533
PCHCB_0823200	2.158996333	1.233330833
PCHCB_0823300	62.59052767	47.38356667
PCHCB_0823400	186.3733332	92.63263833
PCHCB_0823500	12.83347317	5.023732667
PCHCB_0823600	6.633139667	7.791731167
PCHCB_0823700	498.6500265	509.3791998
PCHCB_0823800	1076.74625	1216.288365
PCHCB_0823900	38.33232983	43.04733517
PCHCB_0824000	8.312945833	8.714878167
PCHCB_0824100	0.469129667	1.685735667
PCHCB_0824200	104.8681067	125.3593308
PCHCB_0824300	2.486252	4.276497
PCHCB_0824400	9.686774167	10.3114875
PCHCB_0824500	1.5526985	2.250896
PCHCB_0824600	47.70157933	40.7031275
PCHCB_0824700	125.8730043	209.2352183
PCHCB_0824800	29.35722533	40.29499933
PCHCB_0824900	1.5672125	1.670685167
PCHCB_0825000	180.0303415	204.4149238
PCHCB_0825100	242.6843892	317.926646
PCHCB_0825200	77.30825633	81.99385817
PCHCB_0825300	64.48971167	51.82420567
PCHCB_0825400	14.52033483	13.89923333
PCHCB_0825500	17.66057967	16.68309933
PCHCB_0825600	66.612485	66.48446567
PCHCB_0825700	20.49767483	34.54349967
PCHCB_0825800	7.920502667	4.7668565
PCHCB_0825900	53.558777	49.7777125
PCHCB_0826000	11.56108133	7.199025
PCHCB_0826100	6.701094333	1.847129667
PCHCB_0826200	0.190132333	0.626246833
PCHCB_0826300	38.39842033	34.65597317
PCHCB_0826400	53.69656783	57.8884745
PCHCB_0826500	26.478238	38.64181767
PCHCB_0826600	24.1682195	34.214874
PCHCB_0826700	176.5072838	240.9894542
PCHCB_0826800	387.1548477	512.2248337
PCHCB_0826900	1.720896667	1.8458345
PCHCB_0827000	2143.205353	1599.34447
PCHCB_0827100	8.982984167	11.01670033
PCHCB_0827200	72.5100755	54.07709433
PCHCB_0827400	1.9291475	1.350376833
PCHCB_0827500	386.7060472	478.2265213
PCHCB_0827600	6.868905833	1.9928545
PCHCB_0827700	6.723678333	6.595393833
PCHCB_0827800	278.1491185	240.5990557
PCHCB_0827900	76.42730383	55.29565483
PCHCB_0828000	76.73085	95.4521985
PCHCB_0828100	135.8336265	162.3793998
PCHCB_0828200	267.7701697	293.469686
PCHCB_0828300	11.37929583	2.4560565
PCHCB_0828400	21.65203033	25.73413383
PCHCB_0828500	1.260397833	0.765641667
PCHCB_0828600	4.306113167	3.682713
PCHCB_0828700	175.2937858	178.1225532
PCHCB_0828800	89.90071133	113.8708763
PCHCB_0828900	310.9231387	385.6228022
PCHCB_0829000	38.18806	43.91662917
PCHCB_0829100	462.6302353	642.2156665
PCHCB_0829200	1.705067333	0.266336167
PCHCB_0829300	15.66538817	19.24631483
PCHCB_0829400	18.67402667	26.8247325
PCHCB_0829500	116.1408852	137.960179
PCHCB_0829600	12.5078315	13.78628267
PCHCB_0829700	41.33944033	74.5332825
PCHCB_0829800	6.904437833	4.247411667
PCHCB_0829900	0.8022305	0.247435667
PCHCB_0830000	58.07087667	24.38528917
PCHCB_0830100	56.3533715	63.43039083
PCHCB_0830200	16.48688967	23.16420617
PCHCB_0830300	137.2757553	150.8959512
PCHCB_0830400	21.07027517	27.72674467
PCHCB_0830500	4741.172388	4307.413441
PCHCB_0830600	9.7792695	7.34391
PCHCB_0830700	34.69367917	20.98176283
PCHCB_0830750	61.758673	74.19512933
PCHCB_0830800	79.14436083	85.42243483
PCHCB_0830900	89.76804567	157.0192222
PCHCB_0831000	13.16140433	7.675055833
PCHCB_0831100	57.48727017	65.20383333
PCHCB_0831200	2.281236167	0.919801167
PCHCB_0831300	1025.760173	884.0122588
PCHCB_0831400	21.79651183	17.71399583
PCHCB_0831500	29.29541117	38.69311283
PCHCB_0831600	46.480565	52.87783417
PCHCB_0831700	28.91765067	35.635857
PCHCB_0831800	15.93485717	19.0526165
PCHCB_0831900	5.280101167	3.148043833
PCHCB_0832000	7.667330833	16.02620067
PCHCB_0832100	12.177393	9.495818
PCHCB_0832200	34.5613715	29.05567783
PCHCB_0832300	18.4968995	19.34517067
PCHCB_0832400	1.6916265	2.641926667
PCHCB_0832500	121.8088108	121.0527747
PCHCB_0832600	29.60451833	41.91494467
PCHCB_0832700	2.0588205	0.862606333
PCHCB_0832800	2.227532	0.975241833
PCHCB_0832900	410.5466608	495.4396793
PCHCB_0833000	3.9689515	1.9967745
PCHCB_0833100	59.285291	106.8953767
PCHCB_0833200	122.7504378	140.275853
PCHCB_0833300	2645.749136	3407.983193
PCHCB_0833400	116.670626	147.0223755
PCHCB_0833500	66.68254217	73.02865017
PCHCB_0833600	38.82174517	39.98325817
PCHCB_0833700	56.38811083	64.02116433
PCHCB_0833800	23.16172533	24.17583967
PCHCB_0833900	171.456007	139.1978448
PCHCB_0834000	21.37733267	20.7277015
PCHCB_0834100	56.88321733	56.88248967
