Geneid,Asex-Mixed_1,Asex-Mixed_2,Asex-Mixed_3,Asex-Mixed_4
PBANKA_1335200,117.49241747423306,120.83843494854416,159.70190738553578,139.34971605007155
PBANKA_1335300,100.18243693690741,120.54006844249838,122.45266395871717,125.39927024575125
PBANKA_1335400,33.51773733509806,57.83386583471386,27.92594678892137,26.54473684374069
PBANKA_1335500,31.17146548283041,57.68746936744819,57.54162455999611,49.985665729595574
PBANKA_1335600,1.5513249801340554,2.5397356810457814,1.3545482981471455,0.9350155337025229
PBANKA_1335700,7.347254339383973,8.01334056930388,7.206397094883191,15.339283248234947
PBANKA_1335800,6.100483353714152,5.205524419790526,10.481410575385135,19.217615275136392
PBANKA_1335900,23.03275357320189,26.721679893014798,55.14165698308783,52.960689957107576
PBANKA_1336000,25.6969179832371,25.19620869064471,64.08181439330974,64.07188794311949
PBANKA_1336100,23.946822853595087,22.366215575687,50.95658669364427,30.71947904466484
PBANKA_1336200,2.949922617262665,4.520252566593689,5.204103536476936,28.57338210585006
PBANKA_1336300,5.623731066103316,8.921551118277018,10.606189272711147,9.716677325291295
PBANKA_1336400,60.60484584970327,81.21711804275789,152.72912552704054,91.37059570910043
PBANKA_1336500,2.7479448240339512,3.9380872633928936,6.741201356340862,8.611380944644825
PBANKA_1336600,1.547162211851048,2.0453631523048363,2.943497475382882,10.52675964215156
PBANKA_1336700,27.52320145292917,29.979035743033798,39.32663338223686,23.005662490763214
PBANKA_1336800,33.04296438167596,36.679570458966644,25.303337264896594,34.130849764468586
PBANKA_1336900,14.106836591749932,15.436665126874324,12.435704828986273,23.383807768619665
PBANKA_1337000,29.906746676793954,55.65593558060856,31.721517720213207,18.54922791715227
PBANKA_1337100,846.6741842603718,841.7273487433395,402.52800469034827,499.23586565087845
PBANKA_1337200,76.99789343635807,94.23112950341805,169.1160927697637,185.25243092146445
PBANKA_1337300,67.71413280534753,91.9762621170534,130.66825183980134,165.420225029261
PBANKA_1337400,41.12734245230573,57.18219565583414,45.43554630374324,53.71521810439337
PBANKA_1337500,4.099326948311812,6.607948789956388,4.991771981554831,10.084680495356542
PBANKA_1337600,10.453732669963559,12.097692957708228,12.063911968960548,19.60371178486735
PBANKA_1337700,3.552914420628006,3.224202693678133,5.588890155680126,6.06935815082185
PBANKA_1337800,16.06668450768396,30.20844040327143,40.96875951021205,34.657163746850564
PBANKA_1337900,1.3521417649790675,4.468860668901324,2.1865981245701414,1.297905160383832
PBANKA_1338000,29.640370795462186,67.17403194937988,65.94444698682159,36.834463063195756
PBANKA_1338100,29.103058878986,30.064514062571657,11.698948167475326,155.1088847422911
PBANKA_1338200,6.646070718734068,7.803505070206496,5.238535223391246,14.731576261976166
PBANKA_1338300,1845.2460978924448,1924.4832608743811,2249.533873891297,1785.3309800643017
PBANKA_1338400,652.5220036769166,607.4225604193159,513.4091095813358,575.1548364184318
PBANKA_1338500,12.115611504673343,16.924317953121772,14.452113098008782,9.968258253304018
PBANKA_1338600,1359.0714915245849,1925.6363592109926,3791.561148004625,2410.0039651871384
PBANKA_1338700,29.413968293515012,32.43023772700674,48.81708079894487,66.51201271319574
PBANKA_1338800,28.405757238085307,32.616320609817784,69.69643465584765,63.724112958469405
PBANKA_1338900,127.03743604800324,128.28855070744976,114.76552846018167,592.9235531716868
PBANKA_1339000,15.51864371514517,18.065369254033598,17.518929104572297,14.820454550132883
PBANKA_1339100,37.38002287311825,68.85734348113029,22.946723961085755,9.01569616419925
PBANKA_1339200,11.634937351005416,19.56669602157806,6.681423627939291,6.856780580485169
PBANKA_1339300,6.755842671710431,10.717545884438012,12.214421427306505,29.682107001589852
PBANKA_1339400,228.41456466217994,196.74008796833516,196.06706124584946,151.7452293238053
PBANKA_1339500,1.4995794038444457,4.144576732431306,1.281045787272474,1.6193574403204616
PBANKA_1339600,57.332727530913324,85.11451921936569,154.56607377221113,104.49307331827309
PBANKA_1339700,7.935912638669903,13.64374155251141,13.343719287429659,12.10491187011683
PBANKA_1339800,3.2899426343959073,6.453473394341122,2.865827976782075,3.328679182880949
PBANKA_1339900,125.59316778555566,142.93478970224385,268.90769109889186,268.7599671292886
PBANKA_1340000,51.15448167259734,59.78471091372202,125.6059827273124,118.47071819071739
PBANKA_1340100,3873.8355046667343,3294.3154467746117,5322.125552627871,5364.543473504969
PBANKA_1340200,86.89894423230054,106.87022470792769,225.61268258054278,193.8059441171223
PBANKA_1340300,205.19104220792985,182.58069429280772,202.2213943559887,203.99319952035052
PBANKA_1340400,86.75654373021474,67.6252008206817,29.78597870975119,174.44862370796318
PBANKA_1340500,2.5717605885774963,4.0052972344666635,4.094065823000684,6.287951267058584
PBANKA_1340600,10.881437545828488,13.503680288253396,17.32529347165381,14.10070328203652
PBANKA_1340700,4.957456383043851,8.145442694566091,14.340762960285494,11.216711190200943
PBANKA_1340800,51.93764792188583,82.2935035392522,84.63470528502668,87.24510273510496
PBANKA_1340900,0.5620429591953907,1.00839261201456,0.7338946669074912,0.9441223790167321
PBANKA_1341000,3.6391090838920204,4.867270959044052,4.82491728948419,7.0312705909236515
PBANKA_1341100,111.99074164244894,149.1541744911527,230.9513403761954,186.26619032299905
PBANKA_1341200,25.323130901200592,39.043641499192475,70.28197710832688,49.37072901307942
PBANKA_1341300,1.4730727538187445,3.707580812699049,3.2744742092651884,1.7130977090488715
PBANKA_1341400,5.6164907464177665,7.826408439385298,4.290503735979755,6.119745275092823
PBANKA_1341500,373.4898022843635,429.83246605671883,313.1627861969977,328.188876689145
PBANKA_1341600,71.77204071186915,75.23491578330548,90.38706142302047,110.77774243171315
PBANKA_1341700,0.9830846174056037,1.8699005776432744,0.44858097273112485,0.9243933012609039
PBANKA_1341800,10.332419958446652,15.11834509583924,8.679618632750351,15.353594988130325
PBANKA_1341900,23.014802309491778,31.765783265588055,17.204664338026305,15.45270237270227
PBANKA_1342000,15.289821283065157,20.659639322561084,17.05129325761524,6.875279089245471
PBANKA_1342100,4.3643403113619135,9.685729387438,2.115361849404993,2.6740082078545013
PBANKA_1342200,4.512147149059777,9.41191710878051,3.3221502907116403,2.972563346490193
PBANKA_1342300,15.67172827209374,24.53467945312032,15.256852707748529,92.54253156671322
PBANKA_1342400,48.6066794889871,81.4310205011363,77.77872133321509,38.00935541952183
PBANKA_1342500,5.087744330035806,5.765182604065538,8.1281597685218685,101.30119930093699
PBANKA_1342600,6.909605388300769,14.515817065591976,7.445977775127826,4.4325778914894265
PBANKA_1342700,1.1161031447341665,3.4120913627466805,1.1967214716955006,1.238730438114887
PBANKA_1342800,81.94554789319372,116.86704876127786,56.31932819046617,45.52586550560319
PBANKA_1342900,2.025780737819358,3.4432732204268475,3.113183613860538,1.8750761152487647
PBANKA_1343000,244.3465927718445,248.38214588805687,311.12526447832596,257.6067873465679
PBANKA_1343100,2.1494925386022192,0.9133873619071216,1.9431186453821947,5.968753740906372
PBANKA_1343200,8.634855883140933,10.775409477786344,11.55366324937138,35.28890719162643
PBANKA_1343300,829.3874181795611,556.7652092280418,850.4363484144066,950.4275722403154
PBANKA_1343400,1.350880438705766,3.141820265045365,2.0895775880565246,3.890083283874303
PBANKA_1343500,4.574009155908551,9.070325381015374,16.124050981567102,30.583406585890287
PBANKA_1343600,25.75051215781543,31.831874997390234,32.08561201359838,30.95434442037747
PBANKA_1343700,14.888924662099047,21.444437309814212,16.352815460471003,22.866729098398785
PBANKA_1343750,76.81574745555665,85.21465930294374,49.97041499408706,83.99326194972879
PBANKA_1343800,24.582688477188878,26.303810001683704,32.358381035597596,35.394955311300755
PBANKA_1343900,19.550146422524946,29.53285803499693,26.124150676805066,10.242676172666492
PBANKA_1344000,25.368695045488103,33.8216495624416,33.02934888860986,37.706345158211334
PBANKA_1344100,5.14592762120753,5.741269865714263,8.415897896963067,17.61728007818558
PBANKA_1344200,3.6885631971120145,2.7601786484390525,3.4644438316399038,15.732328359505495
PBANKA_1344300,26.64791257104539,29.87463787145634,54.673461278162364,67.94779712572664
PBANKA_1344400,9.623082205608029,10.888032297829625,16.06776719704976,26.87908440176366
PBANKA_1344500,112.80029058115953,140.04817584164238,55.453025476774,75.03208984751862
