UniqueCount	AmbigCount
68456	166
31078	143
34412	59
19655	35
25429	62
15171	28
10545	77
13434	57
29184	88
22265	48
39052	65
59683	322
3898	23
6897	186
25804	93
20923	77
8185	22
13751	47
2721	8
8335	20
12216	37
8694	63
7665	25
6073	21
5520	12
85351	180
21868	56
11629	103
9738	45
39671	184
1140	9
24960	102
5977	13
8389	18
4862	24
49237	98
2360	3
39745	140
18449	32
16468	196
3441	10
20589	51
17981	73
12675	26
7675	21
27191	131
28689	55
4973	22
15257	57
12446	30
19397	177
16576	34
4430	18
6238	64
9029	25
20382	87
5119	23
1225	5
3698	17
1093	13
2201	11
12625	73
10005	39
16170	92
8204	45
192	4
3547	19
627	6
1780	52
19877	98
5052	13
3960	13
17030	26
19171	68
21022	110
14121	88
10500	31
9411	55
29185	74
2069	37
717	4
17034	113
8422	43
2913	9
11674	244
16752	85
4933	11
2768	15
13093	69
3478	11
35077	122
15750	172
5656	155
11442	48
8556	12
18481	395
4179	15
8595	25
3933	12
14671	37
2717	12
35672	94
29132	84
1920	16
4044	47
6273	43
6088	29
7058	454
7463	25
241	9
14611	31
8606	29
4972	20
17206	47
6862	28
6490	11
8828	201
2842	3
5291	91
7137	23
4066	7
5766	179
9302	102
34583	109
22780	57
10517	31
5854	44
20214	136
27033	70
4091	8
21551	70
5604	16
12732	27
17464	156
4851	11
3627	16
1618	6
8586	60
9049	19
2360	12
10349	204
1360	48
926	9
156	0
2164	2
23514	36
12490	42
5759	55
8256	74
14663	32
2821	50
3378	9
311	1
3818	22
3898	22
1758	6
15664	145
16639	43
5209	30
4422	73
4130	106
5057	25
10813	152
5310	26
2634	8
10494	25
5932	17
272	13
6755	16
31131	315
696	36
5172	7
11267	22
6637	30
5456	21
2659	18
3866	8
28945	249
5542	18
29490	495
20688	51
1810	9
8195	52
9368	37
24334	70
7958	24
1086	10
3554	40
1778	32
3050	40
23659	45
3456	16
19220	53
9369	33
8840	14
4344	26
5846	49
3742	11
3038	142
11173	22
38487	100
3693	44
16092	50
5938	11
27158	40
2163	5
19267	62
1772	6
5099	7
77	7
8464	72
5358	17
124	15
8857	11
953	4
11287	87
143	0
5449	17
8142	54
2912	15
7200	11
2047	31
1961	87
6218	20
274	43
43992	105
3588	7
9417	25
941	11
6814	22
3023	12
17082	28
2102	9
11475	57
32534	71
1656	8
6859	15
6108	87
634	5
35263	87
13335	597
11212	47
1789	44
35110	75
17235	28
19279	50
7120	39
3528	940
8762	37
6262	45
1082	13
69481	179
14108	36
12531	175
10983	113
13597	84
60743	375
4716	15
7813	23
6436	53
6776	157
730	1
12215	24
3090	27
10729	16
5564	112
4164	30
1650	34
53039	137
472	2
2478	22
2582	32
10227	25
2208	214
2268	3
3988	9
2466	6
2208	77
3864	43
3208	21
2422	32
8013	21
11410	36
9643	122
1146	6
4586	31
6622	28
8303	336
12004	27
1379	15
8278	11
151	6
7108	86
1401	2
512	2
4823	6
5871	45
617	6
708	8
4068	17
15956	155
4299	6
3251	14
1191	1
27524	53
3008	28
4961	13
20534	39
9587	36
131	2
1646	11
487	6
12070	20
5460	14
2332	27
18344	58
8901	35
9696	60
8127	143
10496	587
22367	48
3895	15
11863	35
16987	122
759	6
1609	6
4312	12
10249	19
428	3
2714	34
8259	78
130	0
19531	54
6454	14
20345	52
4471	65
1862	6
691	5
13839	108
10801	29
2645	7
2931	7
8553	310
9061	11
16083	69
4203	66
1859	19
19651	43
7399	30
4868	22
3476	109
2973	9
6615	25
20614	46
26705	57
6499	18
214	4
2560	11
518	1
5439	42
7614	11
17094	75
11086	59
1118	3
3333	16
60	1
3404	8
69816	836
11818	14
6639	22
156	4
140	3
23334	136
15877	242
4613	16
728	6
1107	2
1912	60
17019	16
2670	3
5662	54
1877	6
5035	60
4221	22
4438	15
2273	55
3764	115
5339	38
14424	29
3490	5
5163	24
6705	17
4173	6
6450	14
1484	7
820	4
2274	24
1768	7
24586	51
11417	203
1954	9
4020	17
2020	2
6178	15
24499	266
5849	77
2657	3
75921	180
3508	12
5959	18
1099	6
3525	87
4559	20
2804	23
3606	19
647	1
2291	10
265	1
10409	242
2416	18
6118	22
4184	43
23712	167
990	1
38199	67
19565	40
11268	83
3639	111
689	1
6993	45
10447	46
388	8
269	37
3965	5
246	0
17534	30
8712	12
4591	7
7407	13
1054	19
9335	15
2666	7
5758	54
1317	7
10505	36
1953	18
5630	11
2593	14
4061	51
1499	21
290	3
1883	44
2927	40
3039	5
7601	26
1708	30
70	2
5604	12
591	2
2303	28
6411	10
4859	22
9427	36
1574	5
13749	45
14832	50
221	36
4046	14
2001	7
7889	7
431	31
2284	473
20717	34
3276	12
518	12
15969	89
5363	11
43881	212
6521	13
339	1
481	1
21277	83
3788	78
2472	11
3189	15
971	5
7642	173
6754	16
3864	15
481	4
398	2
1955	12
2330	29
