UniqueCount	AmbigCount
64	0
699	0
17	0
1	0
143	0
3643	0
5462	1
47993	1
9	0
33597	5
1335	0
108	0
2170	0
65	0
3260	1
1	0
387	2
2	0
30	0
437	0
6895	4
4	0
12	0
10	0
7221	230
57	0
520	0
2176	0
332	0
11	0
9	0
0	0
1826	4
1813	0
217	0
1917	1
849	3
359	2
1975	0
223	0
2669	0
2279	2
2266	0
7314	1
212	0
17628	0
45	0
1007	0
643	0
16153	2
2	0
6021	1
1085	1
1923	2
1192	0
10	0
2023	0
2837	6
1758	0
6407	2
7	0
1020	4
17	0
138200	23
4523	1
21263	3
1	0
36	0
2962	0
104	0
4267	1
1585	0
57460	17
858	0
1212	0
4541	0
12	0
2617	0
17	0
225	3
271	0
616	0
262	0
32	0
1153	4
1227	14
624	0
0	0
61661	23
47	0
7338	0
15335	4
719	29
15378	84
766	0
1443	8
8826	3
15	0
19	0
18	0
3421	17
93	0
50998	14
39	0
451	0
2	0
3224	0
1155	0
32	0
4898	1
47	0
27	2
61	0
57024	4
56	0
309	0
11771	4
1433	0
18606	20
1643	0
8	3
35	0
11	0
20061	3
4	0
146	0
14	0
2343	0
2291	0
12169	3
4	0
8	0
1281	2
1112	1
0	2
323	0
3932	0
1826	1
386	1
2448	3
1898	0
7969	4
1527	0
1140	1
2	0
2	0
256	0
4055	0
1051	0
1273	0
1874	0
59	0
183	2
9	4
16	0
52	0
8014	2
4378	21
1787	1
37	0
7017	1
3673	0
0	0
16	0
448	0
1996	29
2377	0
7211	12
439	0
33	0
306	0
4	0
1595	1
58	0
1119	1
2562	0
1200	19
9	0
7	0
26	0
395	1
38	0
526	0
11653	3
1820	1
399	0
4	0
6206	0
1869	1
12921	8
561	0
3917	14
9	0
25	0
5236	1
26	0
552	3
1282	0
4053	4
1	0
1	0
2711	3
3	0
3	0
6	0
111	0
5	0
242	0
344	0
5	0
31	0
4415	1
173	1
3082	1
6852	4
0	0
6	3
16	0
3292	1
134	0
44	0
3140	25
12378	2
4098	52
20690	9
3230	0
1014	0
161	0
39992	14
239	6
1	0
1171	0
300	4
6	0
0	0
6	0
3083	0
63	0
10	0
9	0
87	0
895	20
17	0
1118	0
3	0
25457	708
3357	5
3	0
5	0
1944	0
13	0
8802	3
5864	139
18	0
5	0
40431	290
90	0
1668	0
0	0
17788	5
33	0
1943	0
14290	3
0	0
10	0
1685	0
1794	45
62	1
6676	0
4063	1
1235	0
4976	0
52	0
10	0
262	0
346	0
1976	4
451	0
13879	3
2246	2
3785	339
1258	0
7673	26
153	10
12	0
24	0
410	0
0	0
219	0
1727	0
10	0
2415	1
0	0
10145	1
1	0
444	4
40	0
240	0
1001	1
348	0
3076	0
961	0
0	0
0	0
1344	0
1070	0
3	0
1243	2
2	0
1899	1
5	0
347	0
4	0
45	0
13	0
2160	2
2724	0
226	0
1416	0
10219	3
254	0
1000	0
14910	65
214	0
1	0
178	0
6	0
255	1
2400	1
4006	66
118	0
24195	14
30	0
8	0
16	0
436	0
47	0
3174	1
6	0
2071	1
106	0
1228	2
0	0
7	0
1655	0
12	0
3423	1
24	0
456	0
1857	1
3040	0
488	10
2305	0
1672	153
0	0
14	0
10	0
3	0
1238	1
353	0
30759	693
450	0
4581	1
7	0
147	0
23	0
4561	2
2211	0
2119	1
354	0
4348	1
1	0
0	0
53	0
71	0
1321	1
5285	3
1	0
9	0
75	0
8667	4
4255	0
122	0
399	4
3	0
7208	0
681	0
614	0
3	0
2130	0
127	0
1205	0
1530	0
445	0
10	3
1210	0
6	0
2	0
138	0
21	0
650	0
83	1
0	0
70	0
613	2
1607	0
3017	1
2060	0
9050	12
8	0
1903	1
6	0
4	0
868	0
109	2
227	4
18	0
0	0
1780	0
2	0
447	9
746	0
46	0
60	0
468	0
2130	0
120	0
1779	0
1	0
329	0
1	0
796	0
2991	0
1587	1
277	0
0	0
2	0
6	0
352	0
770	33
12	0
2691	4
1091	0
8308	3
10	0
9	0
2	0
5	0
85	0
15	0
3894	31
2228	65
3	0
370	92
1647	0
9	0
832	0
878	0
5773	1
4	0
20	0
24	0
2314	1
44958	11
5	0
1	0
2197	7
1761	1
214	0
368	0
1	0
8	0
0	0
443	0
7	0
1336	13
1	0
16	0
13	0
486	4
903	38
21	0
17016	47
0	0
15	0
6	0
10	0
3066	0
31	0
1289	1
5571	2
38	0
1740	0
0	0
648	0
1	0
10	0
1219	0
1	0
143	0
0	0
4666	3
463	24
286	0
19	0
1520	0
5	0
19642	10
141	0
93	0
1675	5
137	8
7	0
69	0
387	17
4	0
35	0
222	0
2695	7
3418	2
32206	8
2	0
28	0
233	0
3	0
26	0
206	43
18	0
759	0
264	0
1085	22
1	0
110	0
799	38
424	0
1162	0
332	1
612	0
693	0
9	0
4	0
17	0
8	0
2	0
28	0
47	0
83	0
33	0
260	7
50	0
988	8
66	0
41	2
0	0
1044	0
338	0
148	0
3	0
2724	2
595	1
6728	14
3	0
3	0
1445	10
67	10
1823	59
10826	7
6	0
161	0
0	0
0	0
1	0
1163	0
1727	0
15	0
1	3
110	0
2	0
2	0
2183	67
398	0
8471	174
4593	6
5900	5
147	0
14	0
535	3
202	0
190	0
390	0
4136	3
706	13
1	0
1319	1
23361	740
3618	0
8	0
1979	155
8	0
16	0
15	0
43	0
344	1
1862	0
0	0
34301	5
98	0
792	1
3322	16
117	1
1820	0
26	0
2360	19
3083	0
63753	38
23	0
13	2
359	0
3	0
655	2
1746	1
13	2
346	0
301	0
1752	0
3202	116
93	0
2	0
8	0
136	0
3650	0
0	0
2825	14
670	0
251	0
403	0
5	0
10	0
8	0
227	0
6	0
8	0
1061	1
8	0
8	0
17	0
6	0
262	0
1460	0
5	0
280	0
274	0
32	0
10	0
182	0
4639	4
1813	1
259	9
11	0
2542	90
83	0
2584	21
520	0
4	0
48	0
1	0
8	0
21	0
1239	0
389	0
10	1
2	0
32193	1236
58	0
1189	0
111	2
129	0
0	0
1352	0
86	0
1	0
1030	0
10025	1
