UniqueCount	AmbigCount
18102	116
11328	65
27412	164
21888	64
87915	208
34266	92
8448	17
8984	29
25385	89
25440	68
9903	18
45840	67
10751	23
14399	35
9417	20
7458	55
62627	98
7990	20
6917	77
2873	21
51710	285
29552	46
3288	10
6404	12
14583	44
1776	6
26526	65
48765	124
1241	0
14258	70
5602	98
18333	264
7031	16
50835	168
20454	61
3291	15
22031	44
17267	94
2495	6
3952	11
3146	20
39882	72
49687	103
32881	74
14923	29
49663	380
4202	92
22817	20
25593	106
10337	59
12356	16
16856	44
10421	17
6700	12
30217	75
19040	39
22717	50
4520	266
141657	148
36154	81
16705	25
22829	23
1501	73
6074	7
17589	26
12139	144
3819	6
18837	38
50072	91
1159	44
13017	47
10518	27
23922	121
27199	65
3658	2
40429	108
3181	26
39130	77
7113	38
50531	197
6849	23
28649	50
3843	11
7067	7
6410	5
24033	58
12795	45
12880	37
19117	53
22049	229
52716	127
13072	29
3230	28
14656	20
49141	77
12036	17
19160	81
16092	53
10162	15
17802	236
2310	39
3922	7
3848	5
25594	49
4221	4
3508	11
27404	45
79269	101
4313	4
497	2
9809	22
9365	51
7472	14
1634	61
8284	91
4131	21
1633	46
56085	77
7181	23
4241	11
7913	126
24946	504
35576	125
6799	36
13580	33
12650	67
1292	3
20471	30
12758	52
13245	35
39523	69
14465	63
2681	5
22200	68
15934	43
21822	147
9698	26
11341	47
2910	12
6848	37
5563	18
9576	22
5363	30
7631	29
10786	43
621	20
23911	52
32426	37
8939	66
8031	10
1981	15
5949	17
14723	76
4445	10
5509	38
5944	20
1145	25
15453	58
11744	31
2129	2
30	0
14052	25
2645	9
1047	4
24515	84
7428	41
7817	20
4147	6
8693	16
11918	220
8125	61
12589	93
6052	74
2120	11
19902	31
17170	73
4636	25
3761	6
8502	120
1267	11
15665	46
9323	25
5877	5
15868	100
10856	19
17143	24
9872	221
2218	19
2805	11
6123	17
16948	21
15885	23
29946	378
4562	31
2342	3
85	2
11258	17
7977	41
6397	1490
6966	14
32707	99
19634	18
648	6
9251	13
7868	24
5458	18
3285	11
4477	8
16016	26
9660	158
10476	32
7603	40
5717	27
3767	26
1275	11
94	1
6960	11
4903	13
56849	288
668	10
3199	4
1759	12
24965	36
8574	19
6345	11
3227	14
24100	62
11914	106
17107	50
3076	3
14585	67
1073	28
10571	32
1051	5
12482	88
5200	17
7874	17
9575	12
1252	11
9024	20
23467	37
3668	13
7715	8
5061	11
308	4
80706	105
23283	26
930	7
21528	98
33868	44
895	4
1616	4
17317	81
5213	13
14887	18
2245	69
3719	7
3175	8
4082	7
1125	15
6210	20
9517	32
11456	79
24311	30
4223	10
11540	292
6029	22
7899	27
5693	37
20936	40
12709	23
1408	5
8207	12
12358	13
13319	19
3754	16
42017	76
10412	54
6295	60
21625	146
8230	26
7698	12
7174	19
7477	181
614	7
2466	7
174	1
15688	37
3718	12
3968	5
8863	28
4070	36
1066	25
1041	3
2965	5
3094	7
2460	53
2296	8
14292	14
730	4
5586	42
4088	2
7869	50
30	0
3961	23
166	2
109	1
5471	32
4107	125
4067	4
6041	31
17648	13
3705	7
10929	15
280	1
42892	75
6062	12
86431	112
7033	15
43	1
14176	34
31651	63
499	0
1487	2
11183	25
3627	12
2003	6
27243	60
2172	15
6110	34
3454	8
18875	88
10515	30
8735	16
1958	5
12666	35
