"Name","ERX2560129_ERR2541711_TPM","pir","subfam"
"NODE_182_length_3242_cov_47.465",23.878507,FALSE,"none"
"NODE_183_length_3241_cov_26.7712",15.383139,FALSE,"none"
"NODE_184_length_3237_cov_72.1813",36.216156,FALSE,"none"
"NODE_185_length_3235_cov_29.0057",14.320896,FALSE,"none"
"NODE_186_length_3234_cov_21.7927",10.80502,FALSE,"none"
"NODE_187_length_3231_cov_28.4207",13.756253,FALSE,"none"
"NODE_188_length_3217_cov_12.2982",6.836392,FALSE,"none"
"NODE_189_length_3217_cov_25.7745",13.037977,FALSE,"none"
"NODE_190_length_3204_cov_41.5224",20.645843,FALSE,"none"
"NODE_191_length_3192_cov_25.8317",12.825504,FALSE,"none"
"NODE_192_length_3192_cov_16.1122",10.283753,FALSE,"none"
"NODE_193_length_3187_cov_116.463",59.89886,FALSE,"none"
"NODE_194_length_3183_cov_41.9559",20.196756,FALSE,"none"
"NODE_195_length_3181_cov_25.9037",13.045171,FALSE,"none"
"NODE_196_length_3177_cov_113.603",55.094945,FALSE,"none"
"NODE_197_length_3173_cov_82.1408",39.289015,FALSE,"none"
"NODE_198_length_3172_cov_27.2281",13.282413,FALSE,"none"
"NODE_199_length_3172_cov_324.63",150.2824,FALSE,"none"
"NODE_200_length_3167_cov_57.8223",32.293219,FALSE,"none"
"NODE_201_length_3161_cov_18.2585",9.348781,FALSE,"none"
"NODE_202_length_3158_cov_13.6661",6.672753,FALSE,"none"
"NODE_203_length_3149_cov_26.7948",12.811805,FALSE,"none"
"NODE_204_length_3148_cov_12.6124",5.795302,FALSE,"none"
"NODE_205_length_3141_cov_20.6001",10.491103,FALSE,"none"
"NODE_206_length_3127_cov_12.9766",6.188531,FALSE,"none"
"NODE_207_length_3127_cov_13.5537",6.892917,FALSE,"none"
"NODE_208_length_3127_cov_10.9137",5.534459,FALSE,"none"
"NODE_209_length_3117_cov_25.5056",12.292728,FALSE,"none"
"NODE_210_length_3114_cov_10.968",5.230421,FALSE,"none"
"NODE_211_length_3107_cov_68.2602",37.154168,FALSE,"none"
"NODE_212_length_3104_cov_93.6992",46.320393,FALSE,"none"
"NODE_213_length_3100_cov_20.3629",10.028166,FALSE,"none"
"NODE_214_length_3093_cov_103.341",50.183033,FALSE,"none"
"NODE_215_length_3092_cov_16.8433",9.088172,FALSE,"none"
"NODE_216_length_3092_cov_36.2697",18.354543,FALSE,"none"
"NODE_217_length_3087_cov_21.7315",10.965245,FALSE,"none"
"NODE_218_length_3083_cov_9.34908",4.959171,FALSE,"none"
"NODE_219_length_3080_cov_12.9078",6.646049,FALSE,"none"
"NODE_220_length_3080_cov_47.7203",27.734476,FALSE,"none"
"NODE_221_length_3079_cov_24.8284",13.629071,FALSE,"none"
"NODE_222_length_3079_cov_21.0923",10.43276,FALSE,"none"
"NODE_223_length_3075_cov_150.003",74.025814,FALSE,"none"
"NODE_224_length_3074_cov_15.5091",8.017302,FALSE,"none"
"NODE_225_length_3056_cov_91.1689",45.413191,FALSE,"none"
"NODE_226_length_3053_cov_8.0934",4.25629,FALSE,"none"
"NODE_227_length_3046_cov_26.7429",12.98323,FALSE,"none"
"NODE_228_length_3040_cov_48.406",22.96028,FALSE,"none"
"NODE_229_length_3026_cov_15.1673",7.630766,FALSE,"none"
"NODE_230_length_3025_cov_7.43838",3.673426,FALSE,"none"
"NODE_231_length_3025_cov_18.3327",8.753696,FALSE,"none"
"NODE_232_length_3019_cov_46.4251",22.826794,FALSE,"none"
"NODE_233_length_3013_cov_10.1214",5.755705,FALSE,"none"
"NODE_234_length_3012_cov_43.2087",20.909576,FALSE,"none"
"NODE_235_length_3009_cov_38.9062",19.518288,FALSE,"none"
"NODE_236_length_3001_cov_50.1378",24.40748,FALSE,"none"
"NODE_237_length_2995_cov_13.652",6.687434,FALSE,"none"
"NODE_238_length_2990_cov_31.7683",14.928261,FALSE,"none"
"NODE_239_length_2983_cov_13.252",6.662994,FALSE,"none"
"NODE_240_length_2972_cov_10.8975",5.282242,FALSE,"none"
"NODE_241_length_2969_cov_11.407",5.659898,FALSE,"none"
"NODE_242_length_2964_cov_16.3465",8.428625,FALSE,"none"
"NODE_243_length_2961_cov_18.4332",9.673304,FALSE,"none"
"NODE_244_length_2960_cov_8.23236",4.398527,FALSE,"none"
"NODE_245_length_2958_cov_17.6297",8.536577,FALSE,"none"
"NODE_246_length_2954_cov_13.5074",7.052764,FALSE,"none"
"NODE_247_length_2952_cov_29.1567",15.078066,FALSE,"none"
"NODE_248_length_2945_cov_75.9343",36.726002,FALSE,"none"
"NODE_249_length_2944_cov_22.7307",11.528738,FALSE,"none"
"NODE_250_length_2942_cov_28.2581",14.168527,FALSE,"none"
"NODE_251_length_2940_cov_44.7951",22.526825,FALSE,"none"
"NODE_252_length_2932_cov_16.1588",8.966737,FALSE,"none"
"NODE_253_length_2931_cov_16.2917",7.569258,FALSE,"none"
"NODE_254_length_2929_cov_26.3024",14.179095,FALSE,"none"
"NODE_255_length_2927_cov_17.9384",8.875044,FALSE,"none"
"NODE_256_length_2926_cov_46.8722",24.934672,FALSE,"none"
"NODE_257_length_2923_cov_10.9711",5.402978,FALSE,"none"
"NODE_258_length_2914_cov_38.3365",19.405916,FALSE,"none"
"NODE_259_length_2913_cov_14.7005",7.239188,TRUE,"Sal1_15"
"NODE_260_length_2911_cov_46.4069",22.683009,FALSE,"none"
"NODE_261_length_2911_cov_113.501",59.019017,FALSE,"none"
"NODE_262_length_2910_cov_10.2315",5.401389,FALSE,"none"
"NODE_263_length_2908_cov_68.6951",33.000026,FALSE,"none"
"NODE_264_length_2905_cov_9.98105",5.21593,FALSE,"none"
"NODE_265_length_2902_cov_28.4998",14.15538,FALSE,"none"
"NODE_266_length_2900_cov_42.4232",20.785466,FALSE,"none"
"NODE_267_length_2899_cov_32.3101",15.751491,FALSE,"none"
"NODE_268_length_2893_cov_20.3044",10.407425,FALSE,"none"
"NODE_269_length_2890_cov_8.02187",3.827824,FALSE,"none"
"NODE_270_length_2889_cov_18.4679",9.491013,FALSE,"none"
"NODE_271_length_2885_cov_10.8053",5.450966,FALSE,"none"
"NODE_272_length_2883_cov_14.785",7.574878,FALSE,"none"
"NODE_273_length_2882_cov_14.1808",6.773233,FALSE,"none"
"NODE_274_length_2879_cov_13.3492",6.917977,FALSE,"none"
"NODE_275_length_2878_cov_32.7389",17.905465,FALSE,"none"
"NODE_276_length_2872_cov_13.0788",6.578034,FALSE,"none"
"NODE_277_length_2863_cov_16.1909",8.121695,FALSE,"none"
"NODE_278_length_2863_cov_231.793",116.385346,FALSE,"none"
"NODE_279_length_2862_cov_24.5828",12.328515,FALSE,"none"
"NODE_280_length_2862_cov_76.4624",44.891059,FALSE,"none"
"NODE_281_length_2857_cov_210.075",95.123468,FALSE,"none"
"NODE_282_length_2854_cov_14.5227",7.536343,FALSE,"none"
"NODE_283_length_2853_cov_354.894",164.253523,FALSE,"none"
"NODE_284_length_2847_cov_13.2332",6.611487,FALSE,"none"
"NODE_285_length_2845_cov_98.4638",46.372732,TRUE,"unassigned_8"
"NODE_286_length_2840_cov_33.3767",16.961838,FALSE,"none"
"NODE_287_length_2835_cov_11.6388",5.552903,FALSE,"none"
"NODE_288_length_2834_cov_40.0112",19.623913,FALSE,"none"
"NODE_289_length_2833_cov_19.5371",9.886817,FALSE,"none"
"NODE_290_length_2833_cov_12.8351",6.513436,FALSE,"none"
"NODE_291_length_2831_cov_14.1351",6.958515,FALSE,"none"
"NODE_292_length_2831_cov_15.7205",7.629216,FALSE,"none"
"NODE_293_length_2823_cov_19.9877",10.202861,FALSE,"none"
"NODE_294_length_2818_cov_77.5501",37.017182,FALSE,"none"
"NODE_295_length_2817_cov_39.8222",18.962887,FALSE,"none"
"NODE_296_length_2815_cov_31.2656",15.322315,FALSE,"none"
"NODE_297_length_2805_cov_52.8865",23.705375,FALSE,"none"
"NODE_298_length_2802_cov_100.737",46.673534,FALSE,"none"
"NODE_299_length_2801_cov_11.6216",5.878797,FALSE,"none"
"NODE_300_length_2798_cov_52.731",25.013315,FALSE,"none"
"NODE_301_length_2797_cov_7.25018",3.834946,FALSE,"none"
"NODE_302_length_2792_cov_9.57874",5.246626,FALSE,"none"
"NODE_303_length_2787_cov_245.919",119.134547,FALSE,"none"
"NODE_304_length_2782_cov_109.741",52.040156,FALSE,"none"
"NODE_305_length_2778_cov_14.3379",7.641182,FALSE,"none"
"NODE_306_length_2775_cov_16.2717",7.649953,FALSE,"none"
"NODE_307_length_2768_cov_10.1334",5.523902,FALSE,"none"
"NODE_308_length_2767_cov_14.7257",7.358488,FALSE,"none"
"NODE_309_length_2757_cov_15.6132",7.415577,FALSE,"none"
"NODE_310_length_2756_cov_9.92114",4.571826,FALSE,"none"
"NODE_311_length_2753_cov_173.506",70.463369,FALSE,"none"
"NODE_312_length_2751_cov_24.9837",11.725319,FALSE,"none"
"NODE_313_length_2750_cov_111.296",58.044016,FALSE,"none"
"NODE_314_length_2749_cov_13.706",7.524996,FALSE,"none"
"NODE_315_length_2743_cov_204.48",105.334702,FALSE,"none"
"NODE_316_length_2740_cov_25.1598",12.151493,FALSE,"none"
"NODE_317_length_2735_cov_21.3019",10.3488,FALSE,"none"
"NODE_318_length_2734_cov_35.3901",17.84453,FALSE,"none"
"NODE_319_length_2725_cov_195.147",88.002356,FALSE,"none"
"NODE_320_length_2723_cov_9.91754",4.986193,FALSE,"none"
"NODE_321_length_2723_cov_6.31147",3.203643,FALSE,"none"
"NODE_322_length_2723_cov_57.8617",29.64923,FALSE,"none"
"NODE_323_length_2719_cov_35.8682",18.055967,FALSE,"none"
"NODE_324_length_2719_cov_38.1378",19.9249,FALSE,"none"
"NODE_325_length_2718_cov_8.1059",3.839433,FALSE,"none"
"NODE_326_length_2711_cov_22.7523",10.65104,FALSE,"none"
"NODE_327_length_2710_cov_44.2305",21.398256,FALSE,"none"
"NODE_328_length_2710_cov_14.0603",6.908329,FALSE,"none"
"NODE_329_length_2708_cov_45.3121",24.521563,FALSE,"none"
"NODE_330_length_2704_cov_39.4896",19.8643,FALSE,"none"
"NODE_331_length_2701_cov_119.619",63.394085,FALSE,"none"
"NODE_332_length_2697_cov_12.388",5.97307,FALSE,"none"
"NODE_333_length_2696_cov_19.5952",9.477832,FALSE,"none"
"NODE_334_length_2696_cov_35.8803",17.513386,FALSE,"none"
"NODE_335_length_2695_cov_17.172",8.812084,FALSE,"none"
"NODE_336_length_2694_cov_113.443",62.656114,FALSE,"none"
"NODE_337_length_2693_cov_20.7301",10.373138,FALSE,"none"
"NODE_338_length_2691_cov_49.3945",23.970964,FALSE,"none"
"NODE_339_length_2688_cov_30.504",14.999948,FALSE,"none"
"NODE_340_length_2682_cov_16.204",8.228172,FALSE,"none"
"NODE_341_length_2682_cov_157.226",78.681233,FALSE,"none"
"NODE_342_length_2679_cov_132.853",68.989477,FALSE,"none"
"NODE_343_length_2675_cov_72.1038",37.303209,FALSE,"none"
"NODE_344_length_2670_cov_17.5163",9.100231,FALSE,"none"
"NODE_345_length_2669_cov_40.1278",20.322262,FALSE,"none"
"NODE_346_length_2668_cov_59.1194",29.792808,FALSE,"none"
"NODE_347_length_2665_cov_11.2847",5.661755,TRUE,"E_2"
"NODE_348_length_2664_cov_10.018",5.008183,FALSE,"none"
"NODE_349_length_2658_cov_30.6116",16.13918,FALSE,"none"
"NODE_350_length_2657_cov_11.5215",5.470644,FALSE,"none"
"NODE_351_length_2656_cov_12.7709",5.354044,FALSE,"none"
"NODE_352_length_2655_cov_15.4462",8.317261,FALSE,"none"
"NODE_353_length_2654_cov_19.3336",9.847038,FALSE,"none"
"NODE_354_length_2652_cov_12.4702",5.811123,FALSE,"none"
"NODE_355_length_2648_cov_60.5407",29.552387,FALSE,"none"
"NODE_356_length_2644_cov_48.416",25.062335,FALSE,"none"
"NODE_357_length_2640_cov_14.3888",7.043226,FALSE,"none"
"NODE_358_length_2638_cov_22.2203",11.115594,FALSE,"none"
"NODE_359_length_2637_cov_18.0825",8.950312,FALSE,"none"
"NODE_360_length_2629_cov_22.0548",11.156134,FALSE,"none"
"NODE_361_length_2625_cov_19.9981",9.660122,FALSE,"none"
"NODE_362_length_2623_cov_7.55841",4.424839,FALSE,"none"
"NODE_363_length_2622_cov_9.87495",4.942067,FALSE,"none"
"NODE_364_length_2619_cov_47.3034",24.892282,FALSE,"none"
"NODE_365_length_2617_cov_23.2502",12.425896,FALSE,"none"
"NODE_366_length_2615_cov_36.9781",18.638834,FALSE,"none"
"NODE_367_length_2594_cov_20.5727",10.028568,FALSE,"none"
"NODE_368_length_2580_cov_111.624",55.914064,FALSE,"none"
"NODE_369_length_2577_cov_139.281",72.962746,FALSE,"none"
"NODE_370_length_2572_cov_14.1828",7.118105,FALSE,"none"
"NODE_371_length_2566_cov_21.6989",10.889952,FALSE,"none"
"NODE_372_length_2566_cov_27.6758",14.054553,FALSE,"none"
"NODE_373_length_2562_cov_82.935",36.733247,FALSE,"none"
"NODE_374_length_2551_cov_10.4635",5.213781,FALSE,"none"
"NODE_375_length_2542_cov_23.238",11.093749,FALSE,"none"
"NODE_376_length_2541_cov_11.3572",5.768753,FALSE,"none"
"NODE_377_length_2540_cov_11.0245",5.771091,FALSE,"none"
"NODE_378_length_2533_cov_45.9613",23.058124,FALSE,"none"
"NODE_379_length_2532_cov_28.5236",14.067297,FALSE,"none"
"NODE_380_length_2527_cov_20.1145",10.028759,FALSE,"none"
"NODE_381_length_2519_cov_7.21916",3.575771,FALSE,"none"
"NODE_382_length_2519_cov_37.0024",18.98171,FALSE,"none"
"NODE_383_length_2517_cov_124.551",50.337584,FALSE,"none"
"NODE_384_length_2517_cov_19.7177",10.76809,FALSE,"none"
"NODE_385_length_2515_cov_14.6272",7.575766,FALSE,"none"
"NODE_386_length_2513_cov_14.6477",7.264961,FALSE,"none"
"NODE_387_length_2512_cov_26.381",14.631318,FALSE,"none"
"NODE_388_length_2511_cov_8.72923",4.222979,FALSE,"none"
"NODE_389_length_2510_cov_10.9226",5.622448,FALSE,"none"
"NODE_390_length_2507_cov_37.3161",18.542822,FALSE,"none"
"NODE_391_length_2506_cov_22.8209",10.882247,FALSE,"none"
"NODE_392_length_2502_cov_12.528",6.183519,FALSE,"none"
"NODE_393_length_2494_cov_10.007",4.893418,FALSE,"none"
"NODE_394_length_2493_cov_19.5103",10.198478,FALSE,"none"
"NODE_395_length_2492_cov_18.8149",10.755551,FALSE,"none"
"NODE_396_length_2490_cov_15.9499",8.265819,FALSE,"none"
"NODE_397_length_2486_cov_80.3591",41.721142,FALSE,"none"
"NODE_398_length_2486_cov_32.4702",16.303651,FALSE,"none"
"NODE_399_length_2484_cov_15.8506",7.753706,FALSE,"none"
"NODE_400_length_2480_cov_29.4363",14.995623,FALSE,"none"
"NODE_401_length_2480_cov_20.2144",10.52337,FALSE,"none"
"NODE_402_length_2479_cov_17.257",9.174186,FALSE,"none"
"NODE_403_length_2474_cov_35.0922",18.129957,FALSE,"none"
"NODE_404_length_2473_cov_32.1737",17.330958,FALSE,"none"
"NODE_405_length_2471_cov_118.257",61.571916,FALSE,"none"
"NODE_406_length_2471_cov_60.0385",29.200656,FALSE,"none"
"NODE_407_length_2468_cov_8.09946",4.301702,FALSE,"none"
"NODE_408_length_2467_cov_45.7243",21.970843,TRUE,"C_1"
"NODE_409_length_2466_cov_17.6263",8.692826,FALSE,"none"
"NODE_410_length_2463_cov_11.179",5.575188,TRUE,"C_10"
