"Name","SRX6838397_SRR10106503_TPM","pir","subfam"
"NODE_1_length_5215_cov_9.65213",10.654133,FALSE,"none"
"NODE_2_length_5051_cov_5.86209",7.219881,FALSE,"none"
"NODE_3_length_4512_cov_7.5912",8.547592,FALSE,"none"
"NODE_4_length_4468_cov_3.98232",3.720526,FALSE,"none"
"NODE_5_length_4356_cov_855.564",977.358793,FALSE,"none"
"NODE_6_length_4331_cov_27.4275",31.111081,FALSE,"none"
"NODE_7_length_4313_cov_7.50775",8.462996,FALSE,"none"
"NODE_8_length_4184_cov_10.3507",12.12503,FALSE,"none"
"NODE_9_length_4152_cov_7.56163",8.794343,FALSE,"none"
"NODE_10_length_4071_cov_36.1775",41.416577,FALSE,"none"
"NODE_11_length_4049_cov_7.21457",8.492034,FALSE,"none"
"NODE_12_length_4005_cov_6.27696",6.737204,FALSE,"none"
"NODE_13_length_3988_cov_57.1505",25.497498,FALSE,"none"
"NODE_14_length_3927_cov_14.814",12.935413,FALSE,"none"
"NODE_15_length_3862_cov_8.6488",10.131331,FALSE,"none"
"NODE_16_length_3786_cov_4.84267",5.43166,FALSE,"none"
"NODE_17_length_3772_cov_13.1415",16.367025,FALSE,"none"
"NODE_18_length_3753_cov_3.16955",3.985564,FALSE,"none"
"NODE_19_length_3729_cov_23.7156",26.078239,FALSE,"none"
"NODE_20_length_3654_cov_12.6099",14.996712,FALSE,"none"
"NODE_21_length_3611_cov_27.858",17.576503,FALSE,"none"
"NODE_22_length_3599_cov_5.34678",6.798198,FALSE,"none"
"NODE_23_length_3544_cov_19.8825",25.550168,FALSE,"none"
"NODE_24_length_3527_cov_21.286",25.327026,FALSE,"none"
"NODE_25_length_3516_cov_7.14504",8.39737,FALSE,"none"
"NODE_26_length_3505_cov_8.23913",9.134768,FALSE,"none"
"NODE_27_length_3503_cov_10.3173",12.113987,FALSE,"none"
"NODE_28_length_3490_cov_7.42824",9.063984,FALSE,"none"
"NODE_29_length_3482_cov_10.4476",13.48488,FALSE,"none"
"NODE_30_length_3436_cov_12.2399",15.416225,FALSE,"none"
"NODE_31_length_3408_cov_33.7754",39.862135,FALSE,"none"
"NODE_32_length_3387_cov_45.4313",53.858493,FALSE,"none"
