UniqueCount	AmbigCount
12266	26
10029	4
4888	4
3884	0
6093	3
3031	9
6219	0
1786	0
2441	2
8108	1
7092	3
7871	49
2634	1
3194	1
7431	1
5201	2
3815	3
5150	9
7922	3
2659	0
996	0
3383	12
6363	1
6706	0
2229	2
5193	6
2177	11
4682	0
2341	2
3569	3
2152	2
2978	0
2556	0
4927	2
4798	0
3833	1
1031	1
8311	2
6237	4
3276	1
2183	8
1513	0
2356	3
2199	1
3695	3
2194	1
5836	1
3285	2
3588	1
6437	0
1444	5
5858	15
1734	1
1975	3
3184	0
2482	1
4239	4
1597	1
2718	2
754	1
8908	1
1542	1
6550	104
1855	0
1819	1
5418	8
1613	3
5536	8
2787	2
2923	6
1094	0
2179	2
2359	0
1701	15
6844	10
3403	2
2285	5
1887	1
12481	4
2258	10
2628	0
1287	22
2746	4
1847	2
3168	7
1338	3
4016	1
3573	1
2630	0
1844	1
1564	1
4355	3
1555	0
3792	0
1807	2
4334	2
2359	1
3367	6
2698	7
1613	1
8422	4
2337	232
2719	1
741	0
5453	29
1735	3
3579	4
7061	4
2020	2
1156	0
3033	3
3090	2
2900	3
3002	0
1572	2
3332	1
2777	2
4272	0
1356	0
880	0
2547	1
680	2
2791	2
1607	1
5282	8
1857	3
2030	1
3656	1
482	3
1630	1
1375	1
2923	2
6132	4
3732	5
2334	16
5460	1
865	1
2269	3
1953	1
1878	16
2204	0
2657	11
1774	0
788	0
2361	1
1567	4
1569	4
2594	1
3436	1
2071	0
2136	3
1185	3
2471	2
2260	149
573	2
3405	13
827	3
637	0
486	1
963	4
2118	1
4588	3
1279	2
3664	0
419	0
2013	0
3505	30
4405	1
1474	1
1588	36
8360	23
2908	1
1633	0
5524	2
1603	1
1213	1
3066	10
2034	3
1514	34
1968	0
2333	6
415	0
3582	1
2355	1
2549	0
2721	3
1490	0
870	1
2719	2
2164	7
1723	15
676	0
1441	4
1446	1
1600	0
2443	2
1710	12
1910	5
1295	0
3791	2
2011	0
1297	10
1396	3
2220	3
2952	1
2189	12
1294	1
1804	19
1663	9
1701	2
2766	3
1467	2
3929	6
1156	10
1459	9
2357	1
1337	3
1099	0
1041	0
1361	0
883	4
1899	4
975	0
4722	3
2023	2
2147	2
2720	1
1316	0
1012	0
727	1
1352	0
2280	4
2086	1
693	0
794	3
5442	2
984	6
1253	0
833	0
369	1
2975	6
10248	3
1576	0
4724	0
3958	12
2121	3
788	0
4486	2
1687	1
2357	0
561	2
2836	21
1199	1
1355	0
3137	0
661	0
2243	6
1853	0
2455	1
1832	2
7792	4
3566	0
818	0
1781	2
903	0
797	5
1385	1
2432	2
738	0
2085	2
461	6
1089	2
1034	0
1607	1
1372	0
1041	0
1029	6
1541	1
4107	4
1123	0
637	0
2132	18
1080	1
3618	3
679	0
2317	0
2669	0
782	0
1940	2
1186	0
2062	4
3119	8
1270	44
3081	1
1893	1
982	1
2175	0
2159	16
1631	12
471	1
1397	0
2810	2
435	1
970	0
395	1
2350	5
1116	3
763	0
1497	0
1110	0
2820	5
3406	3
1818	2
1924	2
1710	0
6094	2
2466	2
849	12
1736	5
3565	6
1421	3
2525	2
1288	2
3253	0
4579	0
1654	6
1564	0
1461	0
1341	0
1683	1
817	4
1355	0
1388	0
1622	2
1526	1
605	1196
990	0
1538	0
1921	1
298	2
667	0
553	1
4703	105
1004	0
1064	9
578	0
651	0
2204	56
782	0
2082	0
873	2
704	2
4848	6
1189	0
6970	16
5495	2
2197	2
548	0
2449	6
269	0
2888	1
884	1
2090	1
3525	20
1262	0
2060	1
5083	9
3956	0
1225	13
1930	1
1841	1
13587	18
224	1
1321	2
1555	0
2020	14
12271	232
2077	0
599	0
820	0
7140	7
1915	14
1182	2
2931	1
627	0
2088	19
887	0
1691	3
1579	0
747	0
715	0
787	0
761	0
307	0
292	2
1164	3
3069	2
9814	4
365	0
936	0
1686	0
1597	2
3092	12
2523	2
900	4
3001	2
281	0
2631	9
812	12
807	1
1757	2
3616	3
1591	4
2558	0
4627	3
679	0
447	2
151	1
3635	2
582	0
1333	0
18108	85
180	0
388	0
323	0
1115	0
1657	3
1013	1
1098	2
2728	16
528	1
2277	4
843	0
1842	0
627	0
181	0
953	0
920	4
1822	2
749	2
334	0
490	2
3289	10
1847	0
563	2
1366	2
544	5
1571	13
275	1
721	0
920	13
580	0
519	2
3454	12
711	0
1160	3
734	0
3135	1
1084	0
2325	2
3022	4
1091	4
578	1
1266	1
839	0
1641	1
3614	2
419	1
1587	13
2259	0
1506	1
559	1
532	0
213	2
926	1
2735	5
2188	0
2376	4
2630	9
1680	1
575	2
2156	3
1012	2
2947	1
1787	15
566	1
1070	2
697	0
1693	0
1371	1
1179	0
1384	0
759	0
1500	0
1668	5
1218	5
1455	0
675	3
1589	0
1371	2
179	6
766	1
501	4
747	1
3485	14
1975	1
39	0
3183	0
2243	2
357	1
869	0
968	2
4414	0
553	0
2195	1
1260	2
429	2
1947	13
221	0
2414	1
405	1
806	0
2710	5
1801	0
1188	0
5383	25
3334	2
265	0
2542	3
1287	1
503	0
952	8
1473	9
1278	0
812	0
2125	3
7577	2
3240	0
1286	0
563	3
7785	2
634	1
1893	1
1843	2
615	1
2361	7
6902	12
608	1
195	0
650	1
1996	31
776	0
1032	1
2562	3
666	0
2084	2
405	0
1407	2
1647	0
385	1
2404	3
2981	2
2472	2
1110	0
1305	4
2054	2
3490	35
2040	1
375	0
847	0
368	0
1728	2
1430	23
954	0
587	0
460	0
1343	0
3609	0
287	0
441	0
644	0
1877	16
854	0
2001	1
954	8
1471	3
1874	0
2272	48
1467	0
436	1
589	0
538	0
491	3
990	1
405	2
1592	9
5903	6
6344	5
2413	2
440	0
793	0
528	1
1546	1
545	1
634	1
407	1
1540	1
645	4
1281	1
600	0
2572	1
663	0
911	1
731	9
3340	0
4663	2
1643	0
1148	39
966	2
440	0
2256	1
2326	0
678	6
