UniqueCount	AmbigCount
1739	0
2619	1
676	0
757	0
89	0
245	0
222	0
279	0
98	0
205	0
69	0
522	2
244	0
6271	3
2135	0
43	0
153	2
142	0
25	0
355	0
144	1
41	0
253	0
98	41
562	1
124	0
48	0
86	0
287	0
57	0
77	3
181	0
137	2
225	0
134	0
90	0
52	0
37	0
277	0
44	0
54	0
145	35
351	0
32	4
21	3
351	1
83	0
53	0
47	0
46	3
212	0
378	0
81	1
152	0
336	0
98	0
61	0
453	0
41	7
25	0
1822	0
44	0
328	4
75	1
176	0
98	0
34	6
145	10
478	0
20	0
59	0
124	0
39	1
26	5
71	0
197	0
123	0
128	8
116	0
322	0
144	0
200	0
109	0
108	0
901	1
30	0
13	0
1023	1
9	1
115	18
82	58
119	11
64	0
47	0
58	0
47	0
23	0
163	4
31	0
49	1
46	0
17	0
52	0
138	0
47	0
58	0
488	1
119	106
35	0
53	0
87	1
27	0
159	0
60	0
43	0
138	1
97	0
33	1
63	0
27	0
128	0
17	0
62	0
77	0
105	0
64	0
57	0
245	0
56	0
74	0
36	0
89	0
86	0
22	0
11	0
123	1594
22	0
24	0
117	0
39	0
47	0
25	0
56	0
17	1
19	0
19	0
14	0
154	0
36	0
21	0
95	0
25	14
24	0
19	0
36	0
77	0
1238	0
55	0
36	0
63	0
20	0
36	0
52	0
21	0
51	0
7	0
26	0
225	0
270	0
88	0
59	0
8	0
33	0
81	0
17	0
131	1
50	0
15	0
14	0
37	115
22	0
41	0
70	0
730	7
96	670
85	0
17	0
62	0
22	6
20	0
48	0
89	0
63	0
32	0
37	55
159	1
457	502
88	0
10	0
117	5
20	0
16	0
66	0
36	0
30	0
17	0
91	0
38	0
39	0
26	0
59	0
44	117
16	0
41	0
36	0
16	2
15	0
52	0
45	0
207	411
24	0
36	0
16	0
84	0
38	0
36	0
2520	7
12	0
25	0
78	0
30	1
31	0
29	33
20	0
107	1
142	2
21	0
33	0
7	0
79	1
32	0
39	0
21	0
30	0
43	0
40	0
58	0
51	0
79	0
50	0
31	0
22	0
19	0
77	0
26	0
35	0
34	0
35	0
31	0
8	0
37	0
20	0
72	0
33	674
35	0
40	2
28	0
18	0
52	0
6	0
9	0
27	0
30	17
16	22
92	43
20	1
22	0
41	0
50	0
80	0
185	8
11	0
22	0
67	0
609	2
51	0
80	1
24	0
51	0
21	0
44	5
7	0
25	0
155	0
61	49
48	0
20	0
9	0
149	50
13	0
8	0
60	0
61	0
21	0
103	7
27	0
25	0
15	0
147	2
59	0
143	0
82	0
82	0
10	0
50	0
129	6
14	0
17	0
14	0
29	0
21	0
50	0
18	0
128	0
11	0
15	1
19	0
13	0
31	0
23	1
36	1
39	0
13	65
168	172
23	0
14	0
26	7
228	0
724	0
43	0
19	0
25	0
82	0
190	0
23	0
11	2
390	5
16	0
30	17
22	0
163	1
20	48
75	1
15	0
10	0
43	0
75	11
11	2
109	0
12	0
23	0
20	0
20	0
23	0
22	0
30	0
22	0
34	0
16	0
6	0
45	0
63	1
22	0
15	0
22	0
72	13
18	0
11	0
587	0
26	0
345	0
29	0
22	6
63	0
18	0
15	0
19	0
6	116
146	0
116	0
13	8
42	0
32	0
4	0
47	1
18	0
12	0
5	0
24	0
15	0
33	0
46	64
5	59
38	1
16	0
12	0
34	0
15	0
22	0
34	0
21	0
28	0
24	0
12	0
11	0
40	0
7	0
15	1
16	0
20	0
96	0
43	0
47	0
13	0
6	0
9	0
5	0
13	0
50	13
41	1
19	0
37	0
91	0
11	0
7	23
19	1
23	1
43	0
23	0
113	1
9	0
36	0
40	0
33	0
15	0
3	0
19	0
33	0
19	0
25	0
441	123
24	0
33	0
26	2
29	0
52	11
36	0
34	5
27	0
11	0
16	0
12	0
25	0
50	0
40	0
25	0
15	0
17	0
29	6
22	0
24	69
23	0
604	1
23	5
87	10
21	0
18	0
71	16
25	0
10	0
29	0
17	24
44	0
11	1
25	0
17	0
4	0
16	0
19	0
6	0
19	0
26	14
19	0
34	0
33	0
22	7
27	0
6	0
8	0
6	0
15	4
36	0
65	0
41	3
26	0
12	0
14	0
16	0
11	0
25	0
70	0
34	0
11	0
16	0
77	6
33	0
23	0
12	0
17	0
500	1629
128	0
34	0
24	1
13	0
6	0
19	0
43	0
83	23
46	0
42	8
63	0
26	0
14	1
9	0
26	0
39	0
12	0
23	0
11	0
18	0
50	1660
8	0
9	0
15	0
116	46
38	0
13	0
24	0
16	0
20	0
22	0
13	0
12	0
22	0
18	0
11	0
114	1
82	0
23	0
30	0
16	0
25	0
29	2
71	21
41	0
16	0
98	1
8	0
26	0
36	0
10	0
46	0
10	0
42	0
12	0
12	0
21	0
16	0
30	7
15	0
17	0
20	0
7	0
27	0
28	0
114	0
8	0
42	0
7	0
54	0
69	1
9	0
21	0
24	0
41	8
6	1
18	0
36	0
11	0
21	0
10	0
24	1
7	0
14	0
7	0
66	0
40	0
254	0
112	38
19	1
12	0
31	0
22	11
40	0
41	0
21	13
14	0
140	0
53	0
12	0
11	1
16	0
22	0
138	0
31	26
7	0
60	7
8	21
11	0
29	0
6	1
8	8
72	7
23	0
20	0
31	0
37	0
65	5
31	3
5	0
29	0
52	0
6	45
96	0
69	0
33	0
14	0
30	0
61	0
10	82
9	0
8	0
10	0
8	0
17	0
13	0
7	0
21	0
105	4
11	0
5	1
5	0
22	0
23	0
33	0
350	0
31	3
22	0
223	5
10	0
15	0
28	0
36	0
4	0
37	6
24	0
103	0
5	0
6	0
25	0
10	1
39	0
9	0
81	0
32	0
16	0
63	2
58	0
14	0
12	0
15	0
12	0
128	0
13	0
36	0
12	0
8	1
32	0
56	0
11	0
19	0
21	0
36	0
12	0
10	0
296	0
24	0
11	0
13	3
28	0
16	7
43	0
39	0
9	0
28	0
22	1
23	29
1988	1668
1275	112
72	0
20	0
15	7
20	0
40	0
52	0
23	0
17	0
26	0
14	0
21	0
22	0
23	3
11	1
10	0
25	0
119	0
3	52
22	0
18	1
10	0
20	2
18	0
9	0
12	0
3	0
53	35
8	0
5	0
11	0
24	0
7	0
14	0
15	0
12	0
48	0
12	0
10	7
15	0
16	0
6	0
15	9
11	0
149	1
16	0
18	0
5	0
28	0
4	0
14	0
32	0
25	0
438	0
13	32
321	0
4	0
27	13
45	0
7	0
21	0
13	0
13	0
25	11
6	0
26	0
41	0
16	0
19	0
66	0
17	0
17	0
17	0
72	0
102	0
7	0
47	4
8	0
12	0
22	0
14	10
7	0
26	0
35	0
20	2
108	0
20	0
30	0
23	0
10	0
295	24
7	0
23	0
63	0
4	0
14	0
5	0
13	0
3	0
28	0
58	0
16	0
68	0
20	0
94	0
31	4
65	6
108	0
24	0
34	3
5	0
53	2
110	5
34	0
21	0
4	0
46	34
10	0
9	0
33	0
17	0
22	0
41	0
35	2
19	0
7	0
10	0
13	0
13	0
6	0
9	0
7	4
23	0
23	0
10	1
6	0
51	0
20	0
13	0
9	0
211	0
7	0
8	5
16	0
27	0
64	35
7	0
20	1
21	0
13	0
20	8
23	0
22	6
79	4
53	7
36	0
15	0
18	0
3	0
8	0
9	0
17	0
142	0
7	0
27	0
42	10
8	0
20	0
15	0
4	1
68	0
95	0
10	0
25	0
10	0
207	1
10	0
13	0
7	0
15	0
3	0
10	2
14	0
10	0
9	0
23	0
15	1
15	0
40	0
9	0
22	0
12	0
19	0
26	0
2	0
21	0
11	0
24	0
29	0
9	0
8	0
20	0
10	0
15	0
15	1
8	0
9	0
12	0
5	0
35	23
47	25
14	0
40	0
3	0
22	1
34	7
73	0
17	0
19	0
24	0
34	0
28	0
59	5
15	0
26	0
11	0
12	0
174	0
30	0
9	0
62	0
29	0
17	0
6	0
105	6
18	0
24	0
15	0
15	3
35	0
45	0
82	0
13	0
24	3
29	0
8	0
52	0
18	0
10	0
8	0
3	0
7	0
11	0
17	0
18	0
5	0
9	0
9	0
8	1
7	0
25	0
7	0
89	0
9	0
12	0
4	0
12	0
18	1
17	0
17	0
26	0
56	0
96	6
7	0
7	1
43	3
102	14
61	6
7	7
15	0
42	0
6	0
16	4
6	0
12	0
2	0
10	0
9	0
11	0
6	1
22	0
111	0
31	0
102	0
16	0
18	0
8	0
6	0
20	0
26	0
29	1
56	0
9	0
56	0
45	0
2	0
16	1
7	1
10	0
18	0
19	0
21	0
32	0
61	0
8	0
54	3
9	0
18	0
11	0
9	0
35	6
8	0
17	0
10	0
46	0
20	0
8	0
102	0
2	0
10	0
12	0
43	0
8	0
8	0
18	0
10	0
9	0
5	0
4	0
8	0
73	8
21	0
7	0
21	0
15	0
11	0
9	0
3	0
11	0
20	0
16	0
11	0
8	0
19	0
18	0
14	0
26	7
4	0
138	1
18	0
3	0
28	0
13	0
33	0
6	0
85	0
3	0
11	0
7	0
2	0
33	0
8	0
13	0
13	28
44	8
17	0
13	0
5	0
3	0
26	0
46	2
10	0
16	0
6	8
36	1
45	0
98	7
10	0
12	0
22	0
11	0
14	10
25	7
12	0
14	0
25	0
8	2
3	0
17	0
961	375
18	3
17	0
19	0
51	0
23	0
39	0
6	0
7	0
10	6
3	0
63	0
16	2
11	0
108	0
17	0
19	7
39	0
8	0
40	17
3	0
48	0
43	0
55	0
14	1
80	1
37	0
16	0
32	44
13	7
10	0
10	0
75	0
20	0
35	0
27	0
26	0
3	0
14	0
58	4
19	0
10	0
85	0
12	0
3	0
14	0
13	0
13	0
46	0
5	0
7	0
9	0
18	0
8	0
9	0
36	1
37	9
31	0
8	0
12	0
34	0
34	0
22	0
