UniqueCount	AmbigCount
1928	0
3426	0
1328	14
2589	0
2892	1
27	1
2209	0
197	0
1104	1
112	0
907	5
2086	0
5290	5
2452	16
128	0
1217	9
627	0
1835	0
1641	2
2257	0
2951	25
34387	269
10	0
319	0
1459	6
975	0
124	0
10	0
851	0
947	0
1659	0
1071	1
123	0
510	8
1959	0
1333	10
651	0
3027	0
1447	0
1492	0
2701	0
1399	0
48	0
6465	22
2	0
487	0
1233	0
2399	9
7	0
26	0
2282	5
5450	4
58	1
550	4
1188	0
1489	1
365	0
601	14
8	0
1801	5
1393	3
17033	7
771	0
2802	11
1028	0
1494	0
20	0
1187	0
1692	0
2063	0
389	0
1580	0
2732	5
1112	1
872	0
919	0
871	0
1232	8
2741	103
1338	1
780	0
30	0
3209	2
636	8
303	0
1120	0
1621	3
2	0
1494	0
636	0
32	0
2377	4
7661	19
712	4
1509	123
2703	1
1174	2
290	0
958	18
1284	0
2100	16
788	0
325	0
732	55
17	0
1428	0
1845	59
815	0
1364	0
922	1
1728	5
1474	0
1250	6
1625	42
5	0
116	0
7629	20
64	0
505	1
5	0
1575	3
81	0
266	0
2189	3
1388	0
7	0
198	0
1281	1
18	0
1721	1
1051	0
2	0
780	0
8	0
805	0
29	0
10	4
1004	0
960	2
1220	2
91	0
1723	0
3196	8
1605	0
408	0
1244	0
2818	19
3887	0
14	0
248	2
2355	0
977	16
1132	8
264	0
1218	1
1636	0
670	1
1066	3
2461	0
739	0
1110	2
433	2
638	0
2985	0
2597	1
39	0
1489	0
1316	0
175	1
1165	2
550	0
965	0
646	5
14629	7
3652	0
708	1
14	0
15	0
94474	30
3349	2
1405	1
1365	0
1022	0
690	0
1265	3
785	0
305	2
2	0
20226	1
1230	6
130	2
211	2
2212	14
4	0
142	0
1079	4
560	0
1293	0
121	0
367	0
1121	16
1346	0
1942	0
1422	1
294	0
2308	17
140	6
7	0
887	5
13	0
9	0
919	0
1038	35
1820	0
7603	53
1263	3
122	50
238	0
4	0
890	0
12	0
2133	0
340	0
2481	0
980	0
0	0
2457	1
947	0
345	0
288	0
2910	0
1450	0
2722	10
70	0
1983	5
353	2
1629	46
6694	1
2045	0
10	1
334	0
23	1
28981	32
702	2
19	0
7933	167
1244	12
2659	16
1601	0
1975	0
15	0
1184	0
0	0
1071	0
141	0
1347	7
3570	6
35	0
488	1
3	0
434	0
1635	11
696	0
360	0
143	10
1551	0
1376	6
634	0
644	4
1392	1
53047	2
1292	3
449	1
2773	1
84	5
1	0
108	0
721	0
2	0
1681	11
156	0
1323	0
911	2
2005	4
1153	1
3019	2
2201	0
2748	14
1200	1
51	0
51	0
1175	0
1209	2
23	0
1191	1
882	0
494	1
3	0
1136	0
608	13
1525	0
6	0
861	14
905	0
617	0
930	0
5	0
1080	1
1128	0
26678	27
4282	2
18	0
532	0
2193	2
851	3
995	11
39	1
2	0
566	3
2117	3
786	1
1617	0
5	0
352	0
407	0
578	0
198	0
917	0
620	5
518	0
16	0
200	0
1009	0
892	0
971	1
394	18
62	0
3	0
285	0
1196	3
1254	0
446	3
1194	2
1974	2
515	0
2	0
831	0
133	0
16	1
1256	6
301	0
1955	1
40	0
28	0
703	3
1366	2
148	0
2211	37
20	0
2931	2
10813	11
32	0
5	0
115	0
1923	0
985	3
750	0
1018	0
0	0
1307	1
126	0
950	0
12	2
20	0
1775	5
1457	1
5	0
795	0
5	0
1554	0
928	2
4572	0
521	0
369	0
2501	17
6	0
8	0
811	0
166	1
364	0
1326	21
496	0
29	0
1072	2
2542	1
592	5
12	0
982	0
894	1
932	0
562	0
810	0
1437	27
244	0
950	37
1205	0
2009	19
646	0
345	0
73762	13
937	0
439	0
1079	36
62	0
414	0
155	0
489	0
16	0
671	26
37	1
21914	6
0	0
314	0
896	0
74	0
574	0
915	1
508	0
7	0
373	4
20	0
0	0
942	4
16	0
299	12
541	0
1447	0
860	2
1	0
1102	0
18	0
484	53
7	0
1888	3
14	0
1361	4
17	0
886	2
1793	1
183	1
5263	1
1038	5
1100	8
8742	2
1793	0
240	9
673	1
1558	0
1850	1
61	1
5806	52
2	0
217	0
749	4
4	0
0	0
205	0
220	0
733	0
10	0
36	0
316	0
1650	0
651	4
16	0
2	0
23	0
1719	1
15	0
203	0
19	0
278	0
990	2
711	1
6	0
602	22
772	4
435	0
457	0
4763	175
52	2
1784	8
700	0
600	0
1918	0
15	3
15	0
1638	11
515	4
927	0
2077	4
20	0
148	1
1035	0
126	0
20	0
57	0
26	0
4	0
1456	10
45	2
91	1
6827	4
716	0
36	0
92	1
383	0
1571	0
2	0
282	0
2466	0
170	0
1248	0
10765	1
9	4
7621	2
330	1
1365	2
1536	0
75	0
254	3
3764	0
25	0
770	0
2863	10
401	0
31	0
1280	1
468	3
38	0
535	0
10	0
687	0
763	0
16	0
13	0
500	0
713	3
855	2
14	0
277	0
1894	1
0	0
37	2
1664	12
53	0
1941	13
0	0
1535	1
2324	8
1944	9
410	8
396	0
724	1
330	1
765	3
24	0
743	2
11	0
425	0
42	0
6215	250
1711	1
574	0
17339	7
1384	16
1519	0
742	0
2291	1
59	0
1297	39
2034	0
4	0
2274	19
1019	46
3901	0
243	0
2	0
34	0
57	12
515	0
810	0
499	2
417	0
360	0
643	0
720	2
626	0
148	0
108	0
932	0
8	0
4	0
290	0
888	0
534	0
1215	0
629	8
125	0
1216	0
11	0
604	0
1469	1
15	0
3901	0
4	0
110	0
109	0
399	2
193	0
2	0
588	0
2796	0
610	0
468	1
641	0
37	3
2815	1
950	0
1525	2
96	0
1184	26
2270	7
3334	4
1905	2
19	0
381916	81
106	0
2	0
2751	2
20	0
707	0
594	0
1040	6
1739	6
0	0
220	0
13	0
361	0
19	14
1	0
326	0
0	0
1746	0
12	0
1293	0
4	0
1814	65
424	0
621	0
5510	4
6489	1
245	0
1621	2
10	0
4	0
165	0
1413	1
90	14
1908	6
801	0
265	13
736	0
593	0
855	0
0	0
804	0
0	0
4	0
1632	1
934	0
7	0
986	1
1	0
34	0
515	0
1151	3
0	0
4804	0
27	6
96	0
943	90
1	0
278	28
22	0
5	0
12	1
13	0
1640	0
762	0
2314	0
