"Name","SRX6875287_SRR10149834_TPM","pir","subfam"
"NODE_1_length_11556_cov_283.82",17.824342,FALSE,"none"
"NODE_2_length_9614_cov_67.052",4.774399,FALSE,"none"
"NODE_3_length_9520_cov_117.961",8.229834,FALSE,"none"
"NODE_4_length_8717_cov_221.483",15.819114,FALSE,"none"
"NODE_5_length_8604_cov_82.6339",6.208301,FALSE,"none"
"NODE_6_length_8409_cov_75.8593",3.751811,FALSE,"none"
"NODE_7_length_8388_cov_64.3079",4.567893,FALSE,"none"
"NODE_8_length_8352_cov_23.3829",1.996844,FALSE,"none"
"NODE_9_length_7948_cov_14.2711",0.980567,FALSE,"none"
"NODE_10_length_7792_cov_57.121",4.128442,FALSE,"none"
"NODE_11_length_7506_cov_45.6449",3.220758,FALSE,"none"
"NODE_12_length_7499_cov_10.4746",0.756742,FALSE,"none"
"NODE_13_length_7377_cov_26.2706",1.897874,FALSE,"none"
"NODE_14_length_7265_cov_40.7761",2.688497,FALSE,"none"
"NODE_15_length_7170_cov_19.9331",1.368636,FALSE,"none"
"NODE_16_length_7091_cov_53.5976",4.195715,FALSE,"none"
"NODE_17_length_7047_cov_69.7181",5.034376,FALSE,"none"
"NODE_18_length_7021_cov_114.365",7.909863,FALSE,"none"
"NODE_19_length_6803_cov_1242.07",89.372068,FALSE,"none"
"NODE_20_length_6639_cov_22.6015",1.571997,FALSE,"none"
"NODE_21_length_6619_cov_159.235",11.322303,FALSE,"none"
"NODE_22_length_6615_cov_24.0064",1.551061,FALSE,"none"
"NODE_23_length_6607_cov_8.54594",0.552109,FALSE,"none"
"NODE_24_length_6595_cov_39.3347",2.786512,FALSE,"none"
"NODE_25_length_6528_cov_13.5518",0.757983,FALSE,"none"
"NODE_26_length_6500_cov_32.6273",2.040899,FALSE,"none"
"NODE_27_length_6480_cov_21.9673",1.550016,FALSE,"none"
"NODE_28_length_6475_cov_99.897",7.101698,FALSE,"none"
"NODE_29_length_6470_cov_20.621",1.501085,FALSE,"none"
"NODE_30_length_6417_cov_29.3838",2.168644,FALSE,"none"
"NODE_31_length_6416_cov_49.8571",3.45964,FALSE,"none"
"NODE_32_length_6375_cov_17.7339",1.32517,FALSE,"none"
"NODE_33_length_6370_cov_15.2652",1.082743,FALSE,"none"
"NODE_34_length_6357_cov_28.8984",2.168653,FALSE,"none"
"NODE_35_length_6303_cov_39.3094",2.787999,FALSE,"none"
"NODE_36_length_6295_cov_50.1064",3.581077,FALSE,"none"
"NODE_37_length_6272_cov_181.923",13.037969,FALSE,"none"
"NODE_38_length_6245_cov_45.1717",2.720112,FALSE,"none"
"NODE_39_length_6150_cov_72.0141",5.130942,FALSE,"none"
"NODE_40_length_6116_cov_36.3984",2.483664,FALSE,"none"
"NODE_41_length_6065_cov_87.7108",6.263459,FALSE,"none"
"NODE_42_length_6060_cov_18.4185",1.332321,FALSE,"none"
"NODE_43_length_6055_cov_70.7573",5.142737,FALSE,"none"
"NODE_44_length_6019_cov_8.43545",0.628983,FALSE,"none"
"NODE_45_length_5985_cov_8.07083",0.596628,FALSE,"none"
"NODE_46_length_5981_cov_13.4792",0.997732,FALSE,"none"
"NODE_47_length_5971_cov_19.0304",1.378806,FALSE,"none"
"NODE_48_length_5948_cov_52.6964",3.804135,FALSE,"none"
"NODE_49_length_5936_cov_39.1772",2.778454,FALSE,"none"
"NODE_50_length_5934_cov_866.827",63.711388,FALSE,"none"
"NODE_51_length_5881_cov_17.9389",1.105382,FALSE,"none"
"NODE_52_length_5849_cov_16.7849",1.136031,FALSE,"none"
"NODE_53_length_5848_cov_17.6019",1.183374,FALSE,"none"
"NODE_54_length_5811_cov_14.1015",1.073967,FALSE,"none"
"NODE_55_length_5806_cov_45.5136",3.173456,FALSE,"none"
"NODE_56_length_5802_cov_43.067",2.912339,FALSE,"none"
"NODE_57_length_5771_cov_9.93929",0.746622,FALSE,"none"
"NODE_58_length_5757_cov_27.0479",1.866877,FALSE,"none"
"NODE_59_length_5739_cov_9.32653",0.720734,FALSE,"none"
"NODE_60_length_5725_cov_53.0321",3.827687,FALSE,"none"
"NODE_61_length_5724_cov_18.6888",1.326851,FALSE,"none"
"NODE_62_length_5708_cov_20.3497",1.147829,FALSE,"none"
"NODE_63_length_5704_cov_49.8878",3.693811,FALSE,"none"
"NODE_64_length_5690_cov_26.2573",1.880032,FALSE,"none"
"NODE_65_length_5683_cov_453.786",32.482729,FALSE,"none"
"NODE_66_length_5674_cov_10.1728",0.646058,FALSE,"none"
"NODE_67_length_5670_cov_27.6007",1.404295,FALSE,"none"
"NODE_68_length_5639_cov_11.8841",0.872401,FALSE,"none"
"NODE_69_length_5598_cov_44.6886",2.482589,FALSE,"none"
"NODE_70_length_5596_cov_35.8026",2.522009,FALSE,"none"
"NODE_71_length_5566_cov_7.20377",0.482688,FALSE,"none"
"NODE_72_length_5566_cov_48.4754",3.387212,FALSE,"none"
"NODE_73_length_5545_cov_67.3665",4.714669,FALSE,"none"
"NODE_74_length_5532_cov_20.646",1.348622,FALSE,"none"
"NODE_75_length_5464_cov_9.68183",0.606873,FALSE,"none"
"NODE_76_length_5456_cov_10.4586",0.702663,FALSE,"none"
"NODE_77_length_5408_cov_104.538",7.456255,FALSE,"none"
"NODE_78_length_5379_cov_23.4523",1.648331,FALSE,"none"
"NODE_79_length_5374_cov_37.154",2.705675,FALSE,"none"
"NODE_80_length_5369_cov_282.036",20.747713,FALSE,"none"
"NODE_81_length_5353_cov_29.8688",2.18668,FALSE,"none"
"NODE_82_length_5342_cov_10.3594",0.739769,FALSE,"none"
"NODE_83_length_5332_cov_45.7743",3.241135,FALSE,"none"
