"Name","SRX6875287_SRR10149834_TPM","pir","subfam"
"NODE_1_length_11556_cov_283.82",17.824342,FALSE,"noCluster"
"NODE_2_length_9614_cov_67.052",4.774399,FALSE,"noCluster"
"NODE_3_length_9520_cov_117.961",8.229834,FALSE,"noCluster"
"NODE_4_length_8717_cov_221.483",15.819114,FALSE,"noCluster"
"NODE_5_length_8604_cov_82.6339",6.208301,FALSE,"noCluster"
"NODE_6_length_8409_cov_75.8593",3.751811,FALSE,"noCluster"
"NODE_7_length_8388_cov_64.3079",4.567893,FALSE,"noCluster"
"NODE_8_length_8352_cov_23.3829",1.996844,FALSE,"noCluster"
"NODE_9_length_7948_cov_14.2711",0.980567,FALSE,"noCluster"
"NODE_10_length_7792_cov_57.121",4.128442,FALSE,"noCluster"
"NODE_11_length_7506_cov_45.6449",3.220758,FALSE,"noCluster"
"NODE_12_length_7499_cov_10.4746",0.756742,FALSE,"noCluster"
"NODE_13_length_7377_cov_26.2706",1.897874,FALSE,"noCluster"
"NODE_14_length_7265_cov_40.7761",2.688497,FALSE,"noCluster"
"NODE_15_length_7170_cov_19.9331",1.368636,FALSE,"noCluster"
"NODE_16_length_7091_cov_53.5976",4.195715,FALSE,"noCluster"
"NODE_17_length_7047_cov_69.7181",5.034376,FALSE,"noCluster"
"NODE_18_length_7021_cov_114.365",7.909863,FALSE,"noCluster"
"NODE_19_length_6803_cov_1242.07",89.372068,FALSE,"noCluster"
"NODE_20_length_6639_cov_22.6015",1.571997,FALSE,"noCluster"
"NODE_21_length_6619_cov_159.235",11.322303,FALSE,"noCluster"
"NODE_22_length_6615_cov_24.0064",1.551061,FALSE,"noCluster"
"NODE_23_length_6607_cov_8.54594",0.552109,FALSE,"noCluster"
"NODE_24_length_6595_cov_39.3347",2.786512,FALSE,"noCluster"
"NODE_25_length_6528_cov_13.5518",0.757983,FALSE,"noCluster"
"NODE_26_length_6500_cov_32.6273",2.040899,FALSE,"noCluster"
"NODE_27_length_6480_cov_21.9673",1.550016,FALSE,"noCluster"
"NODE_28_length_6475_cov_99.897",7.101698,FALSE,"noCluster"
"NODE_29_length_6470_cov_20.621",1.501085,FALSE,"noCluster"
"NODE_30_length_6417_cov_29.3838",2.168644,FALSE,"noCluster"
"NODE_31_length_6416_cov_49.8571",3.45964,FALSE,"noCluster"
"NODE_32_length_6375_cov_17.7339",1.32517,FALSE,"noCluster"
"NODE_33_length_6370_cov_15.2652",1.082743,FALSE,"noCluster"
"NODE_34_length_6357_cov_28.8984",2.168653,FALSE,"noCluster"
"NODE_35_length_6303_cov_39.3094",2.787999,FALSE,"noCluster"
"NODE_36_length_6295_cov_50.1064",3.581077,FALSE,"noCluster"
"NODE_37_length_6272_cov_181.923",13.037969,FALSE,"noCluster"
"NODE_38_length_6245_cov_45.1717",2.720112,FALSE,"noCluster"
"NODE_39_length_6150_cov_72.0141",5.130942,FALSE,"noCluster"
"NODE_40_length_6116_cov_36.3984",2.483664,FALSE,"noCluster"
"NODE_41_length_6065_cov_87.7108",6.263459,FALSE,"noCluster"
"NODE_42_length_6060_cov_18.4185",1.332321,FALSE,"noCluster"
"NODE_43_length_6055_cov_70.7573",5.142737,FALSE,"noCluster"
"NODE_44_length_6019_cov_8.43545",0.628983,FALSE,"noCluster"
"NODE_45_length_5985_cov_8.07083",0.596628,FALSE,"noCluster"
"NODE_46_length_5981_cov_13.4792",0.997732,FALSE,"noCluster"
"NODE_47_length_5971_cov_19.0304",1.378806,FALSE,"noCluster"
"NODE_48_length_5948_cov_52.6964",3.804135,FALSE,"noCluster"
"NODE_49_length_5936_cov_39.1772",2.778454,FALSE,"noCluster"
"NODE_50_length_5934_cov_866.827",63.711388,FALSE,"noCluster"
"NODE_51_length_5881_cov_17.9389",1.105382,FALSE,"noCluster"
"NODE_52_length_5849_cov_16.7849",1.136031,FALSE,"noCluster"
"NODE_53_length_5848_cov_17.6019",1.183374,FALSE,"noCluster"
"NODE_54_length_5811_cov_14.1015",1.073967,FALSE,"noCluster"
"NODE_55_length_5806_cov_45.5136",3.173456,FALSE,"noCluster"
"NODE_56_length_5802_cov_43.067",2.912339,FALSE,"noCluster"
"NODE_57_length_5771_cov_9.93929",0.746622,FALSE,"noCluster"
"NODE_58_length_5757_cov_27.0479",1.866877,FALSE,"noCluster"
"NODE_59_length_5739_cov_9.32653",0.720734,FALSE,"noCluster"
"NODE_60_length_5725_cov_53.0321",3.827687,FALSE,"noCluster"
"NODE_61_length_5724_cov_18.6888",1.326851,FALSE,"noCluster"
"NODE_62_length_5708_cov_20.3497",1.147829,FALSE,"noCluster"
"NODE_63_length_5704_cov_49.8878",3.693811,FALSE,"noCluster"
"NODE_64_length_5690_cov_26.2573",1.880032,FALSE,"noCluster"
"NODE_65_length_5683_cov_453.786",32.482729,FALSE,"noCluster"
"NODE_66_length_5674_cov_10.1728",0.646058,FALSE,"noCluster"
"NODE_67_length_5670_cov_27.6007",1.404295,FALSE,"noCluster"
"NODE_68_length_5639_cov_11.8841",0.872401,FALSE,"noCluster"
"NODE_69_length_5598_cov_44.6886",2.482589,FALSE,"noCluster"
"NODE_70_length_5596_cov_35.8026",2.522009,FALSE,"noCluster"
"NODE_71_length_5566_cov_7.20377",0.482688,FALSE,"noCluster"
"NODE_72_length_5566_cov_48.4754",3.387212,FALSE,"noCluster"
"NODE_73_length_5545_cov_67.3665",4.714669,FALSE,"noCluster"
"NODE_74_length_5532_cov_20.646",1.348622,FALSE,"noCluster"
"NODE_75_length_5464_cov_9.68183",0.606873,FALSE,"noCluster"
"NODE_76_length_5456_cov_10.4586",0.702663,FALSE,"noCluster"
"NODE_77_length_5408_cov_104.538",7.456255,FALSE,"noCluster"
"NODE_78_length_5379_cov_23.4523",1.648331,FALSE,"noCluster"
"NODE_79_length_5374_cov_37.154",2.705675,FALSE,"noCluster"
"NODE_80_length_5369_cov_282.036",20.747713,FALSE,"noCluster"
"NODE_81_length_5353_cov_29.8688",2.18668,FALSE,"noCluster"
"NODE_82_length_5342_cov_10.3594",0.739769,FALSE,"noCluster"
"NODE_83_length_5332_cov_45.7743",3.241135,FALSE,"noCluster"
"NODE_84_length_5325_cov_34.6209",2.416586,FALSE,"noCluster"
"NODE_85_length_5321_cov_17.4529",1.219683,FALSE,"noCluster"
"NODE_86_length_5307_cov_11.5946",0.850067,FALSE,"noCluster"
"NODE_87_length_5285_cov_78.0585",5.537065,FALSE,"noCluster"
"NODE_88_length_5281_cov_10.0011",0.66405,FALSE,"noCluster"
"NODE_89_length_5257_cov_11.375",0.848637,FALSE,"noCluster"
"NODE_90_length_5238_cov_9.27224",0.616024,FALSE,"noCluster"
"NODE_91_length_5236_cov_20.9162",1.460103,FALSE,"noCluster"
"NODE_92_length_5235_cov_10.0519",0.71358,FALSE,"noCluster"
"NODE_93_length_5224_cov_50.4835",4.067607,FALSE,"noCluster"
"NODE_94_length_5203_cov_71.3722",5.913723,FALSE,"noCluster"
"NODE_95_length_5200_cov_9.79281",0.623382,FALSE,"noCluster"
"NODE_96_length_5190_cov_17.2467",1.188341,FALSE,"noCluster"
"NODE_97_length_5166_cov_98.5684",6.749922,FALSE,"noCluster"
"NODE_98_length_5161_cov_17.1571",1.339967,FALSE,"noCluster"
"NODE_99_length_5158_cov_32.0874",2.021749,FALSE,"noCluster"
"NODE_100_length_5126_cov_16.3804",1.178003,FALSE,"noCluster"
"NODE_101_length_5111_cov_171.509",11.987412,FALSE,"noCluster"
"NODE_102_length_5105_cov_21.761",1.403955,FALSE,"noCluster"
"NODE_103_length_5097_cov_41.1012",2.934019,FALSE,"noCluster"
"NODE_104_length_5078_cov_20.571",1.483927,FALSE,"noCluster"
"NODE_105_length_5077_cov_103.062",7.526732,FALSE,"noCluster"
"NODE_106_length_5069_cov_8.5014",0.630577,FALSE,"noCluster"
"NODE_107_length_5064_cov_138.55",9.89403,FALSE,"noCluster"
"NODE_108_length_5062_cov_90.1658",6.340135,FALSE,"noCluster"
"NODE_109_length_5060_cov_22.3459",1.546861,FALSE,"noCluster"
"NODE_110_length_5053_cov_14.6449",0.959932,FALSE,"noCluster"
"NODE_111_length_5044_cov_28.3628",2.034291,FALSE,"noCluster"
"NODE_112_length_5037_cov_12.5145",0.837277,FALSE,"noCluster"
"NODE_113_length_5032_cov_57.433",4.149308,FALSE,"noCluster"
"NODE_114_length_5023_cov_40.8245",2.970663,FALSE,"noCluster"
"NODE_115_length_5021_cov_33.7831",2.465987,FALSE,"noCluster"
"NODE_116_length_5013_cov_29.479",1.854644,FALSE,"noCluster"
"NODE_117_length_5007_cov_27.0981",2.014059,FALSE,"noCluster"
"NODE_118_length_5001_cov_23.4581",1.648547,FALSE,"noCluster"
"NODE_119_length_4983_cov_15.1733",1.068161,FALSE,"noCluster"
"NODE_120_length_4972_cov_7.2774",0.473995,FALSE,"noCluster"
"NODE_121_length_4970_cov_20.5666",1.47165,FALSE,"noCluster"
"NODE_122_length_4954_cov_12.3378",0.921073,FALSE,"noCluster"
"NODE_123_length_4954_cov_69.1709",4.935984,FALSE,"noCluster"
"NODE_124_length_4942_cov_18.1248",1.332107,FALSE,"noCluster"
"NODE_125_length_4920_cov_39.8818",2.799085,FALSE,"noCluster"
"NODE_126_length_4907_cov_147.915",10.392395,FALSE,"noCluster"
"NODE_127_length_4903_cov_67.1085",4.800499,FALSE,"noCluster"
"NODE_128_length_4902_cov_430.767",31.22317,FALSE,"noCluster"
"NODE_129_length_4832_cov_28.6146",2.159545,FALSE,"noCluster"
"NODE_130_length_4823_cov_15.9341",1.077038,FALSE,"noCluster"
"NODE_131_length_4822_cov_35.743",2.528695,FALSE,"noCluster"
"NODE_132_length_4817_cov_51.7478",3.74212,FALSE,"noCluster"
"NODE_133_length_4815_cov_13.8403",1.038523,FALSE,"noCluster"
"NODE_134_length_4810_cov_25.0444",1.575513,FALSE,"noCluster"
"NODE_135_length_4807_cov_88.017",5.679022,FALSE,"noCluster"
"NODE_136_length_4806_cov_48.5645",3.341462,FALSE,"noCluster"
"NODE_137_length_4792_cov_92.3667",6.139906,FALSE,"noCluster"
"NODE_138_length_4792_cov_27.8349",2.030023,FALSE,"noCluster"
"NODE_139_length_4788_cov_19.6486",1.420659,FALSE,"noCluster"
"NODE_140_length_4765_cov_66.8671",4.797009,FALSE,"noCluster"
"NODE_141_length_4757_cov_9.74734",0.587743,FALSE,"noCluster"
"NODE_142_length_4750_cov_9.9574",0.720563,FALSE,"noCluster"
"NODE_143_length_4748_cov_59.6765",4.330491,FALSE,"noCluster"
"NODE_144_length_4746_cov_15.816",0.87483,FALSE,"noCluster"
"NODE_145_length_4745_cov_12.9134",0.968009,FALSE,"noCluster"
"NODE_146_length_4744_cov_9.82491",0.627911,FALSE,"noCluster"
"NODE_147_length_4738_cov_42.6707",3.068908,FALSE,"noCluster"
"NODE_148_length_4738_cov_28.0192",2.015752,FALSE,"noCluster"
"NODE_149_length_4736_cov_36.6082",2.599332,FALSE,"noCluster"
"NODE_150_length_4719_cov_69.7208",5.048618,FALSE,"noCluster"
"NODE_151_length_4715_cov_30.353",2.134903,FALSE,"noCluster"
"NODE_152_length_4710_cov_17.0221",1.211167,FALSE,"noCluster"
"NODE_153_length_4706_cov_7.33326",0.518467,FALSE,"noCluster"
"NODE_154_length_4701_cov_16.6573",1.166928,FALSE,"noCluster"
"NODE_155_length_4694_cov_7.33111",0.527786,FALSE,"noCluster"
"NODE_156_length_4689_cov_46.3172",3.338418,FALSE,"noCluster"
"NODE_157_length_4680_cov_17.661",1.235952,FALSE,"noCluster"
"NODE_158_length_4678_cov_17.57",1.274992,FALSE,"noCluster"
"NODE_159_length_4673_cov_21.8443",1.669937,FALSE,"noCluster"
"NODE_160_length_4671_cov_9.81434",0.721202,FALSE,"noCluster"
"NODE_161_length_4668_cov_16.1821",1.139232,FALSE,"noCluster"
"NODE_162_length_4660_cov_15.7001",1.190896,FALSE,"noCluster"
"NODE_163_length_4657_cov_6.93611",0.455783,FALSE,"noCluster"
"NODE_164_length_4651_cov_69.7563",5.142536,FALSE,"noCluster"
"NODE_165_length_4644_cov_43.8699",2.597258,FALSE,"noCluster"
"NODE_166_length_4644_cov_39.4905",2.804414,FALSE,"noCluster"
"NODE_167_length_4637_cov_29.0063",2.083395,FALSE,"noCluster"
"NODE_168_length_4636_cov_14.7817",0.848977,FALSE,"noCluster"
"NODE_169_length_4635_cov_13.6166",0.873766,FALSE,"noCluster"
"NODE_170_length_4631_cov_20.0597",1.437438,FALSE,"noCluster"
"NODE_171_length_4630_cov_57.786",4.021211,FALSE,"noCluster"
"NODE_172_length_4629_cov_36.7475",2.679012,FALSE,"noCluster"
"NODE_173_length_4619_cov_23.7108",1.668964,FALSE,"noCluster"
"NODE_174_length_4619_cov_9.36876",0.590598,FALSE,"noCluster"
"NODE_175_length_4614_cov_40.1384",2.939085,FALSE,"noCluster"
"NODE_176_length_4612_cov_84.5616",6.089392,FALSE,"noCluster"
"NODE_177_length_4610_cov_17.629",1.345889,FALSE,"noCluster"
"NODE_178_length_4597_cov_131.441",9.512689,FALSE,"noCluster"
"NODE_179_length_4595_cov_47.009",3.765194,FALSE,"noCluster"
"NODE_180_length_4592_cov_36.0776",2.603977,FALSE,"noCluster"
"NODE_181_length_4591_cov_33.2427",2.86075,FALSE,"noCluster"
"NODE_182_length_4578_cov_41.8154",2.99002,FALSE,"noCluster"
"NODE_183_length_4576_cov_8.28556",0.572285,FALSE,"noCluster"
"NODE_184_length_4572_cov_24.2362",1.664637,FALSE,"noCluster"
"NODE_185_length_4544_cov_12.4342",0.894254,FALSE,"noCluster"
"NODE_186_length_4543_cov_14.4646",1.141379,FALSE,"noCluster"
"NODE_187_length_4530_cov_29.373",2.15469,FALSE,"noCluster"
"NODE_188_length_4526_cov_24.1329",1.566419,FALSE,"noCluster"
"NODE_189_length_4521_cov_61.7833",4.299775,FALSE,"noCluster"
"NODE_190_length_4520_cov_23.6027",1.633724,FALSE,"noCluster"
"NODE_191_length_4515_cov_22.1054",1.672899,FALSE,"noCluster"
"NODE_192_length_4495_cov_10.0667",0.794101,FALSE,"noCluster"
"NODE_193_length_4495_cov_43.1101",3.072629,FALSE,"noCluster"
"NODE_194_length_4492_cov_88.8402",5.891968,FALSE,"noCluster"
"NODE_195_length_4485_cov_32.4695",2.347347,FALSE,"noCluster"
"NODE_196_length_4474_cov_13.9907",0.97049,FALSE,"noCluster"
"NODE_197_length_4472_cov_28.4297",2.160062,FALSE,"noCluster"
"NODE_198_length_4468_cov_54.2463",3.904701,FALSE,"noCluster"
"NODE_199_length_4461_cov_46.3911",3.313842,FALSE,"noCluster"
"NODE_200_length_4459_cov_42.2782",3.024422,FALSE,"noCluster"
"NODE_201_length_4456_cov_24.2243",1.797041,FALSE,"noCluster"
"NODE_202_length_4454_cov_28.8588",2.043265,FALSE,"noCluster"
"NODE_203_length_4437_cov_25.8332",1.938107,FALSE,"noCluster"
"NODE_204_length_4432_cov_129.86",9.379155,FALSE,"noCluster"
