UniqueCount	AmbigCount
31436	271
6942	120
11840	276
20958	146
8142	30
4802	20
5841	17
2518	62
1174	35
4884	41
3619	152
864	0
2130	2
2868	220
1471	105
4519	15
5364	64
8317	315
92214	240
1572	36
11349	40
1529	76
538	38
2728	195
740	37
1977	89
1506	33
6903	118
1466	11
2085	50
3351	21
1278	10
1040	7
2080	27
2663	1
3399	32
12372	27
2500	149
4765	23
2232	162
5742	16
1216	10
4649	97
573	0
534	19
896	29
1236	24
3413	20
2480	35
56599	144
959	61
997	23
1023	51
940	6
2772	28
2534	52
649	12
1617	19
623	10
3284	56
1145	7
974	62
3179	7
1608	17
27878	21
550	20
1081	281
732	20
2073	50
2119	26
400	13
2810	83
3939	18
1109	46
494	15
571	14
6047	65
1305	69
2177	20
16747	78
1760	10
588	23
2594	28
1929	18
971	30
678	12
4400	20
512	30
665	9
476	23
1138	32
562	6
3184	30
4572	114
488	6
906	47
5107	295
1038	16
1525	94
906	9
9184	81
1060	50
2244	15
1121	31
5736	19
478	7
7534	10
4797	59
1170	14
710	38
1544	0
626	21
3138	13
2238	38
1858	6
1381	33
1514	5
1235	10
795	13
353	12
1095	7
681	11
3656	37
985	12
2059	26
7625	73
3533	10
22719	335
1538	80
750	75
1828	12
2693	44
749	3
1129	17
4081	37
2397	37
4266	602
1460	5
1008	20
3411	42
404	33
505	19
3086	1
608	33
671	46
442	18
2169	25
1429	10
1831	33
3519	90
1508	8
839	33
363	10
819	10
368	9
2342	17
863	22
889	12
1168	6
505	2
760	110
831	7
318	7
3572	45
1782	139
1908	95
1448	3
576	43
576	59
996	6
2760	58
1860	0
1148	20
407	9
2030	9
4209	3
923	17
6512	132
2581	25
1780	24
1948	39
2046	16
391	6
1140	2
601	13
774	13
1451	28
1043	49
2890	51
1081	35
1126	16
527	12
2050	31
3900	114
1577	5
650	3
1443	5
2603	15
2212	2
2018	8
1195	7
1349	23
1277	19
6177	74
841	11
535	22
459	4
2812	168
237	23
965	10
339	17
1293	9
549	30
2699	10
547	8
539	3
2142	31
2383	42
587	10
552	11
826	11
343	11
1056	38
657	2
188	2
943	14
501	26
1704	5
1231	13
1633	16
683	50
1330	13
766	21
1719	14
417	15
522	2
242	16
625783	8463
1367	13
662	6
2275	12
838	55
395	4
330	12
924	34
498	0
1002	38
1107	16
1147	53
1240	28
872	5
810	23
987	13
241	1
773	16
769	3
926	14
1210	8
899	13
557	20
2050	13
395	13
1294	3
1057	24
1198	71
2067	17
955	11
1423	2
29127	2682
883	41
2214	12
6457	21
596	0
2021	26
646	14
991	11
915	43
327	6
3249	16
1610	46
832	4
456	5
270	34
2230	15
1211	3
277	1
925	111
416	21
1065	15
1893	19
3775	24
1833	157
9680	83
378	16
1210	11
679	8
892	14
1227	12
631	23
834	2
1026	19
580	60
775	5
1143	20
1485	38
1577	84
689	17
818	15
428	13
1763	10
878	9
482	10
1259	10
9551	18
572	61
762	39
646	18
2073	11
747	1
394	18
373	14
241	3
175	14
1705	35
334	15
5527	477
244	12
613	18
239	18
3694	14
1446	23
2196	29
3215	10
2084	25
295	8
617	27
762	1
378	8
491	24
4325	37
657	48
349	14
1274	41
3962	115
2563	15
613	13
1298	23
365	3
962	21
2070	18
1342	11
831	16
1320	12
402	6
339	18
846	14
905	21
1621	7
1760	7
1548	14
1083	13
309	7
751	22
1442	67
1306	4
2306	15
241	8
503	18
148	0
2780	60
4926	51
942	9
655	18
754	5
185	3
1318	9
630	10
688	47
609	10
7870	26
1350	6
801	93
1755	32
720	22
683	12
519	7
530	4
358	22
743	12
542	16
1224	19
1222	62
1561	5
1132	23
1584	10
4424	99
501	6
339	23
1023	9
219	11
466	23
537	13
2010	30
1675	31
3401	76
532	11
