UniqueCount	AmbigCount
4870	3
3029	22
4413	37
3416	8
1815	2
2645	14
4771	1
2652	2
130	5
1229	13
1226	8
1494	4
1441	5
3202	12
2343	12
190	0
805	2
1186	31
1872	4
4356	11
2076	3
2521	2
5	0
1788	1
1234	2
1403	0
1667	3
1689	11
1225	0
1401	2
2249	2
2194	2
2925	2
391	2
4439	70
1482	0
714	1
8857	21
405	2
2090	2
7039	10
3038	9
1323	1
2253	1
879	1
2084	15
1077	3
3128	40
2553	77
1697	15
3489	5
811	5
917	2
2629	11
1230	2
84	2
1507	13
20	0
115	0
23477	40
1699	1
393	2
3862	25
38	2
46	0
1248	4
23	0
21	0
1369	2
1876	1
72	0
1648	3
1601	10
2796	1
373	0
1404	4
453	5
779	1
9	0
1329	5
986	2
954	0
2298	18
4090	8
4530	9
1218	1
3800	11
109	7
682	7
315	0
44	2
3204	0
1802	0
439	3
1173	5
743	2
1198	4
6	0
31088	43
1866	1
1368	2
669	0
1483	1
0	0
795	2
565	0
777	6
1506	2
553	1
1661	2
1592	16
677	6
968	1
1797	2
1725	0
2104	3
5178	33
3070	13
1165	25
1439	2
3442	18
297	1
5617	48
1063	31
1382	16
2773	4
4489	3
1008	3
903	1
851	3
2635	25
1038	0
13	0
2587	8
2346	0
1894	2
1449	3
1108	12
2652	2
115	4
2326	2
2415	6
1651	8
1113	5
1522	12
869	0
454	1
1793	2
647	2
114	0
1572	3
2405	2
747	0
39	0
1167	0
4967	5
1877	7
1118	0
367	0
4294	56
860	4
1491	16
1155	2
1474	4
472	0
466	4
2169	2
267	0
413	0
1933	25
475	11
1206	0
5	1
2	0
2071	1
1534	2
788	2
34742	136
1131	5
1281	2
1423	8
2732	5
447	4
146	0
1749	1
1925	3
256	0
1686	46
1710	4
501	0
970	11
1022	0
1	0
1911	6
894	1
17	0
977	1
261	12
1521	2
1923	3
375	1
8041	10
496	1
640	1
948	1
102	2
193	9
816	1
2059	1
2458	2
2112	20
247	0
634	2
432	1
1940	2
1534	3
30	9
42	0
1127	70
1575	2
3248	35
1166	19
2042	0
101	1
356	2
277	0
1462	1
567	11
1284	28
3789	4
1976	3
1264	3
911	0
1426	3
1076	3
1881	9
1158	30
87	6
3213	3
2841	6
50	1
1183	1
72	0
41	0
13959	43
0	0
1012	2
476	1
81	0
4694	39
73	0
1127	2
67	0
72	0
430	4
751	17
863	4
505	1
2115	29
15	0
68	4
1997	1
1620	1
2141	0
22	0
1958	27
5	0
0	0
1260	0
16	0
57	0
1852	15
1	0
17	0
1177	1
10	0
10521	21
2148	6
0	0
1415	13
2422	2
777	6
2193	4
0	0
1037	0
102	0
3279	6
1795	6
561	16
77	0
1950	2
3450	3
103	0
10	0
5	0
7	5
943	10
1719	1
198	0
825	1
404	0
1009	7
152	0
309	24
65	1
35	2
411	16
765	5
391	0
1141	0
2229	2
1913	3
2546	3
509	3
974	0
391	8
694	0
375	0
1	0
2548	99
42	0
1448	1
16427	11
3559	6
1059	3
0	0
653	0
1261	2
3023	3
473	0
582	1
717	2
961	21
5039	43
1310	52
2707	2
8164	13
2147	15
2514	2
151	0
4	0
312	0
1807	1
663	18
5	0
1323	0
2273	3
896	0
170	5
374	22
7	0
633	1
17	6
382	0
2	0
4525	3
1275	2
8920	6
546	11
1862	40
159	0
2645	9
244	5
3	0
10	4
14	0
443	0
20	0
803	1
1019	2
1014	0
138	0
781	2
85	0
12	0
837	0
876	1
1	0
11	0
591	0
527	0
11	0
1143	2
99	0
998	1
16	0
3054	17
3400	8
1028	1
1139	4
2	0
240	1
3686	23
1391	6
510	0
637	1
1413	2
157	0
1691	21
592	0
0	0
2507	3
1277	1
6	0
755	0
1451	0
6	0
1676	4
833	1
487	23
1	0
760	0
1996	2
911	2
891	0
2021	2
475	2
322	23
546	16
695	0
4	0
22	0
445	9
616	15
756	0
1926	40
2782	3
126	1
17	0
370	13
3	2
4	0
3669	3
342	6
185	9
886	0
7	0
182	46
1641	29
23	0
550	0
2643	225
4	0
617	0
274	0
5505	16
2240	14
980	2
64829	1
775	2
1873	1
315	0
135	0
199	26
10	0
1	0
1350	2
693	57
6990	38
1697	2
388	25
9	0
991	0
741	1
299	9
4148	8
1305	2
3427	8
5	0
1927	7
88	0
613	95
3	0
1	0
16	0
0	1
5	0
1162	1
2	0
1788	2
177	0
2350	28
149	1
3406	38
379	0
1043	15
3500	3
662	11
838	7
4	0
58	0
1752	0
273	1
917	2
1384	3
1072	2
125	0
3157	2
1941	1
87	0
2465	14
535	7
976	11
1021	7
1038	0
2179	3
105	3
456	8
30	0
299	1
23	0
4	0
2	0
2029	5
181	0
55	0
426	2
1014	161
382	0
133	0
714	1
844	1
75	1
1314	0
1476	2
259	2
5228	18
1803	5
33	3
1286	3
530	0
3128	2
8	0
198	0
428	0
786	0
529	3
696	5
883	6
8	0
522	1
3	0
5	0
61	0
3698	7
16	2
563	1
3632	6
1945	2
7	0
1381	1
5	0
76	0
646	1
1090	3
1122	2
17	1
4419	3
14	2
1917	2
1033	0
1310	8
32	0
126	0
676	1
521	1
4492	5
67	0
2199	0
1433	3
1921	25
1360	0
844	1
1311	4
1094	16
1010	5
1380	24
5899	7
756	150
10996	132
1	0
8215	16
5	0
6	0
34	0
892	1
1209	1
4	0
17	0
1934	3
1851	10
1755	3
674	0
487	2
61	0
1907	3
399	0
12	0
1951	10
614	0
88	1
450	1
3158	184
89	0
7743	9
2320	4
479	0
26	8
19	0
6	1
257	30
2642	51
77	0
291	0
1803	2
148	0
767	0
180	0
870	1
199	0
1109	1
377	0
1329	2
664	1
488	10
581	19
1022	0
1098	4
148	0
577	1
164	1
203	0
1332	3
1629	5
633	3
1604	4
361	2
5	0
3	0
10	0
2459	1
311	3
531	0
554	0
532	0
1493	84
733	3
598	0
1721	1
1767	14
713	2
19	0
1026	101
2356	1
3588	12
868	8
1012	3
11	0
1660	3
597	14
2646	5
75	3
1235	2
294	1
10	0
28	0
1628	1
723	4
355	0
2344	4
9646	107
2724	1
48	0
