"Name","ERX2560132_ERR2541714_TPM","pir","subfam"
"NODE_127_length_892_cov_6.64516",4.822641,FALSE,"noCluster"
"NODE_128_length_892_cov_5.98327",4.822641,FALSE,"noCluster"
"NODE_129_length_891_cov_10.3995",8.048591,FALSE,"noCluster"
"NODE_130_length_884_cov_6.67551",5.022982,FALSE,"noCluster"
"NODE_131_length_883_cov_10.7766",9.61587,FALSE,"noCluster"
"NODE_132_length_881_cov_11.2518",8.900493,FALSE,"noCluster"
"NODE_133_length_876_cov_4.44823",4.331557,FALSE,"noCluster"
"NODE_134_length_875_cov_16.6037",12.563898,FALSE,"noCluster"
"NODE_135_length_873_cov_5.89242",4.799498,FALSE,"noCluster"
"NODE_136_length_873_cov_6.84108",5.849388,FALSE,"noCluster"
"NODE_137_length_871_cov_7.52819",6.016028,FALSE,"noCluster"
"NODE_138_length_871_cov_5.45466",4.36162,FALSE,"noCluster"
"NODE_139_length_869_cov_16.5651",15.619785,FALSE,"noCluster"
"NODE_140_length_867_cov_6.78325",4.839695,FALSE,"noCluster"
"NODE_141_length_866_cov_3.46116",2.574682,FALSE,"noCluster"
"NODE_142_length_866_cov_5.09125",3.786297,FALSE,"noCluster"
"NODE_143_length_865_cov_2.80247",2.123294,FALSE,"noCluster"
"NODE_144_length_865_cov_153.737",126.449754,FALSE,"noCluster"
"NODE_145_length_859_cov_54.296",43.284404,FALSE,"noCluster"
"NODE_146_length_858_cov_7.19303",5.667091,FALSE,"noCluster"
"NODE_147_length_857_cov_347.564",249.091488,FALSE,"noCluster"
"NODE_148_length_855_cov_7.39",5.53741,FALSE,"noCluster"
"NODE_149_length_855_cov_322.495",8.153398,FALSE,"noCluster"
"NODE_150_length_852_cov_16.1982",12.203513,FALSE,"noCluster"
"NODE_151_length_849_cov_2.95718",2.016799,FALSE,"noCluster"
"NODE_152_length_848_cov_4.09836",2.951856,FALSE,"noCluster"
"NODE_153_length_844_cov_6.09632",4.843969,FALSE,"noCluster"
"NODE_154_length_844_cov_10.6667",10.625481,FALSE,"noCluster"
"NODE_155_length_843_cov_27.4911",27.033879,FALSE,"noCluster"
"NODE_156_length_842_cov_4.2554",3.134182,FALSE,"noCluster"
"NODE_157_length_839_cov_30.2653",23.136625,FALSE,"noCluster"
"NODE_158_length_838_cov_12.7254",10.402984,FALSE,"noCluster"
"NODE_159_length_833_cov_224.298",220.222134,FALSE,"noCluster"
"NODE_160_length_833_cov_22.4666",16.830242,FALSE,"noCluster"
"NODE_161_length_831_cov_24.5838",18.949868,FALSE,"noCluster"
"NODE_162_length_829_cov_3.92248",3.353953,FALSE,"noCluster"
"NODE_163_length_829_cov_10.0801",7.835166,FALSE,"noCluster"
"NODE_164_length_827_cov_3.63731",2.562949,FALSE,"noCluster"
"NODE_165_length_826_cov_10.537",8.181494,FALSE,"noCluster"
"NODE_166_length_826_cov_7.10246",5.775172,FALSE,"noCluster"
"NODE_167_length_825_cov_3.51429",2.570549,FALSE,"noCluster"
"NODE_168_length_824_cov_6.13654",5.148733,FALSE,"noCluster"
"NODE_169_length_823_cov_4.6849",3.706156,FALSE,"noCluster"
"NODE_170_length_822_cov_16.6389",12.910176,FALSE,"noCluster"
"NODE_171_length_821_cov_7.7389",6.021321,FALSE,"noCluster"
"NODE_172_length_821_cov_3.24282",2.424269,FALSE,"noCluster"
"NODE_173_length_821_cov_6.01958",4.68692,FALSE,"noCluster"
"NODE_174_length_820_cov_8.4",6.798093,FALSE,"noCluster"
"NODE_175_length_819_cov_7.61911",6.48406,FALSE,"noCluster"
"NODE_176_length_818_cov_3.86239",3.409232,FALSE,"noCluster"
"NODE_177_length_814_cov_41.5652",30.378126,FALSE,"noCluster"
"NODE_178_length_813_cov_4.30475",3.107827,FALSE,"noCluster"
"NODE_179_length_813_cov_6.06596",7.688707,FALSE,"noCluster"
"NODE_180_length_812_cov_17.3884",14.907359,FALSE,"noCluster"
"NODE_181_length_811_cov_3.75265",2.625043,FALSE,"noCluster"
"NODE_182_length_809_cov_6.95093",5.430597,FALSE,"noCluster"
"NODE_183_length_808_cov_4.31341",3.131464,FALSE,"noCluster"
"NODE_184_length_805_cov_5.596",4.139236,FALSE,"noCluster"
"NODE_185_length_805_cov_5.56",4.635945,FALSE,"noCluster"
"NODE_186_length_802_cov_8.32129",6.507445,FALSE,"noCluster"
"NODE_187_length_801_cov_6.57373",5.663982,FALSE,"noCluster"
"NODE_188_length_800_cov_5.04295",3.336885,FALSE,"noCluster"
"NODE_189_length_797_cov_9.24663",6.872361,FALSE,"noCluster"
"NODE_190_length_796_cov_2.64642",1.846661,FALSE,"noCluster"
"NODE_191_length_795_cov_5.69459",4.371609,FALSE,"noCluster"
"NODE_192_length_795_cov_3.46216",3.362776,FALSE,"noCluster"
"NODE_193_length_794_cov_90.9229",70.559653,FALSE,"noCluster"
"NODE_194_length_793_cov_6.10027",4.891223,FALSE,"noCluster"
"NODE_195_length_790_cov_6.33605",4.744701,FALSE,"noCluster"
"NODE_196_length_790_cov_10.6449",7.625413,FALSE,"noCluster"
"NODE_197_length_790_cov_11.4327",8.133773,FALSE,"noCluster"
"NODE_198_length_789_cov_4.40599",3.054943,FALSE,"noCluster"
"NODE_199_length_785_cov_15.7795",14.00074,FALSE,"noCluster"
"NODE_200_length_782_cov_21.1664",16.645261,FALSE,"noCluster"
"NODE_201_length_781_cov_7.24105",5.156185,FALSE,"noCluster"
"NODE_202_length_781_cov_7.09091",5.671804,FALSE,"noCluster"
"NODE_203_length_781_cov_3.3595",3.093711,FALSE,"noCluster"
"NODE_204_length_781_cov_93.1749",97.625441,FALSE,"noCluster"
