UniqueCount	AmbigCount
19896	1
21529	0
31514	2
38626	244
11706	53
75608	0
19747	87
27741	0
9778	22
19160	0
27782	142
9155	0
21779	0
13328	0
8463	17
10974	0
16471	0
13925	1
68580	18
16213	30
121051	40
9740	0
10959	44
4337	0
12711	6
4933	0
6200	0
9100	0
9303	0
8811	0
6889	0
18661	57
13892	0
12609	0
21745	124
9569	253202
30065	0
7035	5
5342	0
14530	1
15147	110
7853	0
15283	0
10332	11
20315	131
4305	0
14425	298
5475	1
5838	3
15625	37
17090	110
38467	20
11328	37
3265	0
9620	8
25283	0
20481	0
30426	1
5423	0
12918	0
23395	33
3316	0
6516	48
14661	95
11900	9
13801	0
7127	0
4361	0
19627	19
8684	0
22148	85
10527	24
5621	0
24782	0
19775	0
3816	6
6365	0
3345	0
20697	147
5518	0
34176	0
4873	0
5905	36
2501	0
3469	0
7093	0
12166	10
5664	0
14249	0
4731	0
18392	5
70212	210
5828	42
5622	0
3529	0
5449	26
8626	0
7848	3
14725	42
4102	0
3896	0
30585	79
5394	2
31893	0
7552	0
8854	0
3552	0
2816	0
3986	20
20552	0
14619	115
3656	0
10966	0
10845	42
6994	0
12742	0
25553	76
11971	61
8715	24
9650	0
15573	47
18137	40
6639	3
3508	0
7645	2
11994	140
4808	0
8271	29
2054	0
8280	0
11043	138
9404	0
17403	85
6699	23
6151	0
10384	45
12624	1
6163	0
7128	69
10140	17
17122	0
8641	0
13674	0
3192	0
13233	53
8923	21
6988	0
5520	0
21054	47
142791	857
2257	0
50588	278
3125	0
2904	0
3130	24
3976	0
3803	8
15033	54
5325	0
2804	0
15793	0
6517	2
15174	0
4301	0
2448	0
10255	60
34323	467
31326	207
10328	51
19044	106
3263	0
2375	0
4274	84
5618	0
3571	0
43234	0
3320	34
4197	6
7897	0
5880	0
7262	0
12441	0
11752	52
8349	7
7867	15
9626	11
6939	53
4266	0
2652	0
10160	0
6156	36
10469	0
8712	0
4806	16
9312	0
3682	2
2733	0
11684	26
8983	101
3106	0
19689	0
71379	0
3434	0
3517	0
9151	45
7041	2
7041	251
8013	214
6659	0
3372	1
5173	191
5155	23
4120	19
3872	1
3357	193
11610	39
3538	8
3654	0
1933	0
3163	0
2814	0
35555	0
7997	0
2019	0
10941	33
4566	39
2466	0
20225	0
5441	40
2123	0
3032	0
4366	2
22797	0
2413	0
36108	4
5164	94
2157	0
3011	0
14454	19
7649	0
9954	60
8599	9
14656	156
4887	1
2500	0
1870	0
6330	0
3273	0
3510	16
5280	1
8599	18
4784	0
1962	0
2152	0
1935	0
2552	0
7807	22
2492	0
5442	10
4036	0
6030	0
3608	0
3845	80
2096	0
17545	34
3264	0
18427	1
3038	0
5562	0
7448	45
10725	0
4643	58
2771	17
2476	6
22106	0
2276	0
3970	114
4383	15
5553	38
1929	0
36800	2
3342	0
1979	0
5145	0
2410	0
3269	10
1473	0
7289	0
6085	0
4875	26
13761	189
3815	0
4951	0
1878	0
3394	6
20110	0
8645	0
2597	0
2677	158
3470	0
9002	16
3674	0
6379	5
9695	11
16373	88
2291	0
3924	0
1884	0
6858	0
22582	0
2820	0
3261	1
1831	0
2161	0
1781	0
7979	168
4693	0
5598	40
1767	0
4056	0
4523	0
2393	0
4407	31
2532	0
4188	0
1817	0
3336	30
2244	0
2315	0
8968	36
5013	2
7071	0
1382	0
1493	0
7058	0
4994	22
10460	64
19841	21
6729	26
2973	0
5287	90
2174	4
15674	1
3884	0
3582	0
5033	0
5866	0
1832	0
36400	91
4210	0
2990	31
3300	110
3319	24
1984	0
4403	20
5384	0
2611	0
3295	0
13006	9
20827	0
9523	0
5549	16
2691	0
2610	0
23656	190
2090	0
8073	0
2880	0
2946	21
2624	2
3444	0
8482	116
4121	0
9952	0
5669	0
5776	0
2191	0
1441	0
2242	0
3769	16
6281	0
3349	48
1998	0
16398	53
1446	0
3630	6
3383	0
6401	19
2278	0
4791	63
2049	0
1726	0
2535	46
7142	0
2071	0
11513	169
2340	0
3037	0
1995	0
13700	41
8671	0
63481	1030
1685	0
3069	0
2629	0
1978	0
2823	40
24069	0
1592	0
1598	0
2142	0
3057	4
4210	101
6034	0
2022	379
2776	13
3476	38
2349	2
1876	15
19605	68
1964	0
2481	0
6568	0
9331	1900
2704	0
2873	0
1076	0
9612	149
2651	0
3432	0
8145	14
5817	13
2587	0
1176	0
12201	0
5706	0
4362	0
18208	0
1461	0
8511	0
2232	0
8686	75
1406	0
1286	0
15814	168
3595	0
3962	0
2483	0
1542	0
3260	1344
11152	0
1601	0
4706	19
7606	2
6541	30
2497	0
1528	0
3114	73
34176	197
2792	0
5243	0
5233	0
5652	23
2677	0
3952	86
3109	0
1000	0
5636	87
3992	20
2042	6
7615	0
7721	0
1321	0
3738	0
2315	0
7965	116
24822	1012
2753	0
3655	10
11335	55
5103	0
1711	0
25039	5
2134	1
1212	0
6539	0
1734	0
2714	0
1495	0
3050	21
2932	0
1173	2
1474	1
5430	45
9355	0
2965	66
2131	13
1591	0
5461	2
3702	0
6930	50
935	0
1974	0
162637	158
4190	0
1340	0
1567	0
1317	0
9030	0
3295	0
3712	14
1320	0
3286	0
1777	0
5637	0
2199	0
1562	1
2223	35
4001	0
29456	66
5687	81
1358	0
1369	0
3338	0
31734	335
4723	40
2493	0
2807	0
6516	249
5619	0
1796	0
10269	317
16278	251
189452	5770
1245	0
328968	713
2398	0
2440	0
2627	0
2114	0
1457	0
4604	0
3765	35
12207	0
3644	0
4750	0
4304	0
5483	0
2493	0
5355	0
8915	10
7495	70
4235	0
5361	22
1437	0
7221	21
1007	0
2526	0
1941	0
2189	0
1434	0
2004	0
3999	10
1454	0
3098	0
8920	4
5119	14
1717	0
2121	0
3432	0
4478	0
1960	9
991	0
2796	12
4132	0
4858	156
10568	119
1872	1
1338	0
1695	0
8226	1
3748	0
4215	0
1096	0
3342	27
1711	0
1731	0
1946	23
3039	0
1361	0
3231	9
1802	0
25981	0
10847	63
3742	24
12385	24
1800	0
2991	33
1804	0
6157	8
4450	0
1949	0
1646	0
6978	55
1913	0
1820	117
3786	0
1447	5
5914	0
1525	0
1267	3
1398	0
2105	0
3971	0
1197	0
1536	0
6792	70
1524	0
4987	97
1852	19
1253	0
1389	0
28723	178
1549	0
4305	0
3497	0
1284	0
1827	13
1640	0
2787	37
2520	11
3202	0
10692	129
2414	36
861	0
2707	1
4146	34
3414	0
2723	0
2888	4
3650	38
1366	0
6688	0
2941	0
6054	0
1323	4
1693	0
4647	0
2626	0
3773	0
3921	17
4452	0
1022	0
1173	0
1722	2
1843	0
1039	0
52745	1
2866	0
2015	25
1033	0
18189	75
2729	0
1437	0
2032	0
2107	1
8564	13
1176	24
7215	25
4541	0
1227	0
2806	0
1613	0
2092	12
2897	11
1477	15
1397	0
4090	27
10190	51
5200	3
4232	27
1611	7
1428	0
1469	9
6070	61
911	0
3304	0
1629	0
1460	0
2244	0
3696	35
2180	36
2201	0
1644	0
3751	0
2334	0
1304	0
3817	0
4428	58
1694	14
3720	0
14614	77
6429	39
3209	0
1340	0
814	0
5654	0
937	0
6423	21
1131	0
1805	0
2789	0
1389	0
1336	0
917	0
4039	1
2332	10
3822	0
1795	0
1156	0
2536	3
4432	88
1634	3
2089	0
5519	0
2047	0
1686	0
7594	0
2851	49
2907	16
3288	389
2174	0
1587	0
2835	1
3065	21
1386	0
1373	0
1096	0
5433	0
2808	2
4350	0
2514	0
4143	0
2665	1
1344	0
2122	8
869	0
1422	1
3648	0
1376	0
1346	0
2695	64
4784	34
1287	0
1030	0
7689	0
1392	0
4551	1
4220	0
1604	20
3479	0
858	0
1738	1
1252	0
1226	0
3908	72
1386	0
1543	21
7014	6
2194	4
1807	0
1444	0
2922	0
947	0
2238	0
14027	0
1997	0
952	2
1346	0
1740	0
1098	2
3527	0
4918	0
1865	0
6811	105
4533	0
4459	66
1244	0
2028	2
1768	0
1818	0
2382	68
2358	20
1290	0
3872	0
1623	0
4838	0
4868	46
875	47
3433	88
4301	146
3568	0
1714	4
2468	0
3121	0
4575	0
7045	0
1640	0
5618	47
1048	0
3369	16
913	0
5216	0
4131	44
3569	0
1367	0
2274	29
3054	0
3412	7
7503	0
2277	23
6738	0
1262	0
1102	0
1916	0
6017	10
1098	0
984	0
1839	3
1152	0
11939	318
2544	17
1305	0
849	0
1420	0
1341	0
4621	95
1582	0
795	0
2475	11
909	0
3424	78
3928	0
2662	254
1016	0
8337	68
1403	0
1266	0
1371	0
3778	0
662	0
1158	0
755	0
1240	0
1772	0
1381	0
1702	0
1577	0
1296	0
4074	48
69478	0
2216	28
2522	0
3925	8
5646	0
5366	0
2708	15
1431	0
1621	3
1861	0
1340	0
1236	0
3150	0
1559	0
1143	0
973	0
1294	0
2299	3
2387	0
1168	0
1640	29
7016	2
1518	0
851	0
2714	0
977	0
1097	3
1518	0
1398	0
893	94
2154	0
1259	2
1245	0
731	0
8858	1
9076	120
4471	0
817	0
14422	319
1415	0
11517	62
913	0
1928	0
1082	0
1700	0
1622	40
2383	0
1014	0
1588	4
3062	0
1802	14
1293	23
903	0
1759	29
682	0
3067	37
6852	31
1343	0
1654	17
1556	0
1419	2
3096	0
1773	0
6732	0
618	0
667	0
1275	0
4786	2
23324	0
1200	0
3625	48
1495	0
133373	1714
1802	1
3437	202
1043	0
1606	0
1952	0
3134	0
748	45
2135	140
1952	19
2761	146
790	0
1054	0
2184	0
1078	0
2060	0
1012	0
6930	113
1065	0
1563	119
1265	0
4616	0
786	0
929	0
3685	0
1188	0
800	0
1166	4
4175	0
1856	0
1591	0
1719	60
947	0
1063	3
2028	0
559	0
2607	38
1759	0
1704	0
2933	0
1468	0
3785	0
1485	0
12808	136
982	4
1258	0
3021	0
2923	19
5947	0
1514	0
1150	4
4100	23
2494	0
836	0
928	0
861	0
1375	0
1616	0
3427	0
3536	13
1113	20
6152	0
4233	2
6283	111
1310	0
1743	0
1557	0
3087	0
19294	19
965	0
3725	0
2399	41
1136	19
1180	0
1408	4
1303	0
1291	2
2204	33
1144	1
845	0
2533	0
4001	10
682	0
3765	0
1940	0
1773	0
792	4
2043	37
2055	0
1564	5
4851	66
1257	0
15810	0
665	0
770	0
921	0
890	0
1098	0
2263	0
4551	10
1058	9
3211	35
835	0
917	0
4266	25
998	0
4477	0
5544	7
825	0
995	0
2519	12
7225	0
34208	0
2109	0
2025	0
4767	0
13397	12
2605	0
1452	6
3299	0
4929	171
1816	8
588	0
631	0
1220	0
5316	134
728	0
6647	5
889	0
836	0
1127	0
909	0
6602	83
900	0
2784	13
1410	0
3251	31
1136	8
