UniqueCount	AmbigCount
1406	8
1060	0
472	0
731	0
363	0
1104	0
290	0
1374	0
754	0
429	0
718	1
265	0
416	1
948	0
1545	0
554	0
436	0
392	0
374	1
253	10
685	0
515	0
783	2
491	0
481	3
299	0
298	0
282	0
520	0
653	2
214	0
334	0
206	1
193	0
938	0
252	0
388	3
220	0
388	0
157	0
582	0
1315	7
325	0
293	0
262	0
246	0
147	0
226	1
255	0
410	0
781	6
290	0
243	0
258	0
144	1
224	0
207	1
1144	0
4296	2
161	0
329	0
105	0
306	0
178	0
171	0
208	0
194	2
189	0
156	0
3081	0
184	0
304	0
205	0
145	0
142	0
464	0
299	1
137	0
200	2
245	0
127	0
915	0
179	0
261	0
199	0
178	1
202	0
473	0
105	0
492	0
102	0
363	0
214	6
105	0
330	0
163	0
358	0
398	0
259	5
223	0
189	0
132	0
282	1
147	1
239	0
207	0
180	0
634	0
186	0
858	0
1237	27
101	0
110	0
388	0
4631	1
223	0
1157	1
129	0
169	1
271	24
96	0
102	1
177	0
173	0
240	0
370	0
150	0
259	0
89	1
114	0
108	0
279	0
286	0
178	0
535	1
118	0
86	0
160	1
713	1
508	0
88	0
108	0
154	0
182	0
99	0
285	0
187	0
104	0
295	0
285	0
145	0
89	0
266	6
243	4
170	0
602	1
226	0
252	0
308	0
912	2
462	2
205	0
208	0
93	0
140	0
406	0
120	0
166	0
108	0
315	0
103	0
179	0
193	0
92	0
743	6
87	0
120	2
157	0
110	0
140	0
176	0
254	0
213	0
423	0
92	0
160	9
183	0
198	2
92	0
173	0
348	1
141	0
214	1
215	0
135	0
227	1
109	4
201	1
168	0
111	0
140	0
625	5
100	0
106	0
86	4
224	1
112	0
138	1
237	2
90	0
250	0
216	0
436	5
123	1
88	0
468	0
551	0
399	0
109	0
156	0
102	1
151	0
450	0
161	0
139	6
135	1
77	0
78	0
153	0
95	0
215	0
107	0
120	0
106	0
78	0
95	0
74	0
488	0
1451	0
91	0
86	0
549	3
230	1
120	0
903	0
204	0
92	0
68	0
104	0
957	0
196	0
138	5
550	1
64	0
192	4
101	0
211	5
68	0
125	0
137	1
207	22
173	0
231	0
862	0
361	1
140	0
85	2
146	0
274	0
157	0
177	1
111	0
146	0
148	4
581	10
143	0
652	6
109	0
92	0
381	1
124	1
57	1
368	0
56	0
109	1
225	2
1132	2
62	0
129	0
80	2
297	0
58	0
266	2
328	2
148	7
103	0
64	0
376	1
186	0
177	0
84	0
56	0
221	1
73	0
136	0
875	1
276	0
123	0
105	0
84	0
93	0
242	3
185	0
3434	1
225	0
132	0
95	0
100	0
126	0
122	4
182	0
111	0
791	2
96	0
177	0
70	0
215	0
770	0
170	0
133	0
72	1
40	0
176	0
150	0
991	0
86	0
98	0
1580	33
101	0
103	2
118	20
168	0
180	0
434	0
475	5
82	2
115	13
65	0
321	1
112	25
277	0
998	0
798	0
153	3
39	0
117	0
164	0
70	0
496	1
49	2
110	0
69	0
87	1
83	0
171	0
146	0
149	1
94	0
229	0
193	0
112	0
78	0
372	0
63	0
39	0
89	0
489	7
131	0
55	0
69	0
324	1
94	0
223	0
274	0
159	0
119	0
148	0
108	0
83	0
69	0
135	0
201	0
70	0
70	0
52	0
104	0
142	0
292	0
71	0
145	0
157	0
57	0
107	66
196	0
102	0
59	0
226	0
144	0
133	0
145	0
1003	0
564	2
68	0
73	0
91	0
135	2
307	0
119	2
86	1
124	0
193	0
95	0
84	0
196	0
73	0
52	0
293	2
116	0
441	4
589	1
102	0
92	0
49	0
99	0
105	0
108	0
41	0
108	0
196	0
373	0
142	0
93	0
130	0
115	0
109	0
75	0
50	0
95	0
49	0
112	0
48	0
87	0
107	0
65	0
90	0
72	0
111	1
57	0
92	0
54	0
65	0
82	0
103	0
81	0
96	0
146	0
60	0
141	0
49	0
87	0
60	0
104	1
78	0
268	0
41	0
78	0
45	0
123	0
572	3
61	0
311	0
37	0
106	0
72	1
268	8
76	0
46	0
159	1
679	0
79	8
59	0
96	0
86	0
43	0
149	0
618	0
83	0
70	0
52	2
92	0
198	0
69	0
45	0
99	0
91	3
64	0
38	0
125	0
38	0
99	0
85	0
108	0
62	1
77	0
64	0
85	0
82	0
49	0
83	1
64	0
234	0
52	0
298	8
117	0
104	0
155	0
120	0
1450	0
87	0
81	0
46	0
118	4
336	5
649	2
48	0
46	0
143	0
82	0
166	0
38	4
99	0
55	0
62	0
37	0
35	0
46	0
114	1
114	0
148	4
522	0
75	0
24	7
67	0
114	0
1447	7
95	0
65	0
138	0
91	0
113	0
33	0
48	0
117	0
372	5
60	0
810	0
42	0
112	2
232	6
40	0
86	0
64	0
46	0
577	0
105	0
46	0
478	1
90	7
658	0
177	0
298	0
49	0
56	0
59	0
135	0
51	0
978	1
83	0
93	0
88	0
91	0
89	0
57	0
62	0
73	0
55	1
180	1
63	0
39	59
77	0
72	1
53	0
91	0
70	0
68	0
82	0
60	0
78	1
98	0
83	2
57	0
69	0
150	0
454	0
49	2
54	0
79	0
37	0
45	0
640	114
65	0
63	1
83	0
92	0
148	3
67	0
37	0
37	0
2674	0
81	1
43	0
101	3
75	0
52	0
328	0
86	0
118	0
53	0
50	1
39	0
402	2
46	0
119	56
70	0
49	2
144	0
281	6
57	0
78	1
858	1
117	0
39	0
52	0
71	0
53	0
70	0
47	0
75	0
60	0
110	0
43	0
45	0
83	5
101	0
52	0
53	0
63	0
105	0
43	1
100	0
158	0
63	0
82	2
84	0
40	0
46	0
80	0
74	0
43	0
399	0
64	0
157	0
238	0
52	2
76	3
58	1
71	0
38	0
40	0
37	0
89	0
72	0
45	0
469	0
67	0
70	0
145	0
74	0
73	0
66	0
88	0
118	0
112	0
111	0
48	0
103	0
58	0
78	0
59	0
29	0
85	0
190	0
275	0
296	9
57	0
85	0
33	2
56	0
88	0
126	0
63	0
295	0
391	0
109	0
53	0
60	0
60	0
37	0
158	0
72	0
37	0
25	1
114	0
54	0
62	0
78	0
45	0
62	0
48	0
98	0
44	0
87	6
70	0
63	0
139	1
56	0
50	0
40	0
35	0
53	0
71	0
56	0
69	0
113	0
51	0
136	3
33	0
42	0
73	0
94	0
57	0
51	0
186	3
51	2
76	0
86	0
87	2
58	0
25	0
36	0
47	0
94	0
47	0
172	0
651	2
59	3
106	0
75	0
103	0
87	10
47	0
73	0
45	0
47	3
88	0
27	4
90	0
28	2
69	0
61	0
111	1
52	0
52	1
62	0
53	0
86	0
56	0
54	0
37	0
47	0
376	13
140	0
64	0
545	0
144	0
53	2
43	0
107	0
94	0
3768	0
62	0
54	2
252	0
80	2
24	0
79	0
105	1
50	1
51	0
32	0
81	0
72	0
39	0
119	1
67	4
27	0
51	2
48	0
193	4
46	0
53	6
111	1
60	1
70	0
44	0
127	1
32	0
67	0
85	0
80	0
59	0
116	1
51	0
103	0
26	0
62	0
45	0
50	0
31	1
35	0
54	0
56	0
110	0
52	0
81	2
90	0
274	2
30	0
67	0
56	0
81	0
48	0
94	0
31	1
106	0
31	0
47	0
70	1
93	0
49	0
49	0
33	0
108	3
69	1
44	0
30	0
73	0
49	0
72	1
63	0
39	2
63	1
41	0
271	4
40	0
68	0
62	0
41	0
64	0
80	0
133	6
42	0
52	0
47	0
63	1
55	2
141	1
207	0
132	2
39	0
68	3
173	0
64	0
169	0
29	0
47	0
37	0
56	0
221	0
28	0
111	0
188	0
461	0
160	0
27	0
74	0
71	0
28	0
44	0
40	0
104	0
98	4
50	1
46	0
47	0
52	0
43	1
65	0
88	0
39	0
71	0
81	0
43	1
103	0
45	1
129	9
19	0
121	0
81	1
52	0
54	1
60	0
89	0
32	0
36	0
42	2
518	2
62	0
59	0
78	0
360	1
149	0
43	0
53	0
104	1
72	0
343	0
73	0
30	0
31	0
128	0
61	0
70	0
44	0
105	5
110	0
27	0
120	0
33	0
27	0
80	4
80	0
55	0
311	0
93	0
18	1
57	4
209	0
35	0
66	0
51	0
24	2
40	0
99	0
66	1
583	0
69	0
60	0
89	1
60	0
57	0
53	0
278	0
93	0
116	0
43	0
25	0
59	0
95	0
52	0
228	0
27	0
64	0
37	0
27	0
43	0
62	0
477	2
50	0
139	0
54	1
47	0
46	0
68	0
50	0
34	0
438	0
349	8
79	0
45	0
97	0
18	1
33	0
46	1
80	0
30	17
38	0
47	0
97	0
27	1
37	1
71	0
24	0
65	0
81	1
26	0
30	0
49	0
149	2
41	0
100	0
137	0
47	1
42	0
37	0
33	0
51	0
14	1
57	1
2674	26
25	0
25	0
332	7
266	7
127	2
226	0
119	0
33	0
58	0
52	0
43	0
37	0
27	0
88	0
65	0
28	0
348	0
40	0
59	5
39	0
101	0
37	0
281	1
79	0
52	12
56	0
50	0
513	0
29	0
58	1
209	0
92	0
60	0
15	0
189	1
98	0
45	0
221	0
93	0
23	0
59	1
135	4
61	0
36	0
33	0
66	0
33	0
190	1
39	0
90	0
21	2
120	0
49	0
47	0
50	1
17	0
83	0
27	0
73	0
89	0
128	0
82	2
191	0
125	0
36	1
33	0
34	0
31	0
45	0
24	0
80	0
64	0
11	5
25	0
39	0
33	0
51	0
211	0
99	20
41	0
22	0
113	0
41	0
69	0
32	0
61	0
55	0
44	0
27	0
28	1
47	0
67	0
21	34
64	0
41	0
38	0
58	0
36	0
45	0
63	0
34	0
54	1
60	0
87	0
33	1
49	0
52	0
58	0
33	0
392	7
53	0
49	0
32	0
102	0
43	0
36	0
205	0
40	0
88	0
48	0
63	0
27	0
121	2
564	0
451	0
152	0
86	0
34	0
23	0
26	0
32	0
122	0
43	0
26	0
412	1
42	0
66	0
46	0
70	0
37	0
18	0
51	0
28	0
50	0
30	0
87	0
70	0
84	4
140	18
36	0
156	0
39	0
24	0
72	0
44	0
200	0
37	0
36	0
59	0
23	0
52	1
111	32
55	0
46	0
52	0
233	0
14	0
58	0
37	0
55	1
87	0
33	0
52	0
415	9
102	0
85	0
152	0
34	0
39	0
24	0
24	0
68	0
30	0
22	0
30	0
62	0
31	3
46	0
73	0
24	0
34	0
36	0
33	0
38	0
61	1
33	0
141	0
60	28
45	1
37	0
46	0
42	0
30	0
35	0
33	0
40	0
390	6
30	0
26	0
37	0
54	0
141	1
63	0
35	1
42	0
493	4
55	0
15	0
177	1
44	0
15	2
39	0
270	0
43	0
47	0
30	0
42	0
65	7
47	0
52	0
26	0
70	1
113	30
1046	7
52	0
95	0
88	0
92	1
46	1
105	0
29	0
30	0
168	11
37	2
29	0
112	0
31	0
54	0
29	0
36	0
22	0
61	0
22	0
34	0
54	0
26	0
17	0
39	0
20	0
36	1
25	1
72	0
39	0
32	0
110	1
400	0
28	0
199	0
34	1
11	0
36	0
31	0
23	0
30	0
62	0
202	14
41	0
32	0
46	0
33	0
49	0
33	0
34	0
29	0
63	1
68	0
15	0
43	0
25	0
94	0
2676	607
39	0
24	0
47	0
37	0
56	0
26	0
43	0
28	0
56	0
58	0
39	0
24	0
41	0
51	0
53	4
56	0
34	0
36	0
60	0
80	0
33	0
29	0
23	0
289	2
32	0
21	0
58	2
23	0
53	1
24	3
30	0
57	0
52	0
194	0
112	0
29	0
73	0
31	0
487	1
17	0
22	0
44	0
36	0
45	0
45	1
32	0
25	0
16	0
64	0
279	0
58	0
34	0
35	0
51	0
33	0
45	4
333	0
65	0
20	1
39	0
35	0
35	0
565	0
44	0
49	0
51	0
51	1
82	1
15	5
24	0
55	21
26	0
35	0
40	2
31	0
49	0
42	0
71	8
72	0
38	0
43	0
24	0
78	0
37	0
38	0
272	0
36	0
55	1
48	0
38	0
26	2
39	0
74	0
43	0
27	0
86	0
50	0
33	0
35	0
21	0
141	2
16	0
18	0
37	0
33	0
28	0
54	0
27	0
67	0
25	0
31	0
72	0
30	0
130	1
17	0
35	0
32	0
182	4
35	0
24	0
54	0
28	0
309	410
29	0
24	0
17	0
59	0
52	0
16	0
94	0
6	9
38	0
154	2
96	3
22	0
56	0
28	0
32	0
23	0
38	0
67	0
42	0
79	0
75	0
934	3
28	0
23	0
27	0
28	0
21	0
52	2
31	0
28	0
57	0
30	1
19	0
41	0
56	0
16	0
32	0
47	0
36	0
17	1054
55	0
36	0
23	0
65	0
59	0
23	0
49	0
36	1
59	0
47	0
25	0
55	0
16	0
46	11
46	0
36	0
31	0
238	5
52	5
36	0
43	26
21	0
36	0
36	0
19	0
30	0
43	0
26	0
33	0
41	0
34	0
21	0
35	0
33	0
31	0
30	0
31	0
80	1
22	0
49	0
15	0
23	0
37	0
50	0
76	0
112	0
46	0
89	1
38	0
50	0
55	0
106	0
33	2
139	0
41	0
26	0
20	1
315	2
37	0
34	0
30	0
38	0
42	8
52	0
35	0
45	0
18	1
89	6
124	5
63	0
37	0
21	1
9	5
55	0
37	0
34	0
41	0
36	0
43	1
50	0
28	0
24	0
124	9
35	0
33	0
35	0
60	0
37	0
19	0
25	0
37	0
914	14
29	0
17	0
45	0
26	0
26	29
29	0
30	0
50	0
75	0
211	22
62	0
338	0
47	0
31	0
43	0
19	0
19	1
22	0
44	0
13	1
31	0
30	0
35	0
103	0
30	0
243	1
50	0
27	0
33	0
38	0
62	1
64	1
37	1
20	0
24	0
38	0
44	29
23	0
10	0
13	0
57	0
109	0
27	0
24	0
15	0
45	0
2112	0
28	0
25	2
34	0
47	29
45	0
23	0
47	0
21	0
39	1
42	0
51	0
30	0
31	0
25	0
24	3
25	0
47	0
51	0
41	0
69	0
31	0
34	0
150	0
51	0
78	0
20	0
35	0
40	0
23	1
26	0
67	0
34	0
23	0
96	0
30	0
23	0
263	0
34	0
54	0
25	0
44	0
40	0
33	0
43	0
37	0
38	0
423	5
13	1
23	0
30	0
53	0
133	2
20	0
63	5
32	0
64	0
24	0
28	0
122	0
29	0
57	0
144	0
18	0
249	1
16	6
90	0
21	4
27	0
47	0
17	0
37	0
36	0
66	0
33	0
29	0
80	0
54	1
19	22
27	1
25	0
45	0
21	0
19	0
37	0
22	0
41	0
34	0
25	0
27	0
28	0
44	0
26	3
31	0
47	0
28	0
53	0
16	0
24	0
31	0
33	0
17	0
25	0
21	0
29	0
18	0
16	15
57	0
79	0
45	2
30	0
142	1
19	0
23	0
26	0
22	0
41	0
30	0
16	3
985	3
15	0
17	0
22	0
40	1
86	0
23	0
30	0
41	0
31	0
28	0
57	0
20	0
67	38
44	0
21	1
61	0
20	1
12	2
305	0
27	0
32	0
15	2
17	0
21	0
55	0
45	1
11	0
48	0
53	0
39	0
38	0
58	0
34	0
124	0
33	0
29	0
39	0
47	1
27	0
20	0
16	0
92	0
169	7
18	23
34	0
20	1
206	1
15	0
28	0
13	0
244	0
41	0
42	0
33	0
172	6
54	0
41	0
25	0
52	0
26	0
19	0
111	0
15	1
994	9
40	0
60	0
75	0
21	1
28	0
91	0
42	0
63	0
55	2
28	0
30	0
408	0
39	0
35	0
17	0
73	0
27	0
34	1
32	0
38	0
71	0
132	0
12	0
175	10
37	0
48	0
59	0
110	0
63	1
39	0
63	0
28	0
27	0
17	0
33	0
51	0
24	0
98	0
37	1
27	0
33	0
37	0
171	0
13	1
51	0
25	0
22	0
34	0
20	0
47	0
26	0
20	0
31	0
27	1
55	0
14	0
497	1
21	0
34	0
17	0
38	0
25	0
24	0
37	0
25	0
50	0
17	1
33	0
44	0
26	0
26	0
173	0
20	0
148	2
31	0
23	0
33	0
36	0
24	1
23	3
35	6
106	1
41	0
31	0
30	0
32	0
13	0
37	0
44	0
28	0
20	0
62	0
23	0
31	0
38	0
32	0
158	1
21	3
29	0
69	0
28	0
29	0
16	3
32	0
34	2
26	0
23	0
37	0
10	0
55	0
25	0
44	0
31	0
35	0
18	0
32	2
15	0
150	7
45	2
33	0
42	0
28	0
56	0
235	0
24	0
16	0
28	0
18	1
22	0
26	0
20	0
32	0
33	0
128	0
454	25
245	0
24	0
25	0
60	0
202	1
39	0
26	0
228	10
32	0
38	0
40	0
145	0
30	1
25	0
