"Name","SRX5158517_SRR8347510_TPM","pir","subfam"
"NODE_1_length_8764_cov_13.1558",0,FALSE,"noCluster"
"NODE_2_length_8750_cov_12.4951",184.598034,FALSE,"noCluster"
"NODE_3_length_8617_cov_12.4576",0.115639,FALSE,"noCluster"
"NODE_4_length_6282_cov_8.7462",130.496155,FALSE,"noCluster"
"NODE_5_length_6098_cov_28.3037",414.628948,FALSE,"noCluster"
"NODE_6_length_5945_cov_21.7732",0,FALSE,"noCluster"
"NODE_7_length_5692_cov_27.2325",0,FALSE,"noCluster"
"NODE_8_length_5419_cov_893.487",7091.653356,FALSE,"noCluster"
"NODE_9_length_5179_cov_32.1139",407.22572,FALSE,"noCluster"
"NODE_10_length_4697_cov_10.7995",1.511994,FALSE,"noCluster"
"NODE_11_length_4673_cov_22.0063",1.858626,FALSE,"noCluster"
"NODE_12_length_4571_cov_22.1014",0.111099,FALSE,"noCluster"
"NODE_13_length_4448_cov_13.3135",47.434829,FALSE,"noCluster"
"NODE_14_length_4398_cov_11.4183",0,FALSE,"noCluster"
"NODE_15_length_4283_cov_7.95153",17.240155,FALSE,"noCluster"
"NODE_16_length_4125_cov_11.663",177.204567,FALSE,"noCluster"
"NODE_17_length_4098_cov_12.4585",0.871585,FALSE,"noCluster"
"NODE_18_length_3979_cov_17.6072",1.926188,FALSE,"noCluster"
"NODE_19_length_3937_cov_5.78586",0,FALSE,"noCluster"
"NODE_20_length_3805_cov_18.5708",17.764135,FALSE,"noCluster"
"NODE_21_length_3790_cov_9.83577",62.703105,FALSE,"noCluster"
"NODE_22_length_3660_cov_9.60684",147.059534,FALSE,"noCluster"
"NODE_23_length_3622_cov_11.6868",0.141732,FALSE,"noCluster"
"NODE_24_length_3574_cov_18.9271",285.892736,FALSE,"noCluster"
"NODE_25_length_3525_cov_346.03",3.208538,FALSE,"noCluster"
"NODE_26_length_3508_cov_15.3528",0.586351,FALSE,"noCluster"
