UniqueCount	AmbigCount
2489	0
2724	0
282	0
288	4
463	0
1642	0
104	0
184	0
105	0
157	0
109	0
136	3
418	0
40	0
636	27
155	3
893	5
45	0
36	1
88	25
182	0
72	0
120	0
40	0
99	0
81	2
886	0
92	1
69	0
66	0
88	15
94	1
39	0
928	4
306	2
322	44
251	0
34	0
839	4
629	1
443	0
66	0
107	0
99	1
82	2
581	0
198	0
26	0
29	0
28	0
40	0
141	1
96	1
58	0
149	0
32	6
38	1
33	1
116	0
48	0
56	0
26	0
26	0
65	0
62	4
49	0
181	1
24	0
46	0
75	0
42	20
53	0
87	0
31	1
53	0
23	0
45	0
12	0
81	0
18	0
95	0
47	0
156	0
69	63
56	0
58	0
38	0
108	0
93	0
147	1
324	0
323	0
17	0
58	0
116	0
338	0
44	0
18	0
30	0
33	0
199	0
106	0
130	0
24	0
22	0
62	0
40	0
100	1
72	0
13	0
21	0
47	0
16	0
46	0
40	0
31	0
50	0
36	1
37	0
76	0
17	0
116	4
28	0
14	0
23	0
46	0
33	0
33	0
55	0
34	0
65	0
60	0
29	0
84	0
32	0
39	0
40	1
29	0
102	8
32	0
17	0
25	0
14	0
833	1
283	0
37	0
1624	0
36	0
53	26
79	0
13	0
19	0
31	0
68	0
171	2
20	0
147	0
66	0
1387	0
106	0
119	0
21	0
48	2
16	0
51	0
36	0
16	0
32	0
23	0
80	0
36	10
15	0
29	0
42	0
40	0
21	0
186	0
19	0
47	6
91	0
16	0
33	0
19	0
25	0
28	0
36	1
34	0
20	0
41	0
11	0
26	0
20	0
419	0
29	4
28	0
45	0
48	0
18	0
75	0
97	0
30	0
33	0
18	0
484	90
11	9
10	0
64	0
43	30
12	0
18	0
65	10
17	0
16	3
29	0
283	188
38	0
26	0
51	1
20	0
18	3
100	0
52	10
6	0
31	0
17	0
8	0
58	0
32	0
13	0
24	0
79	0
30	0
14	0
33	0
12	0
40	0
45	0
52	0
24	0
13	1
28	0
55	0
20	0
26	0
24	0
9	0
12	0
38	0
42	0
16	0
21	0
66	1
11	0
22	3
30	0
33	0
61	0
58	0
313	36
56	0
14	0
24	0
13	0
47	0
44	0
16	0
17	0
22	6
33	0
40	1
44	0
41	0
11	0
35	0
73	0
12	0
14	0
26	0
51	0
54	3
429	14
155	0
16	0
20	0
62	0
205	11
14	8
185	0
23	0
17	0
11	0
7	0
33	0
47	0
12	0
102	1
138	0
35	0
5	0
15	0
13	0
11	0
128	2
27	0
26	0
19	0
15	0
24	0
58	0
25	0
22	0
30	0
31	1
30	0
93	4
37	2
40	0
8	9
