"Name","SRX2884278_SRR5646669_TPM","pir","subfam"
"NODE_1_length_15422_cov_8.72565",4.735062,FALSE,"none"
"NODE_2_length_15150_cov_14.0406",13.502742,FALSE,"none"
"NODE_3_length_15019_cov_10.6083",10.64521,FALSE,"none"
"NODE_4_length_14954_cov_9.22224",5.994495,FALSE,"none"
"NODE_5_length_14551_cov_10.6462",0.659513,FALSE,"none"
"NODE_6_length_14261_cov_6.99438",4.817884,FALSE,"none"
"NODE_7_length_13403_cov_11.3243",3.065137,FALSE,"none"
"NODE_8_length_13399_cov_8.90461",2.82701,FALSE,"none"
"NODE_9_length_13200_cov_6.86914",6.926303,FALSE,"none"
"NODE_10_length_13118_cov_8.54276",2.449453,FALSE,"none"
"NODE_11_length_13075_cov_7.34604",5.81941,FALSE,"none"
"NODE_12_length_13053_cov_8.55115",7.108753,FALSE,"none"
"NODE_13_length_13031_cov_11.4885",0.766219,FALSE,"none"
"NODE_14_length_12926_cov_9.08439",6.5996,FALSE,"none"
"NODE_15_length_12771_cov_18.6659",11.591646,FALSE,"none"
"NODE_16_length_12628_cov_8.90298",2.332862,FALSE,"none"
"NODE_17_length_12582_cov_10.3044",5.852662,FALSE,"none"
"NODE_18_length_12275_cov_8.6217",1.166924,FALSE,"none"
"NODE_19_length_12148_cov_10.0783",5.924289,FALSE,"none"
"NODE_20_length_12106_cov_8.93067",2.823362,FALSE,"none"
"NODE_21_length_11987_cov_15.184",15.124172,FALSE,"none"
"NODE_22_length_11984_cov_5.40382",0.019928,FALSE,"none"
"NODE_23_length_11778_cov_19.0315",0.09851,FALSE,"none"
"NODE_24_length_11628_cov_10.9722",7.766713,FALSE,"none"
"NODE_25_length_11594_cov_7.99689",5.506398,FALSE,"none"
"NODE_26_length_11594_cov_5.78341",0.120704,FALSE,"none"
"NODE_27_length_11476_cov_11.4067",9.063987,FALSE,"none"
"NODE_28_length_11451_cov_21.5589",3.140046,FALSE,"none"
"NODE_29_length_11431_cov_6.02483",6.044901,FALSE,"none"
"NODE_30_length_11404_cov_12.1042",6.939602,FALSE,"none"
"NODE_31_length_11355_cov_17.3896",3.403814,FALSE,"none"
"NODE_32_length_11314_cov_14.5001",3.857597,FALSE,"none"
"NODE_33_length_11302_cov_11.0955",0.096679,FALSE,"none"
"NODE_34_length_11244_cov_59.6703",2.469114,FALSE,"none"
"NODE_35_length_11180_cov_6.13445",6.133823,FALSE,"none"
"NODE_36_length_10995_cov_12.2522",10.511446,FALSE,"none"
"NODE_37_length_10989_cov_12.2443",4.35634,FALSE,"none"
"NODE_38_length_10981_cov_10.1254",3.825971,FALSE,"none"
"NODE_39_length_10916_cov_11.8583",9.171761,FALSE,"none"
"NODE_40_length_10846_cov_34.2946",34.220406,FALSE,"none"
"NODE_41_length_10676_cov_11.7237",11.489185,FALSE,"none"
"NODE_42_length_10621_cov_13.9316",13.221462,FALSE,"none"
"NODE_43_length_10553_cov_14.694",8.065462,FALSE,"none"
"NODE_44_length_10455_cov_19.5776",11.585388,FALSE,"none"
"NODE_45_length_10450_cov_8.40021",3.114556,FALSE,"none"
"NODE_46_length_10388_cov_14.4633",2.791143,FALSE,"none"
"NODE_47_length_10292_cov_35.6909",34.993633,FALSE,"none"
"NODE_48_length_10243_cov_8.63683",8.514786,FALSE,"none"
"NODE_49_length_10230_cov_13.7178",12.261377,FALSE,"none"
"NODE_50_length_10199_cov_16.4164",12.196932,FALSE,"none"
"NODE_51_length_10172_cov_6.77463",0.144725,FALSE,"none"
"NODE_52_length_10109_cov_10.2827",0.118434,FALSE,"none"
"NODE_53_length_10099_cov_25.6627",14.58544,FALSE,"none"
"NODE_54_length_9978_cov_10.3337",5.70589,FALSE,"none"
"NODE_55_length_9974_cov_18.0235",8.716696,FALSE,"none"
"NODE_56_length_9951_cov_11.7903",1.733114,FALSE,"none"
"NODE_57_length_9935_cov_5.18784",0.068882,FALSE,"none"
"NODE_58_length_9934_cov_17.8097",6.375717,FALSE,"none"
"NODE_59_length_9884_cov_9.51736",4.241194,FALSE,"none"
"NODE_60_length_9882_cov_9.29011",1.586014,FALSE,"none"
"NODE_61_length_9844_cov_6.85659",4.182246,FALSE,"none"
"NODE_62_length_9814_cov_23.7625",5.290275,FALSE,"none"
"NODE_63_length_9790_cov_25.0136",17.378361,FALSE,"none"
"NODE_64_length_9788_cov_7.3509",2.965247,FALSE,"none"
"NODE_65_length_9718_cov_9.06236",2.726327,FALSE,"none"
"NODE_66_length_9706_cov_13.1792",5.794564,FALSE,"none"
"NODE_67_length_9689_cov_15.6844",10.939637,FALSE,"none"
"NODE_68_length_9604_cov_14.3545",0.210332,FALSE,"none"
"NODE_69_length_9596_cov_4.44095",4.463678,FALSE,"none"
"NODE_70_length_9533_cov_13.7516",8.498619,FALSE,"none"
"NODE_71_length_9526_cov_13.8316",8.21605,FALSE,"none"
"NODE_72_length_9484_cov_86.4375",87.367311,FALSE,"none"
"NODE_73_length_9472_cov_13.5863",13.786018,FALSE,"none"
"NODE_74_length_9466_cov_33.5163",13.103903,FALSE,"none"
"NODE_75_length_9444_cov_5.90989",5.950997,FALSE,"none"
"NODE_76_length_9406_cov_13.0787",9.507603,FALSE,"none"
"NODE_77_length_9376_cov_16.5355",16.729368,FALSE,"none"
"NODE_78_length_9341_cov_9.37828",3.780853,FALSE,"none"
"NODE_79_length_9307_cov_7.25189",2.363404,FALSE,"none"
"NODE_80_length_9264_cov_7.12642",0.088757,FALSE,"none"
"NODE_81_length_9223_cov_18.1798",8.912201,FALSE,"none"
"NODE_82_length_9186_cov_14.2003",6.507807,FALSE,"none"
"NODE_83_length_9175_cov_11.6144",4.668456,FALSE,"none"
"NODE_84_length_9163_cov_7.17141",4.281152,FALSE,"none"
"NODE_85_length_9096_cov_4.70065",4.777146,FALSE,"none"
"NODE_86_length_9088_cov_17.5288",8.221207,FALSE,"none"
"NODE_87_length_9051_cov_9.56631",5.243735,FALSE,"none"
"NODE_88_length_9049_cov_23.0201",12.66024,FALSE,"none"
"NODE_89_length_9046_cov_7.95573",1.568662,FALSE,"none"
"NODE_90_length_9042_cov_10.6949",10.817576,FALSE,"none"
"NODE_91_length_9041_cov_16.2691",4.128589,FALSE,"none"
"NODE_92_length_8988_cov_6.35455",5.015356,FALSE,"none"
"NODE_93_length_8964_cov_13.8752",6.275029,FALSE,"none"
"NODE_94_length_8958_cov_7.76616",0.030663,FALSE,"none"
"NODE_95_length_8926_cov_19.2505",15.593563,FALSE,"none"
"NODE_96_length_8917_cov_13.7482",4.413961,FALSE,"none"
"NODE_97_length_8843_cov_11.7797",1.818895,FALSE,"none"
"NODE_98_length_8809_cov_4.16477",0.171291,FALSE,"none"
"NODE_99_length_8807_cov_13.6971",7.530758,FALSE,"none"
"NODE_100_length_8729_cov_8.60315",7.29289,FALSE,"none"
"NODE_101_length_8724_cov_11.6166",3.667499,FALSE,"none"
"NODE_102_length_8597_cov_12.5062",1.102241,FALSE,"none"
"NODE_103_length_8589_cov_15.3498",9.179806,FALSE,"none"
"NODE_104_length_8538_cov_15.1797",13.421537,FALSE,"none"
"NODE_105_length_8503_cov_32.3762",15.441415,TRUE,"C_6"
"NODE_106_length_8494_cov_18.1781",8.870226,FALSE,"none"
"NODE_107_length_8473_cov_22.5175",3.203943,FALSE,"none"
"NODE_108_length_8445_cov_14.5704",14.968452,FALSE,"none"
"NODE_109_length_8390_cov_11.5714",0.110468,FALSE,"none"
"NODE_110_length_8365_cov_19.7508",13.505841,FALSE,"none"
"NODE_111_length_8340_cov_10.188",0.107027,FALSE,"none"
"NODE_112_length_8322_cov_8.70781",0.195864,FALSE,"none"
"NODE_113_length_8262_cov_4.44841",0.024937,FALSE,"none"
"NODE_114_length_8239_cov_15.6981",9.119722,FALSE,"none"
"NODE_115_length_8191_cov_6.95465",6.842792,FALSE,"none"
"NODE_116_length_8173_cov_7.3887",2.009317,FALSE,"none"
"NODE_117_length_8171_cov_26.5845",9.39874,FALSE,"none"
"NODE_118_length_8144_cov_9.92566",8.270082,FALSE,"none"
"NODE_119_length_8129_cov_16.681",4.703032,FALSE,"none"
"NODE_120_length_8102_cov_6.86157",0.436611,FALSE,"none"
"NODE_121_length_8088_cov_9.06766",1.94532,FALSE,"none"
"NODE_122_length_8061_cov_9.96799",9.955926,FALSE,"none"
"NODE_123_length_8004_cov_5.15644",2.687394,FALSE,"none"
"NODE_124_length_7965_cov_8.74433",5.527105,FALSE,"none"
"NODE_125_length_7959_cov_8.96404",5.76421,FALSE,"none"
"NODE_126_length_7896_cov_6.64632",3.053137,FALSE,"none"
"NODE_127_length_7880_cov_8.65197",4.217779,FALSE,"none"
"NODE_128_length_7848_cov_19.714",13.586283,FALSE,"none"
"NODE_129_length_7844_cov_12.0539",0.131474,FALSE,"none"
"NODE_130_length_7826_cov_7.3235",3.13643,FALSE,"none"
"NODE_131_length_7804_cov_6.98391",7.044262,FALSE,"none"
"NODE_132_length_7785_cov_15.3257",8.541333,FALSE,"none"
"NODE_133_length_7762_cov_10.4261",8.815274,FALSE,"none"
"NODE_134_length_7755_cov_7.58871",2.225805,FALSE,"none"
"NODE_135_length_7751_cov_8.89738",1.361917,FALSE,"none"
"NODE_136_length_7751_cov_12.7082",10.232651,FALSE,"none"
"NODE_137_length_7742_cov_13.2437",3.918151,FALSE,"none"
"NODE_138_length_7716_cov_6.36366",1.221159,FALSE,"none"
"NODE_139_length_7700_cov_20.2177",16.842248,FALSE,"none"
"NODE_140_length_7679_cov_20.441",20.409637,FALSE,"none"
"NODE_141_length_7661_cov_6.62992",5.118036,FALSE,"none"
"NODE_142_length_7642_cov_9.63622",6.296786,FALSE,"none"
"NODE_143_length_7561_cov_13.6147",7.139327,FALSE,"none"
"NODE_144_length_7536_cov_8.15887",7.309657,FALSE,"none"
"NODE_145_length_7526_cov_14.0614",4.819782,FALSE,"none"
"NODE_146_length_7514_cov_11.6268",3.514813,FALSE,"none"
"NODE_147_length_7514_cov_8.61355",1.721838,FALSE,"none"
"NODE_148_length_7510_cov_16.2744",11.454631,FALSE,"none"
"NODE_149_length_7500_cov_23.9658",2.142288,FALSE,"none"
"NODE_150_length_7496_cov_11.0339",11.113861,FALSE,"none"
"NODE_151_length_7482_cov_24.9165",19.487248,FALSE,"none"
"NODE_152_length_7452_cov_16.9191",11.633603,FALSE,"none"
"NODE_153_length_7445_cov_8.5112",4.424005,TRUE,"E_11"
"NODE_154_length_7395_cov_10.9423",10.175333,FALSE,"none"
"NODE_155_length_7390_cov_10.4076",1.816618,FALSE,"none"
"NODE_156_length_7369_cov_7.55166",5.437385,FALSE,"none"
"NODE_157_length_7335_cov_10.2843",0.4138,FALSE,"none"
"NODE_158_length_7321_cov_10.1808",10.402893,FALSE,"none"
"NODE_159_length_7294_cov_41.5112",26.911792,FALSE,"none"
"NODE_160_length_7294_cov_13.5261",13.698147,FALSE,"none"
"NODE_161_length_7295_cov_10.4225",1.430189,FALSE,"none"
"NODE_162_length_7277_cov_8.56847",0.075713,FALSE,"none"
"NODE_163_length_7274_cov_16.742",12.933119,FALSE,"none"
"NODE_164_length_7273_cov_15.0182",4.057648,FALSE,"none"
"NODE_165_length_7244_cov_8.96311",7.141985,FALSE,"none"
"NODE_166_length_7238_cov_11.8817",10.715365,FALSE,"none"
"NODE_167_length_7237_cov_16.162",8.379471,FALSE,"none"
"NODE_168_length_7232_cov_16.2223",8.80054,FALSE,"none"
"NODE_169_length_7231_cov_11.5936",9.149476,FALSE,"none"
"NODE_170_length_7207_cov_12.4235",10.877262,FALSE,"none"
"NODE_171_length_7203_cov_6.70265",6.84419,FALSE,"none"
"NODE_172_length_7192_cov_9.99916",3.652737,FALSE,"none"
"NODE_173_length_7180_cov_6.97481",6.543478,FALSE,"none"
"NODE_174_length_7170_cov_5.97814",0.033631,FALSE,"none"
"NODE_175_length_7158_cov_10.0749",4.07021,FALSE,"none"
"NODE_176_length_7155_cov_13.1179",12.884102,FALSE,"none"
"NODE_177_length_7142_cov_12.7201",3.313857,FALSE,"none"
"NODE_178_length_7137_cov_16.9617",10.469814,FALSE,"none"
"NODE_179_length_7102_cov_12.1299",3.531888,FALSE,"none"
"NODE_180_length_7055_cov_8.21846",2.095497,FALSE,"none"
"NODE_181_length_7049_cov_5.97149",0.085955,FALSE,"none"
"NODE_182_length_7022_cov_12.1567",10.169645,FALSE,"none"
"NODE_183_length_7007_cov_34.4984",0.427944,FALSE,"none"
"NODE_184_length_6992_cov_8.56186",8.607967,FALSE,"none"
"NODE_185_length_6983_cov_11.181",4.412982,FALSE,"none"
"NODE_186_length_6962_cov_18.0192",2.913921,FALSE,"none"
"NODE_187_length_6956_cov_32.4108",14.548401,FALSE,"none"
"NODE_188_length_6916_cov_11.0808",3.118613,FALSE,"none"
"NODE_189_length_6915_cov_30.5116",12.041052,FALSE,"none"
"NODE_190_length_6910_cov_15.7422",13.347389,FALSE,"none"
"NODE_191_length_6882_cov_24.7789",14.233041,FALSE,"none"
"NODE_192_length_6877_cov_10.6631",10.757143,FALSE,"none"
"NODE_193_length_6876_cov_12.4545",8.490544,FALSE,"none"
"NODE_194_length_6868_cov_6.80454",6.946209,FALSE,"none"
"NODE_195_length_6854_cov_7.99531",0.040252,FALSE,"none"
"NODE_196_length_6829_cov_17.3175",4.412631,FALSE,"none"
"NODE_197_length_6823_cov_40.3879",40.400388,FALSE,"none"
"NODE_198_length_6807_cov_6.99439",4.448916,FALSE,"none"
"NODE_199_length_6793_cov_5.92648",0.060934,FALSE,"none"
"NODE_200_length_6787_cov_6.56811",2.993543,FALSE,"none"
"NODE_201_length_6777_cov_5.05472",0.030541,FALSE,"none"
"NODE_202_length_6769_cov_3.58224",0.484553,FALSE,"none"
"NODE_203_length_6768_cov_10.5115",0.902178,FALSE,"none"
"NODE_204_length_6766_cov_24.2503",0.249831,FALSE,"none"
"NODE_205_length_6766_cov_20.7889",6.38854,FALSE,"none"
"NODE_206_length_6746_cov_8.62714",4.452433,FALSE,"none"
"NODE_207_length_6744_cov_7.06527",7.238652,FALSE,"none"
"NODE_208_length_6729_cov_4.60021",4.725203,FALSE,"none"
"NODE_209_length_6719_cov_33.79",4.040611,FALSE,"none"
"NODE_210_length_6715_cov_181.773",4.770443,FALSE,"none"
"NODE_211_length_6714_cov_12.9133",8.671244,FALSE,"none"
"NODE_212_length_6700_cov_18.1648",14.151405,FALSE,"none"
"NODE_213_length_6685_cov_18.532",0.248881,FALSE,"none"
"NODE_214_length_6660_cov_9.43308",0.051819,FALSE,"none"
"NODE_215_length_6659_cov_5.19031",0.43016,FALSE,"none"
"NODE_216_length_6616_cov_22.079",14.049985,FALSE,"none"
"NODE_217_length_6605_cov_6.92529",0.052261,FALSE,"none"
"NODE_218_length_6596_cov_18.2947",9.6662,FALSE,"none"
"NODE_219_length_6590_cov_4.39942",0.115244,FALSE,"none"
"NODE_220_length_6582_cov_9.62284",6.833861,FALSE,"none"
"NODE_221_length_6575_cov_23.4149",3.06636,FALSE,"none"
"NODE_222_length_6570_cov_32.7675",0.609547,FALSE,"none"
"NODE_223_length_6560_cov_22.6223",14.219388,TRUE,"E_1"
"NODE_224_length_6556_cov_12.4288",12.607812,FALSE,"none"
"NODE_225_length_6551_cov_7.23075",1.027721,FALSE,"none"
"NODE_226_length_6544_cov_5.22162",5.218328,FALSE,"none"
"NODE_227_length_6538_cov_13.5531",13.382357,FALSE,"none"
"NODE_228_length_6524_cov_7.13249",0.737317,FALSE,"none"
"NODE_229_length_6524_cov_11.5993",8.902412,FALSE,"none"
"NODE_230_length_6510_cov_5.94442",1.989165,FALSE,"none"
"NODE_231_length_6499_cov_24.4578",11.668765,FALSE,"none"
"NODE_232_length_6494_cov_8.22969",4.726854,FALSE,"none"
"NODE_233_length_6480_cov_15.1393",5.350974,FALSE,"none"
"NODE_234_length_6470_cov_17.4766",15.411135,FALSE,"none"
"NODE_235_length_6461_cov_13.1651",8.569988,FALSE,"none"
"NODE_236_length_6447_cov_5.26068",1.602065,FALSE,"none"
"NODE_237_length_6447_cov_7.77752",0.139299,FALSE,"none"
"NODE_238_length_6441_cov_6.5014",5.881677,FALSE,"none"
"NODE_239_length_6436_cov_7.46634",7.401197,FALSE,"none"
"NODE_240_length_6430_cov_11.307",11.145415,FALSE,"none"
"NODE_241_length_6426_cov_4.84812",0.145143,FALSE,"none"
"NODE_242_length_6426_cov_10.8634",3.521053,FALSE,"none"
"NODE_243_length_6424_cov_9.59693",7.967809,FALSE,"none"
"NODE_244_length_6423_cov_11.0549",0.18286,FALSE,"none"
"NODE_245_length_6422_cov_3.86743",1.355531,FALSE,"none"
"NODE_246_length_6420_cov_18.9646",7.516996,FALSE,"none"
"NODE_247_length_6412_cov_12.8672",6.163538,FALSE,"none"
"NODE_248_length_6404_cov_19.2679",12.056978,FALSE,"none"
"NODE_249_length_6402_cov_5.7838",5.723352,FALSE,"none"
"NODE_250_length_6397_cov_11.1339",11.493083,FALSE,"none"
"NODE_251_length_6384_cov_8.44324",8.577991,FALSE,"none"
"NODE_252_length_6365_cov_17.4602",14.201159,FALSE,"none"
"NODE_253_length_6360_cov_10.7657",0.635657,FALSE,"none"
"NODE_254_length_6355_cov_4.62069",0.168558,FALSE,"none"
"NODE_255_length_6353_cov_7.98054",0.038074,FALSE,"none"
"NODE_256_length_6353_cov_29.1932",29.931432,FALSE,"none"
"NODE_257_length_6352_cov_25.4626",26.425702,FALSE,"none"
"NODE_258_length_6352_cov_24.1495",24.659481,FALSE,"none"
"NODE_259_length_6342_cov_43.8657",43.268139,FALSE,"none"
"NODE_260_length_6335_cov_19.9137",0.373623,FALSE,"none"
"NODE_261_length_6328_cov_7.63844",2.304622,FALSE,"none"
"NODE_262_length_6307_cov_8.46589",8.608883,FALSE,"none"
"NODE_263_length_6306_cov_13.3408",9.591344,FALSE,"none"
"NODE_264_length_6305_cov_11.1043",6.133979,FALSE,"none"
"NODE_265_length_6290_cov_8.14051",6.912832,FALSE,"none"
"NODE_266_length_6286_cov_18.2181",10.157552,FALSE,"none"
"NODE_267_length_6275_cov_11.6884",1.981847,FALSE,"none"
"NODE_268_length_6268_cov_6.18492",1.803378,FALSE,"none"
"NODE_269_length_6263_cov_21.4307",18.882736,FALSE,"none"
"NODE_270_length_6249_cov_14.6335",13.603559,FALSE,"none"
"NODE_271_length_6244_cov_14.8282",4.235579,FALSE,"none"
"NODE_272_length_6244_cov_10.719",11.029115,FALSE,"none"
"NODE_273_length_6227_cov_7.05941",4.180838,FALSE,"none"
"NODE_274_length_6226_cov_6.44954",0.194362,FALSE,"none"
"NODE_275_length_6221_cov_10.2928",0.17229,FALSE,"none"
"NODE_276_length_6200_cov_5.11562",5.248848,FALSE,"none"
"NODE_277_length_6194_cov_14.2034",1.155609,FALSE,"none"
"NODE_278_length_6190_cov_12.7621",0.782805,FALSE,"none"
"NODE_279_length_6185_cov_9.93937",4.23239,TRUE,"C_8"
"NODE_280_length_6178_cov_3.50252",0.050378,FALSE,"none"
"NODE_281_length_6171_cov_4.53975",0.106477,FALSE,"none"
