"Name","ERX2560134_ERR2541716_TPM","pir","subfam"
"NODE_1_length_9278_cov_220.023",122.104994,FALSE,"none"
"NODE_2_length_8250_cov_130.532",74.144097,FALSE,"none"
"NODE_3_length_7287_cov_95.4358",53.769432,FALSE,"none"
"NODE_4_length_6958_cov_82.7053",46.117186,FALSE,"none"
"NODE_5_length_6843_cov_97.6152",54.146209,FALSE,"none"
"NODE_6_length_6619_cov_73.5623",24.947325,FALSE,"none"
"NODE_7_length_6164_cov_27.7509",15.220609,FALSE,"none"
"NODE_8_length_5861_cov_140.696",78.020179,FALSE,"none"
"NODE_9_length_5542_cov_31.639",17.792455,FALSE,"none"
"NODE_10_length_5454_cov_106.504",53.859668,FALSE,"none"
"NODE_11_length_5403_cov_35.0613",19.476046,FALSE,"none"
"NODE_12_length_5317_cov_145.572",69.265672,FALSE,"none"
"NODE_13_length_5192_cov_38.5353",20.804261,FALSE,"none"
"NODE_14_length_5173_cov_57.8654",31.727188,FALSE,"none"
"NODE_15_length_5067_cov_61.3294",32.797193,FALSE,"none"
"NODE_16_length_4677_cov_105.555",61.311464,FALSE,"none"
"NODE_17_length_4659_cov_25.7363",14.391841,FALSE,"none"
"NODE_18_length_4503_cov_40.8941",20.563401,FALSE,"none"
"NODE_19_length_4491_cov_27.7259",16.357481,FALSE,"none"
"NODE_20_length_4456_cov_49.5519",27.284549,FALSE,"none"
"NODE_21_length_4444_cov_134.843",68.452215,FALSE,"none"
"NODE_22_length_4421_cov_34.4677",18.903291,FALSE,"none"
"NODE_23_length_4415_cov_52.4268",29.242503,FALSE,"none"
"NODE_24_length_4371_cov_42.1302",22.843951,FALSE,"none"
"NODE_25_length_4367_cov_84.4258",45.884531,FALSE,"none"
"NODE_26_length_4358_cov_15.5143",9.061564,FALSE,"none"
"NODE_27_length_4354_cov_44.6662",24.303225,FALSE,"none"
"NODE_28_length_4319_cov_21.0882",11.83055,FALSE,"none"
"NODE_29_length_4300_cov_192.467",102.983529,FALSE,"none"
"NODE_30_length_4217_cov_75.2013",41.124418,FALSE,"none"
"NODE_31_length_4205_cov_73.5157",39.760364,FALSE,"none"
"NODE_32_length_4179_cov_190.436",98.169637,FALSE,"none"
"NODE_33_length_4150_cov_56.493",31.148276,FALSE,"none"
"NODE_34_length_4072_cov_238.576",128.623343,FALSE,"none"
"NODE_35_length_4026_cov_26.4198",15.103042,FALSE,"none"
"NODE_36_length_4014_cov_31.8704",17.734452,FALSE,"none"
"NODE_37_length_4011_cov_35.8961",20.698593,FALSE,"none"
"NODE_38_length_3935_cov_101.735",56.71918,FALSE,"none"
"NODE_39_length_3931_cov_144.954",80.080247,FALSE,"none"
"NODE_40_length_3892_cov_210.418",117.406589,FALSE,"none"
"NODE_41_length_3866_cov_90.1",50.197345,FALSE,"none"
"NODE_42_length_3857_cov_116.751",65.935477,FALSE,"none"
"NODE_43_length_3782_cov_42.4736",23.681736,FALSE,"none"
"NODE_44_length_3751_cov_28.7903",16.23484,FALSE,"none"
"NODE_45_length_3733_cov_16.9511",10.020629,FALSE,"none"
"NODE_46_length_3670_cov_33.5126",19.398919,FALSE,"none"
"NODE_47_length_3626_cov_174.485",95.216136,FALSE,"none"
"NODE_48_length_3599_cov_20.1321",9.212406,FALSE,"none"
"NODE_49_length_3569_cov_36.7723",19.720167,FALSE,"none"
"NODE_50_length_3564_cov_83.1747",45.677698,FALSE,"none"
"NODE_51_length_3554_cov_149.678",82.41639,FALSE,"none"
"NODE_52_length_3523_cov_46.8457",27.495388,FALSE,"none"
"NODE_53_length_3503_cov_25.6743",14.356359,FALSE,"none"
"NODE_54_length_3486_cov_81.5089",45.407165,FALSE,"none"
"NODE_55_length_3476_cov_38.9959",21.48966,FALSE,"none"
"NODE_56_length_3457_cov_31.2184",17.056369,FALSE,"none"
"NODE_57_length_3450_cov_46.7617",26.559112,FALSE,"none"
"NODE_58_length_3438_cov_19.8102",11.78597,FALSE,"none"
"NODE_59_length_3431_cov_41.3255",20.224182,FALSE,"none"
"NODE_60_length_3431_cov_46.8866",26.247047,FALSE,"none"
"NODE_61_length_3430_cov_24.8406",11.342189,FALSE,"none"
"NODE_62_length_3399_cov_78.6361",47.311961,FALSE,"none"
"NODE_63_length_3390_cov_44.7679",22.380301,FALSE,"none"
"NODE_64_length_3388_cov_15.8746",8.723614,FALSE,"none"
"NODE_65_length_3361_cov_57.5662",31.380017,FALSE,"none"
"NODE_66_length_3334_cov_71.9216",40.387262,FALSE,"none"
"NODE_67_length_3332_cov_120.47",71.046991,FALSE,"none"
"NODE_68_length_3321_cov_22.3558",13.199577,FALSE,"none"
"NODE_69_length_3309_cov_54.953",39.06291,FALSE,"none"
"NODE_70_length_3301_cov_39.1738",22.057253,FALSE,"none"
"NODE_71_length_3280_cov_25.6282",13.895688,FALSE,"none"
"NODE_72_length_3278_cov_17.7403",10.407795,FALSE,"none"
"NODE_73_length_3269_cov_18.7324",10.714031,FALSE,"none"
"NODE_74_length_3256_cov_88.2177",48.969992,FALSE,"none"
"NODE_75_length_3236_cov_138.769",80.6843,FALSE,"none"
"NODE_76_length_3234_cov_28.6213",16.086299,FALSE,"none"
"NODE_77_length_3232_cov_43.4243",25.346812,FALSE,"none"
"NODE_78_length_3226_cov_97.1056",55.104802,FALSE,"none"
"NODE_79_length_3223_cov_14.8734",7.845207,FALSE,"none"
"NODE_80_length_3204_cov_35.4268",19.770017,FALSE,"none"
"NODE_81_length_3187_cov_48.1753",26.659187,FALSE,"none"
"NODE_82_length_3179_cov_8.88604",5.516569,FALSE,"none"
"NODE_83_length_3162_cov_62.2723",33.801421,FALSE,"none"
"NODE_84_length_3132_cov_39.7615",21.28839,FALSE,"none"
"NODE_85_length_3127_cov_57.194",33.794713,FALSE,"none"
"NODE_86_length_3119_cov_22.4011",12.968356,FALSE,"none"
"NODE_87_length_3106_cov_19.9122",11.626814,FALSE,"none"
"NODE_88_length_3100_cov_34.5882",18.62936,FALSE,"none"
"NODE_89_length_3090_cov_14.0761",8.936382,FALSE,"none"
"NODE_90_length_3082_cov_36.6465",20.506543,FALSE,"none"
"NODE_91_length_3053_cov_71.6658",40.463643,FALSE,"none"
"NODE_92_length_3047_cov_15.5632",8.488137,FALSE,"none"
"NODE_93_length_3044_cov_40.2091",23.395866,FALSE,"none"
"NODE_94_length_3032_cov_30.7615",17.3063,FALSE,"none"
"NODE_95_length_3030_cov_50.4208",29.013469,FALSE,"none"
"NODE_96_length_3011_cov_351.771",192.643363,FALSE,"none"
"NODE_97_length_2993_cov_37.4156",20.392612,FALSE,"none"
"NODE_98_length_2966_cov_17.0818",9.465235,FALSE,"none"
"NODE_99_length_2957_cov_77.3467",43.089709,FALSE,"none"
"NODE_100_length_2949_cov_37.1641",22.960852,FALSE,"none"
"NODE_101_length_2946_cov_39.6579",22.800683,FALSE,"none"
"NODE_102_length_2945_cov_63.1014",35.75443,FALSE,"none"
"NODE_103_length_2944_cov_31.3499",18.358469,FALSE,"none"
"NODE_104_length_2906_cov_161.148",87.894713,FALSE,"none"
"NODE_105_length_2902_cov_37.1012",20.536514,FALSE,"none"
"NODE_106_length_2889_cov_33.4255",20.256788,FALSE,"none"
"NODE_107_length_2882_cov_48.0333",30.495365,FALSE,"none"
"NODE_108_length_2868_cov_52.2076",30.366986,FALSE,"none"
"NODE_109_length_2843_cov_282.709",160.126839,FALSE,"none"
"NODE_110_length_2837_cov_32.1833",17.635754,FALSE,"none"
"NODE_111_length_2836_cov_16.0475",9.141939,FALSE,"none"
"NODE_112_length_2836_cov_27.2032",16.038489,FALSE,"none"
"NODE_113_length_2833_cov_723.488",421.244431,FALSE,"none"
"NODE_114_length_2823_cov_17.1665",9.605555,FALSE,"none"
"NODE_115_length_2814_cov_13.2153",7.244742,FALSE,"none"
"NODE_116_length_2812_cov_22.4273",13.982529,FALSE,"none"
"NODE_117_length_2799_cov_33.414",20.003639,FALSE,"none"
"NODE_118_length_2795_cov_23.9504",14.430976,FALSE,"none"
"NODE_119_length_2795_cov_22.981",12.899924,FALSE,"none"
"NODE_120_length_2789_cov_50.252",28.242105,FALSE,"none"
"NODE_121_length_2762_cov_20.5179",11.677847,FALSE,"none"
"NODE_122_length_2756_cov_14.8767",8.100786,FALSE,"none"
"NODE_123_length_2752_cov_18.1187",10.935104,FALSE,"none"
"NODE_124_length_2741_cov_20.2911",11.174146,FALSE,"none"
"NODE_125_length_2736_cov_17.4592",10.129544,FALSE,"none"
"NODE_126_length_2725_cov_45.4127",24.629218,FALSE,"none"
"NODE_127_length_2723_cov_27.3936",15.505729,FALSE,"none"
"NODE_128_length_2718_cov_51.1615",28.890929,FALSE,"none"
"NODE_129_length_2716_cov_10.3968",5.641661,FALSE,"none"
"NODE_130_length_2714_cov_18.9267",8.53633,FALSE,"none"
"NODE_131_length_2707_cov_17.2164",9.742357,FALSE,"none"
"NODE_132_length_2705_cov_14.3672",7.790776,FALSE,"none"
"NODE_133_length_2705_cov_25.6181",14.805847,FALSE,"none"
