"Name","SRX697842_SRR1571712_TPM","SRX697843_SRR1571713_TPM","SRX697844_SRR1571714_TPM","SRX697845_SRR1571715_TPM","pir","subfam"
"NODE_6129_length_634_cov_2.19516",0.054228,0.349214,0.303231,0.118603,FALSE,"none"
"NODE_6130_length_634_cov_4.23316",0.271139,0.283031,0.424523,0.711616,FALSE,"none"
"NODE_6131_length_634_cov_8.64076",0.813416,0.622669,1.030986,0.889519,FALSE,"none"
"NODE_6132_length_634_cov_4.12781",0.379594,0.509477,0.242585,0.355808,FALSE,"none"
"NODE_6133_length_634_cov_175.169",15.203321,13.757274,17.033567,17.335945,FALSE,"none"
"NODE_6134_length_634_cov_11.886",0.759188,1.471763,1.212924,0.533712,TRUE,"none"
"NODE_6135_length_633_cov_2.42561",0.271683,0.170163,0.368477,0.05942,FALSE,"none"
"NODE_6136_length_633_cov_5.83564",0.65204,0.567209,0.486165,0.594203,FALSE,"none"
"NODE_6137_length_633_cov_10.2474",1.192211,0.670867,1.027868,0.819545,TRUE,"none"
"NODE_6138_length_633_cov_1.71626",0.32602,0.113442,0.182312,0.178261,FALSE,"none"
"NODE_6139_length_633_cov_3.35467",0.32602,0.340325,0.486165,0.178261,FALSE,"none"
"NODE_6140_length_633_cov_155.31",14.100152,13.647145,17.144276,14.246265,FALSE,"none"
"NODE_6141_length_633_cov_30.0017",2.934182,2.438999,2.657915,3.238738,FALSE,"none"
"NODE_6142_length_633_cov_46.4775",3.569682,4.062067,4.215927,3.657819,FALSE,"none"
"NODE_6143_length_633_cov_4.71626",0.217347,0.567209,0.607706,0.475363,FALSE,"none"
"NODE_6144_length_633_cov_2.04671",0.434694,0.510488,0.303853,0.41602,FALSE,"none"
"NODE_6145_length_632_cov_2.87868",0.108892,0.454688,0.182686,0.357239,FALSE,"none"
"NODE_6146_length_632_cov_5.67938",0.054446,1.023048,0.608955,0.416779,FALSE,"none"
"NODE_6147_length_632_cov_3.58406",0.27223,0.28418,0.487164,0.416779,FALSE,"none"
"NODE_6148_length_632_cov_55.3016",3.958705,4.124263,4.307091,3.107725,FALSE,"none"
"NODE_6149_length_632_cov_47.1161",4.14891,3.648419,4.568316,3.76177,FALSE,"none"
"NODE_6150_length_632_cov_20.26",1.917717,2.257867,1.343007,2.18925,FALSE,"none"
"NODE_6151_length_632_cov_58.9619",4.944465,3.975342,5.978105,6.218706,FALSE,"none"
"NODE_6152_length_632_cov_21.2946",1.578937,2.841799,2.862088,1.548035,FALSE,"none"
"NODE_6153_length_631_cov_9.45139",1.145676,0.626467,0.976333,0.715917,FALSE,"none"
"NODE_6154_length_631_cov_2.51389",0.218224,0.284758,0.244083,0.178979,FALSE,"none"
"NODE_6155_length_631_cov_1.85938",0.163668,0.227806,0.427146,0.11932,FALSE,"none"
"NODE_6156_length_631_cov_13.6858",0.821696,0.691194,0.676557,0.725889,FALSE,"none"
"NODE_6157_length_631_cov_109.264",10.429387,8.327384,10.091257,12.192611,FALSE,"none"
"NODE_6158_length_631_cov_4.50521",0.436448,0.512564,0.671229,0.477278,TRUE,"none"
"NODE_6159_length_630_cov_4.45043",0.222741,0.45654,0.329446,0.538022,FALSE,"none"
"NODE_6160_length_630_cov_4.90609",0.491998,0.45654,0.489174,0.418462,FALSE,"none"
"NODE_6161_length_630_cov_3.73391",0.273332,0.45654,0.305734,0.358681,FALSE,"none"
"NODE_6162_length_630_cov_2.95826",0.109333,0.171202,0.428027,0.298901,FALSE,"none"
"NODE_6163_length_630_cov_8.10087",0.437331,0.798945,1.222934,0.597802,FALSE,"none"
"NODE_6164_length_630_cov_4.14261",0.437331,0.45654,0.428027,0.179341,FALSE,"none"
"NODE_6165_length_630_cov_9.96348",0.281568,0.420673,0.489211,0.432007,TRUE,"none"
"NODE_6166_length_630_cov_3.21217",0.218666,0.22827,0.305734,0,FALSE,"none"
"NODE_6167_length_630_cov_16.3739",0.771278,1.843253,1.690258,1.456475,FALSE,"none"
"NODE_6168_length_629_cov_2.99303",0.219109,0.171552,0.245749,0.539111,FALSE,"none"
"NODE_6169_length_629_cov_2.34146",0.219109,0.28592,0,0.239605,TRUE,"none"
"NODE_6170_length_629_cov_6.19861",0.712105,0.598003,0.551458,0.539111,FALSE,"none"
"NODE_6171_length_629_cov_177.197",12.916261,14.29772,18.753177,12.749128,FALSE,"none"
"NODE_6172_length_628_cov_6.08028",0.493998,0.573009,0.920999,0.720271,FALSE,"none"
"NODE_6173_length_628_cov_3.31588",0.274443,0.229203,0.2456,0.540203,FALSE,"none"
"NODE_6174_length_628_cov_3.38569",0.314872,0.229203,0.537417,0.180068,FALSE,"none"
"NODE_6175_length_628_cov_307.173",25.912584,27.101648,29.360058,23.360003,FALSE,"none"
"NODE_6176_length_628_cov_136.733",12.214228,11.023522,12.86738,13.93333,FALSE,"none"
"NODE_6177_length_628_cov_949.614",96.69308,96.781148,114.92132,99.601271,FALSE,"none"
"NODE_6178_length_627_cov_43.2395",0.674052,0.699768,0.452592,0.864147,FALSE,"none"
"NODE_6179_length_627_cov_2.71329",0.110001,0.34451,0.307637,0.360808,FALSE,"none"
"NODE_6180_length_627_cov_3.34965",0.330002,0.401928,0.430691,0.360867,FALSE,"none"
"NODE_6181_length_627_cov_1.38462",0.330002,0.114837,0.246122,0.180433,FALSE,"none"
"NODE_6182_length_627_cov_2.83566",0.368555,0.459346,0.318511,0.120289,TRUE,"unassigned_66"
"NODE_6183_length_627_cov_407.594",38.702752,38.938566,37.986098,34.987031,FALSE,"none"
"NODE_6184_length_626_cov_16.6305",0.93694,1.783648,1.910258,1.265605,FALSE,"none"
"NODE_6185_length_626_cov_3.99475",0.345483,0.360774,0.386838,0.440701,FALSE,"none"
"NODE_6186_length_626_cov_9.65849",0.661351,0.805506,1.042732,0.937671,FALSE,"none"
"NODE_6187_length_626_cov_102.695",10.306056,8.515346,10.485655,11.691776,FALSE,"none"
"NODE_6188_length_626_cov_50.6497",4.646701,4.750578,4.390609,4.624095,FALSE,"none"
"NODE_6189_length_625_cov_3.9614",0.386577,0.461235,0.185352,0.483119,FALSE,"none"
"NODE_6190_length_625_cov_2.12105",0.220901,0.230618,0.370703,0.06039,TRUE,"none"
"NODE_6191_length_625_cov_2.27544",0.165676,0.288272,0.123568,0.301949,FALSE,"none"
"NODE_6192_length_625_cov_4.04737",0.165676,0.230618,0.741406,0.422729,FALSE,"none"
"NODE_6193_length_624_cov_5.33216",0.719401,0.577733,0.309565,0.36308,TRUE,"none"
"NODE_6194_length_624_cov_2.30931",0.276693,0.231093,0.247652,0.18154,FALSE,"none"
"NODE_6195_length_624_cov_1.31459",0.110677,0.115547,0.123826,0.18154,FALSE,"none"
"NODE_6196_length_624_cov_2.21968",0.166016,0.231093,0.309565,0.18154,FALSE,"none"
"NODE_6197_length_624_cov_4.8594",0.553385,0.34664,0.247652,0.605133,FALSE,"none"
"NODE_6198_length_624_cov_2.68893",0.221354,0.34664,0.371478,0.121027,FALSE,"none"
"NODE_6199_length_624_cov_2.25132",0.221354,0.231093,0.185739,0.18154,TRUE,"unassigned_2"
"NODE_6200_length_624_cov_1.91037",0.110677,0.115547,0.124343,0.18154,FALSE,"none"
"NODE_6201_length_624_cov_5.12478",0.442708,0.404413,0.681043,0.423593,FALSE,"none"
"NODE_6202_length_623_cov_4.51056",0.277261,0.578927,0.310213,0.545734,FALSE,"none"
"NODE_6203_length_623_cov_7.76232",0.532475,0.86839,1.178759,0.363823,FALSE,"none"
"NODE_6204_length_623_cov_66.3838",5.930439,6.090482,6.393661,5.972189,FALSE,"none"
"NODE_6205_length_623_cov_2.86268",0.277261,0.347356,0.434298,0.42446,FALSE,"none"
"NODE_6206_length_623_cov_6.51937",0.831783,0.545135,0.929587,0.485097,TRUE,"none"
"NODE_6207_length_623_cov_46.0581",4.196064,3.701328,3.400221,3.207565,FALSE,"none"
"NODE_6208_length_622_cov_5.87125",0.61123,0.547956,0.683899,0.425331,FALSE,"none"
"NODE_6209_length_622_cov_2.097",0.333398,0.174038,0.062173,0.303808,TRUE,"none"
"NODE_6210_length_622_cov_3.67901",0.222265,0.348076,0.435208,0.486092,FALSE,"none"
"NODE_6211_length_622_cov_27.8642",2.389353,2.320504,3.684937,2.491223,FALSE,"none"
"NODE_6212_length_622_cov_159.824",7.499954,6.547477,6.941537,5.421691,FALSE,"none"
"NODE_6213_length_622_cov_7.52734",0.341949,0.406088,0.435208,0.313541,FALSE,"none"
"NODE_6214_length_621_cov_193.512",17.935067,19.302668,21.629129,20.043812,FALSE,"none"
"NODE_6215_length_621_cov_5.68728",0.61249,0.348798,0.809943,0.365318,FALSE,"none"
"NODE_6216_length_621_cov_14.129",0.86948,1.685856,1.222485,0.913296,FALSE,"none"
"NODE_6217_length_621_cov_2.98233",0.278405,0.232532,0.67642,0.304432,FALSE,"none"
"NODE_6218_length_621_cov_9.96466",1.059339,0.697596,0.997178,0.73101,FALSE,"none"
"NODE_6219_length_620_cov_3.37699",0.167388,0.407777,0.499477,0.244047,FALSE,"none"
"NODE_6220_length_620_cov_8.3292",0.948531,1.018832,1.164653,1.0372,TRUE,"none"
"NODE_6221_length_620_cov_2.53805",0.27898,0.349523,0.187304,0.183035,FALSE,"none"
"NODE_6222_length_620_cov_12.177",1.171715,0.990315,1.560866,1.342259,FALSE,"none"
"NODE_6223_length_620_cov_37.7628",4.184698,2.912692,4.432859,3.843741,FALSE,"none"
"NODE_6224_length_620_cov_43.5858",0.618082,0.635734,0.840044,1.123014,FALSE,"none"
"NODE_6225_length_619_cov_3.19149",0.223646,0.482026,0.1877,0.366826,FALSE,"none"
"NODE_6226_length_619_cov_34.7872",3.298779,3.911141,3.190894,3.423707,FALSE,"none"
"NODE_6227_length_619_cov_2.36348",0.279558,0.350251,0.125133,0.183413,FALSE,"none"
"NODE_6228_length_619_cov_15.0319",1.453699,1.583544,1.567998,1.772991,FALSE,"none"
"NODE_6229_length_618_cov_1.2611",0.308224,0.058497,0.062699,0.061264,FALSE,"none"
"NODE_6230_length_618_cov_1.1492",0.112055,0.116994,0.125398,0.061264,FALSE,"none"
"NODE_6231_length_618_cov_145.448",13.14184,13.911663,14.756266,15.373793,FALSE,"none"
"NODE_6232_length_618_cov_5.11368",0.392193,0.40948,0.56429,0.490112,FALSE,"none"
"NODE_6233_length_618_cov_61.0444",0.979454,0.51102,1.088817,0.543633,FALSE,"none"
"NODE_6234_length_617_cov_29.9698",2.559566,2.851093,3.211247,2.427822,FALSE,"none"
"NODE_6235_length_617_cov_6.08185",0.224576,0.703436,0.753985,0.491128,TRUE,"none"
"NODE_6236_length_617_cov_20.242",0.51333,0.541733,0.574411,0.562082,FALSE,"none"
"NODE_6237_length_617_cov_7.53203",0.954449,0.293098,0.943785,0.675302,FALSE,"none"
"NODE_6238_length_617_cov_2.58897",0.470675,0.307237,0.197719,0.128649,FALSE,"none"
"NODE_6239_length_617_cov_1.83452",0.168432,0.05862,0.188496,0.368346,FALSE,"none"
"NODE_6240_length_617_cov_6.03381",0.449153,0.527577,0.691153,0.491128,FALSE,"none"
"NODE_6241_length_617_cov_2.86477",0.393008,0.175859,0.125664,0.184173,FALSE,"none"
"NODE_6242_length_617_cov_9.29537",0.676028,0.775482,0.942481,0.872502,FALSE,"none"
"NODE_6243_length_617_cov_2.23132",0.234316,0.134934,0.386146,0.24392,FALSE,"none"
"NODE_6244_length_617_cov_16.9609",1.464485,1.468306,2.301303,1.729254,FALSE,"none"
"NODE_6245_length_616_cov_14.1925",0.50635,0.704911,0.639635,0.799741,FALSE,"none"
"NODE_6246_length_616_cov_60.5597",5.226407,3.816791,5.949308,4.618227,FALSE,"none"
"NODE_6247_length_616_cov_275.38",23.449582,23.842367,27.136996,24.866541,FALSE,"none"
"NODE_6248_length_616_cov_566.059",45.87307,42.346643,56.347048,48.928238,FALSE,"none"
"NODE_6249_length_615_cov_10.6071",0.902057,0.824125,1.325098,0.775223,FALSE,"none"
"NODE_6250_length_615_cov_1.42857",0.112757,0.117732,0.1262,0.18494,FALSE,"none"
"NODE_6251_length_615_cov_43.4464",4.658247,5.121098,4.733341,5.275838,FALSE,"none"
"NODE_6252_length_615_cov_100.934",6.776474,8.247811,9.220773,8.22864,FALSE,"none"
"NODE_6253_length_614_cov_28.0501",2.850795,2.223754,2.422153,2.571149,FALSE,"none"
"NODE_6254_length_614_cov_86.9177",7.59817,7.813089,9.45422,6.434468,FALSE,"none"
"NODE_6255_length_614_cov_3.51163",0.734455,0.05899,0.189704,0.432427,FALSE,"none"
"NODE_6256_length_614_cov_3.05188",0.282483,0.29495,0.442643,0.186041,FALSE,"none"
"NODE_6257_length_614_cov_3.81038",0.282483,0.53091,0.442643,0.432427,FALSE,"none"
"NODE_6258_length_614_cov_4.26834",0.282483,0.23596,0.758816,0.432427,FALSE,"none"
"NODE_6259_length_614_cov_7.08229",0.403384,0.64889,0.885285,0.679528,FALSE,"none"
"NODE_6260_length_614_cov_16.4794",1.129097,0.76687,0.632347,1.359057,FALSE,"none"
"NODE_6261_length_614_cov_16.7263",1.480421,1.828091,1.511631,1.737362,FALSE,"none"
"NODE_6262_length_614_cov_163.431",12.8824,13.072504,16.813828,15.624407,FALSE,"none"
"NODE_6263_length_614_cov_11.3882",1.016938,1.231388,1.096998,0.555978,FALSE,"none"
"NODE_6264_length_614_cov_74.1109",5.908754,6.89644,7.028644,6.748409,FALSE,"none"
"NODE_6265_length_614_cov_146.932",13.398092,14.27662,15.831917,13.889688,FALSE,"none"
"NODE_6266_length_613_cov_4.70968",0.396305,0.591144,0.69707,0.123809,FALSE,"none"
"NODE_6267_length_613_cov_2.35842",0.11323,0.295572,0.31685,0.123809,FALSE,"none"
"NODE_6268_length_613_cov_6.56989",0.56615,0.354715,0.82381,0.680949,FALSE,"none"
"NODE_6269_length_613_cov_52.405",0.592388,0.871538,0.858917,1.162119,FALSE,"none"
"NODE_6270_length_613_cov_21.0735",0.620693,0.591144,0.887292,0.433331,FALSE,"none"
"NODE_6271_length_613_cov_83.9176",6.501857,5.895678,7.426466,6.912498,FALSE,"none"
"NODE_6272_length_613_cov_57.0179",5.617082,4.856909,5.985293,4.846062,FALSE,"none"
"NODE_6273_length_612_cov_3.73429",0.453872,0.296197,0.508028,0.186102,FALSE,"none"
"NODE_6274_length_612_cov_5.1149",0.340404,0.770112,0.326181,0.496273,FALSE,"none"
"NODE_6275_length_612_cov_4.00539",0.453872,0.473915,0.317529,0.310171,FALSE,"none"
"NODE_6276_length_612_cov_3.33393",0.170202,0.296197,0.254023,0.434239,FALSE,"none"
"NODE_6277_length_612_cov_4.7325",0.453872,0.236958,0.508047,0.620342,FALSE,"none"
"NODE_6278_length_612_cov_8.34111",0.680808,0.853742,0.838315,0.682376,FALSE,"none"
"NODE_6279_length_612_cov_10.912",0.931816,0.768952,1.084879,0.687362,FALSE,"none"
"NODE_6280_length_612_cov_248.531",20.153935,22.051335,28.291991,23.740108,FALSE,"none"
"NODE_6281_length_611_cov_7.91727",0.625388,0.712378,1.14556,0.621644,FALSE,"none"
"NODE_6282_length_611_cov_2.28417",0.17056,0,0.318211,0.435151,FALSE,"none"
"NODE_6283_length_611_cov_2.46763",0.284267,0.065068,0.381853,0.186493,FALSE,"none"
"NODE_6284_length_611_cov_39.6097",3.866034,2.799499,3.058696,3.170385,FALSE,"none"
"NODE_6285_length_611_cov_4.16727",0.397974,0.482746,0.381853,0.372986,FALSE,"none"
"NODE_6286_length_611_cov_1.4964",0.056853,0.178095,0.127284,0.248658,FALSE,"none"
"NODE_6287_length_611_cov_45.3579",4.075058,4.017943,5.773315,4.571437,FALSE,"none"
"NODE_6288_length_611_cov_286.254",23.240874,27.119945,31.795423,24.199567,FALSE,"none"
"NODE_6289_length_611_cov_2.60612",0.284267,0.257746,0.254569,0.186493,FALSE,"none"
"NODE_6290_length_611_cov_2.35432",0.397974,0.178095,0.318211,0,FALSE,"none"
"NODE_6291_length_611_cov_26.9353",2.103577,1.899676,2.927542,3.605535,FALSE,"none"
"NODE_6292_length_610_cov_2.56036",0.455787,0.237963,0.318896,0.186886,FALSE,"none"
"NODE_6293_length_610_cov_2.36036",0.17092,0.118982,0.446454,0.12459,FALSE,"none"
"NODE_6294_length_610_cov_10.6306",1.196441,1.011344,0.892908,0.841719,FALSE,"none"
"NODE_6295_length_610_cov_2.65225",0.227893,0.297454,0.191338,0.373771,FALSE,"none"
"NODE_6296_length_610_cov_2.06306",0.227893,0.297454,0.255117,0.12459,FALSE,"none"
"NODE_6297_length_610_cov_25.5964",1.880121,2.617666,3.242998,2.180333,FALSE,"none"
"NODE_6298_length_610_cov_78.3351",7.452446,6.843574,7.670567,7.203323,FALSE,"none"
"NODE_6299_length_610_cov_131.369",11.328126,11.205884,11.693847,11.951044,FALSE,"none"
"NODE_6300_length_610_cov_130.717",11.524279,11.450866,12.700945,11.557963,FALSE,"none"
"NODE_6301_length_610_cov_248.816",20.537462,19.668758,22.514925,19.643565,FALSE,"none"
"NODE_6302_length_610_cov_1.96757",0.227893,0.118982,0.075374,0.249181,FALSE,"none"
"NODE_6303_length_609_cov_3.16787",0.285469,0.476938,0.255667,0.18728,FALSE,"none"
"NODE_6304_length_609_cov_2.18592",0.228375,0.178852,0.319584,0.062427,FALSE,"none"
"NODE_6305_length_609_cov_9.68953",0.856407,1.433999,1.211598,0.811546,FALSE,"none"
"NODE_6306_length_608_cov_4.25497",0.514932,0.41821,0.640549,0.187675,FALSE,"none"
"NODE_6307_length_608_cov_5.1085",0.801005,0.119489,0.576495,0.375351,FALSE,"none"
"NODE_6308_length_608_cov_15.8463",0.581205,1.060141,1.01862,1.149933,FALSE,"none"
"NODE_6309_length_608_cov_3.91139",0.514932,0.358466,0.704604,0.312792,FALSE,"none"
"NODE_6310_length_608_cov_24.3128",2.193776,2.270286,2.452,3.065366,FALSE,"none"
"NODE_6311_length_608_cov_46.4051",3.763949,3.507526,5.029921,4.189366,FALSE,"none"
"NODE_6312_length_607_cov_2.17754",0.172008,0.239488,0.157651,0.250763,TRUE,"none"
"NODE_6313_length_607_cov_18.3768",2.426621,1.696163,1.519801,1.392613,FALSE,"none"
"NODE_6314_length_607_cov_3.25906",0.286681,0.239488,0.577743,0.250763,FALSE,"none"
"NODE_6315_length_607_cov_2.02355",0.229344,0.29936,0.192581,0.062691,FALSE,"none"
"NODE_6316_length_607_cov_11.8877",1.204058,1.137568,1.027099,1.128435,FALSE,"none"
"NODE_6317_length_607_cov_2.62319",0.057336,0.239488,0.449356,0.250763,FALSE,"none"
"NODE_6318_length_607_cov_2.32428",0.286687,0.119744,0.385162,0.062691,FALSE,"none"
"NODE_6319_length_607_cov_107.509",7.757802,9.899482,10.355885,9.287306,FALSE,"none"
"NODE_6320_length_607_cov_8.42935",0.917378,0.89808,0.577743,0.7548,FALSE,"none"
"NODE_6321_length_607_cov_5.30616",0.458689,0.59872,0.641937,0.438836,FALSE,"none"
"NODE_6322_length_607_cov_10.788",0.745369,1.077696,1.027099,1.065744,FALSE,"none"
"NODE_6323_length_607_cov_182.355",15.919636,16.567943,17.416639,17.121283,FALSE,"none"
"NODE_6324_length_606_cov_1.77677",0.172374,0.300001,0.128666,0.125647,FALSE,"none"
"NODE_6325_length_606_cov_5.42287",0.517123,0.600003,0.707663,0.439766,FALSE,"none"
"NODE_6326_length_606_cov_3.64973",0.229832,0.420002,0.450331,0.314119,FALSE,"none"
"NODE_6327_length_606_cov_3.3176",0.459665,0.180001,0.592951,0.251295,FALSE,"none"
"NODE_6328_length_606_cov_3.0127",0.28729,0.300001,0.385998,0.251295,FALSE,"none"
"NODE_6329_length_606_cov_37.8875",2.912704,3.49307,4.158586,3.000492,FALSE,"none"
"NODE_6330_length_606_cov_130.94",1.432492,0.870665,0.788794,0.842162,FALSE,"none"
"NODE_6331_length_606_cov_24.5554",0.435425,0.309095,0.295252,0.48172,FALSE,"none"
"NODE_6332_length_605_cov_53.8364",5.129252,4.209688,4.812257,4.570686,FALSE,"none"
"NODE_6333_length_605_cov_74.8182",6.397422,6.608048,6.984373,7.140853,FALSE,"none"
"NODE_6334_length_605_cov_12.4091",0.845443,0.601291,0.838146,0.818445,FALSE,"none"
"NODE_6335_length_604_cov_3.86521",0.519332,0.241033,0.822219,0.315457,FALSE,"none"
"NODE_6336_length_604_cov_5.5337",0.288518,0.421809,0.516909,0.504731,FALSE,"none"
"NODE_6337_length_603_cov_2.91788",0.520444,0.181165,0.194264,0.252904,FALSE,"none"
"NODE_6338_length_603_cov_3.68066",0.520444,0.241553,0.323774,0.189678,FALSE,"none"
"NODE_6339_length_603_cov_79.5639",0.7322,0.680981,0.720454,0.686235,FALSE,"none"
"NODE_6340_length_603_cov_12.7701",1.079926,1.097342,1.242244,0.771658,FALSE,"none"
"NODE_6341_length_603_cov_162.803",13.34053,13.856206,14.360356,16.240394,FALSE,"none"
"NODE_6342_length_603_cov_93.531",7.726102,7.170979,9.423591,10.43261,FALSE,"none"
"NODE_6343_length_602_cov_34.3565",2.606102,3.812676,3.309732,2.977981,FALSE,"none"
"NODE_6344_length_602_cov_5.11152",0.289756,0.363112,0.389379,0.887518,TRUE,"none"
"NODE_6345_length_602_cov_1.69104",0.173854,0.181556,0.129793,0.126723,FALSE,"none"
"NODE_6346_length_602_cov_76.0457",5.969071,8.178965,7.86918,6.906475,FALSE,"none"
"NODE_6347_length_602_cov_38.7916",3.535027,3.63112,4.348063,3.80168,FALSE,"none"
"NODE_6348_length_602_cov_2.03291",0.059352,0.371948,0.199494,0.194665,FALSE,"none"
"NODE_6349_length_602_cov_3.67824",0.347708,0.181556,0.648965,0.316807,FALSE,"none"
"NODE_6350_length_602_cov_229.612",21.426176,24.050058,26.400067,20.162076,FALSE,"none"
"NODE_6351_length_602_cov_5.80804",0.472769,0.869061,0.584068,0.506891,FALSE,"none"
"NODE_6352_length_602_cov_7.38026",0.753366,0.665705,0.389379,0.823697,FALSE,"none"
"NODE_6353_length_602_cov_141.746",13.465854,12.712387,16.061575,14.007393,FALSE,"none"
"NODE_6354_length_602_cov_2365.3",198.816677,209.233835,232.935938,192.090656,FALSE,"none"
"NODE_6355_length_601_cov_1.76007",0.116275,0.303249,0.195116,0.126994,TRUE,"none"
"NODE_6356_length_601_cov_1.72711",0,0.242599,0.130078,0.317486,FALSE,"none"
"NODE_6357_length_601_cov_2.13553",0.406531,0.121299,0.195116,0.063497,FALSE,"none"
"NODE_6358_length_601_cov_188.819",0.345215,0.693562,0.928705,0.497107,FALSE,"none"
"NODE_6359_length_601_cov_3.15385",0.522683,0.242599,0.260155,0.44448,FALSE,"none"
"NODE_6360_length_601_cov_117.09",9.645081,10.375099,12.776215,10.741886,FALSE,"none"
"NODE_6361_length_600_cov_27.4642",0.547289,0.448871,0.467679,0.323751,FALSE,"none"
"NODE_6362_length_600_cov_3.47706",0.407407,0.42547,0.195545,0.254534,FALSE,"none"
"NODE_6363_length_600_cov_77.9229",7.346105,6.250201,8.590435,7.06333,FALSE,"none"
"NODE_6364_length_599_cov_2.64154",0.34996,0.243654,0.261302,0.127541,FALSE,"none"
"NODE_6365_length_599_cov_1.74816",0.116653,0.243654,0.130651,0.191312,FALSE,"none"
"NODE_6366_length_599_cov_103.796",1.092418,1.288012,1.465338,1.767203,FALSE,"none"
"NODE_6367_length_599_cov_64.5441",5.316439,5.886738,6.052186,6.187378,FALSE,"none"
"NODE_6368_length_598_cov_24.105",0.652756,0.739792,1.114587,0.958624,FALSE,"none"
"NODE_6369_length_598_cov_2.00552",0.175358,0.122092,0.261879,0.255633,FALSE,"none"
"NODE_6370_length_598_cov_65.5599",6.481807,4.978991,6.565923,6.520125,FALSE,"none"
"NODE_6371_length_598_cov_6.93186",0.584527,0.973475,0.654696,0.575174,FALSE,"none"
"NODE_6372_length_598_cov_9.02578",0.701433,1.281971,0.916575,0.575174,FALSE,"none"
"NODE_6373_length_598_cov_66.0516",2.867141,3.812163,3.668606,3.195769,FALSE,"none"
"NODE_6374_length_598_cov_120.484",10.831278,9.98029,12.825933,11.525631,FALSE,"none"
"NODE_6375_length_597_cov_3.01661",0.367408,0.511781,0.274616,0.066941,FALSE,"none"
"NODE_6376_length_597_cov_2.64207",0.410056,0.244718,0.196843,0.192139,FALSE,"none"
"NODE_6377_length_597_cov_6.5203",0.820112,0.550615,0.710225,0.640464,FALSE,"none"
"NODE_6378_length_597_cov_2.97417",0.175738,0.428256,0.328072,0.320232,FALSE,"none"
"NODE_6379_length_597_cov_7.77491",0.761532,0.734153,0.721759,0.576418,FALSE,"none"
"NODE_6380_length_597_cov_4.21033",0.351476,0.489435,0.328072,0.512371,FALSE,"none"
"NODE_6381_length_597_cov_16.8487",1.69879,1.713023,1.989186,1.601161,FALSE,"none"
"NODE_6382_length_597_cov_5.69742",0.358683,0.434408,0.727893,0.576418,FALSE,"none"
"NODE_6383_length_597_cov_256.542",22.188611,24.12203,26.406001,21.264953,FALSE,"none"
"NODE_6384_length_596_cov_2.07763",0.058707,0.245252,0.26304,0.192556,FALSE,"none"
"NODE_6385_length_596_cov_2.60074",0.293533,0.245252,0.19728,0.256741,FALSE,"none"
"NODE_6386_length_596_cov_9.32532",0.763186,0.98101,1.11792,0.834408,FALSE,"none"
"NODE_6387_length_596_cov_5.89649",0.35224,0.367879,0.72336,0.962778,FALSE,"none"
"NODE_6388_length_596_cov_4.79113",0.17612,0.613131,0.6576,0.641852,TRUE,"none"
"NODE_6389_length_596_cov_16.5305",1.115426,1.532828,1.38096,0.834408,FALSE,"none"
"NODE_6390_length_595_cov_2.38519",0.294103,0.122895,0.329531,0.128649,FALSE,"none"
"NODE_6391_length_595_cov_1.3963",0.176503,0.24579,0.065906,0.128649,FALSE,"none"
"NODE_6392_length_595_cov_2.72963",0.353006,0.184342,0.52725,0.064325,FALSE,"none"
"NODE_6393_length_595_cov_3.4463",0.353006,0.307237,0.395437,0.321623,FALSE,"none"
"NODE_6394_length_595_cov_128.237",10.656838,11.468125,13.072224,9.876818,FALSE,"none"
"NODE_6395_length_595_cov_57.7315",5.675775,5.166966,7.549822,5.346288,FALSE,"none"
"NODE_6396_length_595_cov_8.61296",0.647179,0.948665,0.52725,0.771099,TRUE,"none"
"NODE_6397_length_595_cov_74.6833",6.424706,6.11718,6.081396,5.964467,FALSE,"none"
"NODE_6398_length_594_cov_1.97959",0.058963,0.431078,0.396319,0,FALSE,"none"
"NODE_6399_length_594_cov_121.455",10.889773,11.240117,13.110335,9.790097,FALSE,"none"
"NODE_6400_length_594_cov_4.79221",0.530665,0.369495,0.660532,0.644645,TRUE,"none"
"NODE_6401_length_593_cov_3.81413",0.531827,0.246873,0.198602,0.51684,FALSE,"none"
"NODE_6402_length_593_cov_146.059",13.805382,12.614394,15.110537,13.888125,FALSE,"none"
"NODE_6403_length_593_cov_101.061",8.559305,8.885795,10.410097,9.089989,FALSE,"none"
"NODE_6404_length_593_cov_5.61896",0.827286,0.432028,0.595807,0.64605,FALSE,"none"
"NODE_6405_length_593_cov_3.15056",0.413643,0.493746,0.198602,0.193815,TRUE,"none"
"NODE_6406_length_593_cov_137.76",10.260671,10.928665,12.36599,10.342963,FALSE,"none"
"NODE_6407_length_593_cov_50.7416",4.813829,3.738721,4.862906,4.070276,FALSE,"none"
"NODE_6408_length_593_cov_68.9777",6.609576,5.039166,4.739681,5.249628,FALSE,"none"
"NODE_6409_length_593_cov_61.2714",4.14371,4.961146,7.08348,5.320508,FALSE,"none"
"NODE_6410_length_593_cov_201.699",18.435516,16.238279,21.234592,19.107421,FALSE,"none"
"NODE_6411_length_593_cov_24.2026",2.24549,2.620721,2.846632,2.067361,FALSE,"none"
"NODE_6412_length_592_cov_2.04655",0.059221,0.185564,0.398094,0.194239,TRUE,"none"
"NODE_6413_length_592_cov_4.31285",0.41455,0.618545,0.729839,0.323731,FALSE,"none"
