Geneid,02h_Late.Rings,05h_Rings.Troph.conversion,08h_Early.Trophs,11h_Mid.Trophs,14h_Late.Trophs,17h_Early.Rings,20h_Early.Mid.Rings,23h_Late.Mid.Rings
PCHAS_1030600,130.30492795974982,153.73399134810106,102.07214689669726,105.2969628014785,68.38211149963047,49.49090658673089,80.423514987767,111.47282333968391
PCHAS_1030700,23.041352804352506,23.95321807077122,14.930858131323408,13.328345516571485,8.91750492994245,8.34002427060598,14.254679067859193,18.6658937225466
PCHAS_1030800,61.53082564995993,66.51478890450164,31.23176708380531,26.7112840146485,23.75221527018369,71.93443756706863,74.71805746350952,70.63593872763764
PCHAS_1030900,15.388626385657549,9.286038674815728,7.622253691303266,8.103203643418524,15.727612091403191,32.3403196493059,44.66513423857661,11.617298150012004
PCHAS_1031000,8.138968014687583,9.275804640078261,4.569531546129239,4.910583274966568,4.49073414488182,6.2120886074892585,8.03263319549501,8.420622348020824
PCHAS_1031100,2108.4024213551565,2272.966079192942,1761.9805821156142,1685.5049848874191,1087.6673326645066,1547.3277638613326,1738.2794229535948,2310.9485028792305
PCHAS_1031200,2.9641839676858015,1.361074009609615,0.2795525565254075,0.30594321642224426,2.3969792895038045,9.973534087228527,7.251520141847572,1.761311764377425
PCHAS_1031300,67.97343938626838,63.992309336732305,101.33215688311789,123.2133238106418,99.41402981754209,30.159345235775007,13.597482235708574,33.394080875627516
PCHAS_1031400,637.2509730632049,699.4005369147693,698.8542955907471,774.2812091862511,962.4378546864895,926.0181780754715,784.322339120906,661.867946976814
PCHAS_1031500,15.3202305362341,17.544969516267198,10.781417417916543,12.375866469145336,12.263135422526172,10.426586161976562,11.07216226350955,13.528530510803668
PCHAS_1031600,12.118678615007386,13.146326014924867,3.1169343964251905,2.386742994960563,2.9944458394583333,6.860547877614573,12.07851145849992,14.664334305944205
PCHAS_1031700,8.70212630212404,10.019065376865694,6.937279020662348,6.674770530815174,2.490081275639848,2.6868625590188495,6.923463254175793,7.833119574208683
PCHAS_1031800,25.148511314956565,23.117309351920426,17.791444769596136,20.194508073449754,28.099689093351714,38.10213934610753,42.102320536541264,27.612510451309294
PCHAS_1031900,29.372090937308243,29.044772000133978,33.18813949867742,40.00544431883098,34.509801761541404,12.018179666064464,8.493858711765496,17.088166159173262
PCHAS_1032000,52.320481351087025,59.6869828986813,42.865054028126465,48.18753939009795,74.42318303925352,39.84552844210006,47.12536702042282,48.745856619419854
PCHAS_1032100,55.39227784537171,63.691903468470414,31.453854730025938,36.429179284160064,82.43965395313964,72.74220562715254,63.71937020482563,57.30179301702343
PCHAS_1032200,55.123106229532624,62.30987075602023,52.876829730256105,58.509708476548624,76.9839179837293,39.27696543786549,45.51674245956791,56.502131196267726
PCHAS_1032300,0.5528948442193877,0.24491184505261826,0.07696049799401947,0.10088929433991844,0.7461508120127915,0.683047510335247,1.154091114570984,0.3196738072178145
PCHAS_1032400,72.75143742602056,83.30067927837878,49.526298900807774,48.56665495413099,72.53403918748408,63.56240974834583,75.15381611214215,79.97906079300364
PCHAS_1032500,2.403074967433851,1.269336947224294,3.0797632967146678,5.326814549841916,32.29553965008189,23.199193921768337,9.077660210990068,2.659433760017097
PCHAS_1032600,122.24571718776183,141.38250615387216,126.33675905004476,145.81322209307342,261.5065982595735,182.96210528865353,181.2146945384705,145.9400812408265
PCHAS_1032700,720.3547552211659,722.4259909418773,453.4352677639581,340.85508490398433,277.8676599164431,734.6089232413747,901.7991052293031,890.9118500474235
PCHAS_1032800,112.97078008745433,120.79026057138938,98.15120239030168,77.93737495002625,48.854084676222364,31.439592326857227,34.339922961780474,82.30217193385256
PCHAS_1032900,16.178932598643044,5.4476415170018075,14.742878500730558,41.19426443453445,520.9578738010082,349.97696828095343,79.15879718415411,14.384790578181645
PCHAS_1033000,8.874745602411675,10.592501539222738,4.133919294216308,3.7682489784826934,3.5941561656034455,2.688658292365767,6.545207267477682,9.803754742640258
PCHAS_1033100,152.90103542041203,157.01488981147074,71.63546661583366,41.860148484659305,45.3766402734841,125.89727692915504,158.97010042565017,175.6358358644544
PCHAS_1033200,6.704819994980696,2.1713446228170548,0.16903064721205774,0.9577917362207151,6.657544952064608,10.813901220549274,21.111407727665586,3.8950656753312627
PCHAS_1033300,89.90782048550841,92.37778777959095,68.83923343810721,85.31054594128125,61.4413502716657,35.20254049879589,52.07045677061091,69.51665723836837
PCHAS_1033400,118.32233760774676,108.76304992256966,129.3229920205263,147.05206116637135,205.8524362956196,77.50020935524542,82.26634895080345,105.37391502325121
PCHAS_1033500,335.73703372366936,331.72779541827396,254.1094610307242,180.66606503951814,142.70742653537434,98.87453707118331,122.03642580335375,258.3345836917864
PCHAS_1033600,16.266306081167492,18.445145153995462,11.244609832113678,10.702359710696747,7.36795280846664,3.0874511969178946,7.970227081802478,12.346611000180637
PCHAS_1033700,95.32567147736961,101.5829875855596,69.13173483048871,65.02256813740092,195.60946276505365,276.5721100454774,184.1440737525495,114.83541974953569
