Geneid,02h_Late.Rings_1,02h_Late.Rings_2,05h_Rings.Troph.conversion_1,05h_Rings.Troph.conversion_2,05h_Rings.Troph.conversion_3,08h_Early.Trophs_1,08h_Early.Trophs_2,11h_Mid.Trophs_1,11h_Mid.Trophs_2,11h_Mid.Trophs_3,14h_Late.Trophs_1,14h_Late.Trophs_2,17h_Early.Rings_1,17h_Early.Rings_2,17h_Early.Rings_3,20h_Early.Mid.Rings_1,20h_Early.Mid.Rings_2,20h_Early.Mid.Rings_3,23h_Late.Mid.Rings_1,23h_Late.Mid.Rings_2
PCHAS_0100100,79.65923437665681,72.83387988834957,42.746444047324154,75.1660402431622,57.59108544754592,40.25556813965867,39.94738910324565,32.43355822607423,29.080035268987775,45.97927704214205,100.74905390899349,624.5215985422776,838.1588660475445,440.35279572111034,628.826597306285,193.15305843340434,193.8814881169581,313.770974413372,84.1469489825923,90.46278662231038
PCHAS_0100200,0.7837127238093906,0.407573999263664,0.15420277634521298,0,0.5336776282159758,0,0.35394336865880544,3.640007839689912,2.913003699361691,1.3269187334309451,4.1820536765570075,3.9129499986451046,1.0144957543210413,8.236775510319054,0.6945402585092223,1.005657486135313,1.3810529984382105,2.6521317373402873,0.2910755682145845,0.2625674879784331
PCHAS_0100300,0,0,0,0,0,0,0.3504156938881197,0.6006214486310043,0.2403308699916345,0,0.6900620130752979,0.20389213142091991,0,0,0,0,0,0,0,0.25995053627100684
PCHAS_0100400,1.2464872919200305,0.8839668979663164,0.4013312432390696,0.5501934904008045,1.1574667627973854,1.889726451970877,3.070600403502883,3.2894296950133244,3.264231947440963,2.302310233260097,2.7210742262314156,1.6079877264025388,0,3.572866233005936,0.9038122141299051,0.10905601559982651,0.479247503388165,0.575207611155317,0.37877956038404453,1.1389390308234797
PCHAS_0100500,69.48068547718171,46.09037958448412,31.133892146520132,54.34933677187248,38.593410501703175,30.658811158481907,17.521926113604316,43.28289452373949,16.258735631453607,30.91245205699713,292.280598319893,2231.3649356580217,4880.93734682439,847.5024912702224,2204.565799045266,694.5489896182801,633.8196533653179,1236.346930044256,148.6173067312694,108.82951978926285
PCHAS_0100600,1.0323163439465346,1.2789939150060219,0.3584432710676558,0.4633176071939914,0.4962119600884891,1.1814475438803882,0.6581911005324433,1.833254078387769,2.595648382140539,0.5140688800863517,2.2682693627919703,3.351019663836804,0.7074564776622551,5.743898054777874,1.372285861781482,0.7597342241201641,1.155689279816312,1.5412154011844885,0.2029809344647727,0.6103362825083702
PCHAS_0100651,2.7605956465153474,1.7227950607173315,2.6072299206169345,3.4466528380427293,0.563957209958726,2.3018476462836746,0.7480505238320853,3.205444255991708,1.026093501666411,1.8696065369381638,4.419333317780101,0.8705181781233601,1.0720557971193982,0,0,5.844938367999212,2.9188212307417496,2.802607296905694,3.075904940707312,2.219719472838952
PCHAS_0100700,24.664965459558907,8.117179203157033,22.976213675436735,29.137297837117003,13.38421220070363,6.426940952990061,3.1329244710987334,5.8174052685473265,7.878569411309919,5.220089538777844,14.395650114352998,101.47570069440971,155.64976444513718,12.151282683539991,38.93551429385363,45.24960837368247,23.226303199476675,22.49716698976526,17.605748972503932,13.944673321943714
PCHAS_0100800,4.151935852359083,4.858282071222875,4.288893219414857,8.279626039831534,4.24095821888962,7.933701554191065,2.812669969608641,6.02623520126441,8.68075102409784,2.636145217082811,5.538897758284391,12.683449855257358,6.046394695753406,0,3.449549950595804,7.492148271708081,4.389907131035592,1.3172254295456762,3.4696207731178474,4.694706685054384
PCHAS_0100900,251.9597299625843,234.5502946061942,227.2856586336616,245.8990732865874,250.69586477305967,206.6562979684499,195.79214608802664,148.58097868985755,178.24995241598106,185.47728323786245,134.94844463484802,370.6179016523193,286.93220337632187,301.3081532487372,326.8810057974767,235.98023897715274,215.63447266033734,227.16222976596092,211.3975530926593,230.0499982396908
PCHAS_0101000,53.40041463003159,47.93036547539097,46.04737038259015,54.220691547225904,54.38108873137129,50.74052177314158,39.44420954280713,44.63647354655561,41.55042673380163,29.139208494613715,37.33606185207196,45.52144592812642,63.08738267263368,35.499821724226344,40.1972349614883,49.844457510124016,34.18277376051732,33.474943767379784,37.2769173971339,48.49903600262793
PCHAS_0101100,1.131888812739249,0.5886448390011562,0.14847310937277375,0.5234012387334678,0.2569239631799043,0.6991072011330063,0,0.29206309537630426,0.3505957602624329,0,3.6911071490990492,46.69788588638972,16.361407294647748,27.757534272254517,19.72763622796308,3.5100533098470814,2.12758019274746,5.107174524894383,0.28026015937947074,0.8848397090840249
PCHAS_0101200,404.7252810627017,336.9398041583194,288.3775909604531,361.4154943770336,369.3519187438492,561.2192292595383,415.3083002000259,629.6730985866619,695.0355104995002,380.81813718369585,863.2891427951063,1066.5047117569088,638.9939848921214,383.5248596992309,540.658155609007,403.12865984702006,357.77119551586225,345.7716752557399,269.09274746056036,340.98863896180984
PCHAS_0101300,1180.0738409639496,1170.5053069463042,736.6398262527217,919.9340597278356,1113.2515324585254,3795.7748400345395,3934.093491790257,5338.178773559069,4848.958130483105,5482.056867598127,7919.526146925069,6070.168374374399,861.7955854465604,1840.9193265563088,2221.1736267251035,687.5416554219915,907.9278201269115,718.0484963498991,577.0360157731054,943.7123803899971
PCHAS_0101400,7208.186544663024,8616.437799966443,8474.101805454075,8290.284035107676,7711.093626372951,5572.0209508248745,5826.528770888612,3424.0713058191673,3488.4746181402184,5384.990499957368,3646.384319681386,7501.048740387302,17949.398602645353,8696.496867794256,12764.436639056015,11694.562347747977,12170.26249991369,13294.914845284231,10951.683210577816,9325.010145723294
PCHAS_0101500,14.057588564866858,10.398121699200038,7.570579757805774,6.914795597857427,7.436932128448524,8.094554888514102,5.539341037268816,9.559603322869082,8.378902367384605,4.07749080340147,8.81641100014692,9.581023271956997,9.896077649524461,24.72217800651158,11.018706317011059,16.92470904544128,18.35707568283768,20.18482133044813,7.738003163068582,7.092722329938277
PCHAS_0101600,37.42036466625796,34.21259302474378,36.96791102956668,44.02428670127478,33.122244203750554,21.23605656981028,17.280313955478125,22.353886372541865,22.920581658166626,11.91765805249957,16.693741311676295,29.832065958107684,74.76222189494166,24.659403652995376,45.905139218902434,57.030649518025186,48.088820388276275,54.96922194394629,41.76147105201737,36.22010953564626
PCHAS_0101700,201.45604779814823,198.6425446105918,222.3957171027006,222.5853664873396,214.57710835555542,155.26050230963776,121.57819620541166,87.63342029319618,106.30054530145253,108.66552803242122,77.69255443395092,48.25395229345634,87.1188548720195,46.84273095563126,110.59625795803342,167.00055689608854,147.97086775174836,133.4821952459454,198.31133999022813,216.21931552031637
PCHAS_0101800,0.4896150769291371,0.19097020720215707,0.28900897704951867,0.5094109540503405,0.5001129975105685,0.6804203734297655,0.3316827794349812,1.1370255096725304,0.909931973175874,0.4144882416796873,0.6531719054580651,1.5439379008225633,0,0,0.9762877218667371,0.23560214690905917,0.25883886385823063,0.6213327497856963,0.27276892870423336,0.24605380948922345
PCHAS_0101900,53.99725084584019,52.58831922839655,52.845291453504494,58.3058771768895,57.608228997283874,46.382230072616046,42.190049544129614,43.85047742196656,48.175089903238,26.501672661098475,30.935333224460702,18.215592877231312,9.005268695802949,13.056165436569566,16.29361891558018,25.266074490760232,25.744003255142236,24.59287903034746,40.60194521733652,49.444251257487664
PCHAS_0102000,67.73856382501424,55.20775080935085,68.03346387012436,67.7423948713489,60.7228108613741,57.88698418524295,51.2307744464431,49.305560737617895,53.36219244250619,41.7674956472861,45.3182543859632,24.070392896655147,9.030329740410933,12.75095637441599,16.665358202878426,28.02258054872633,27.15186066435975,18.988574373970135,43.93350978947924,58.93787613271737
PCHAS_0102100,65.947925357625,53.24004212340947,61.16640667650049,63.71164940682645,59.907116732203455,52.9969314507542,38.12783193599551,61.07670812092307,68.49044128669536,24.936508810242806,54.73404034791164,48.05017715708195,28.342475136344095,35.24282494533473,31.815105963265356,42.96595165954212,38.5831681438675,33.37564432970463,45.56807687667444,52.868318525387195
PCHAS_0102200,10.050501174337494,9.96638827521104,6.133693803945913,6.616768978649499,5.0459978807904395,4.497921111884729,2.5387885393075806,1.582381234467679,4.115600412591973,1.7305110834241648,5.908561613049542,10.071914369425091,19.18440330162459,42.96821185251778,25.135670318345795,29.67349753127271,25.215549713278836,44.53201944525316,8.541188992904987,4.622796517011975
PCHAS_0102300,12.18902881324029,11.481907406139733,13.303804668790546,15.712731968211534,10.57107384693683,7.3509521584421025,8.10148661851824,5.74139099677333,5.235805024382005,4.867328687375943,3.374882312100903,10.243697291018831,28.356430072403345,3.625641214291105,16.203203608411606,17.48536819689626,17.50775369836942,15.760008832082681,8.712489385968007,10.40186119288268
PCHAS_0102400,87.32921281967216,64.42628156510429,92.6581731829088,91.68204173013739,78.21439338116103,64.86143063251798,33.09992177349747,77.69186131840885,100.29282994273849,24.38588666856465,107.98904880027533,120.73088175284636,129.56560062328728,57.48381972072783,69.0717847250448,100.01228372069336,66.11847830555655,67.55793186662835,69.06739243911407,64.68506868946906
PCHAS_0102500,62.590432974313174,36.92294374129385,59.646250701433765,56.58944406354422,48.824031494966746,39.3800095326211,21.72787551522675,37.78449471192785,49.33560165362272,18.980245562996238,60.23551312134276,98.9309088710074,87.97504282321208,44.18206383735141,49.05260029747234,76.1202264405541,46.75251094552905,51.766959381145064,46.14595628246738,43.817262393840906
PCHAS_0102600,104.43519628633274,88.29853150918876,102.71166276994826,109.65148916448004,118.38257604875932,107.74435741469739,97.06299741747608,110.5425966366907,129.1461425364249,77.08972720712515,116.38481485965669,83.46026275228718,32.76676062115854,70.27367572403085,52.06069250592441,65.72866275179481,58.9136309763212,52.52739442973555,73.25937521971733,91.20595809410355
PCHAS_0102700,77.6849050270344,69.03874522264086,78.8446911388671,81.50789753628206,78.17871664032049,59.4458212146565,51.738323914643146,52.523397333125594,60.76525716868487,45.508191115955896,35.85707496152527,22.222954585102872,17.184490187930734,25.837464232369243,19.82583445289799,28.706757588439384,23.047012437936854,17.470568855026862,48.93991406292544,66.5495263425253
PCHAS_0102800,129.44449130344654,99.43852192561441,134.36382266337273,128.2047357807629,101.83879933517838,72.33545010865326,53.251573255017405,50.57103809248204,62.186666693098545,48.56056978836757,64.37753973444579,96.0649899431396,238.08415761056304,119.61788996467244,168.84639231863673,228.56163830844343,168.63276296485404,162.53483370417408,179.0608381448246,135.74687945738796
PCHAS_0102900,35.106560194693486,26.222125609897986,34.08872288260963,37.012984404325074,34.42491451635317,25.24766150021857,16.885532793873743,28.025050964166507,33.84546857385008,14.26549835625422,29.03706265616958,39.78425100978097,58.79386048576452,33.20711299312394,30.68427182660755,44.09133481208138,34.149221199713175,31.185720428928068,28.652730736288877,32.55067205533761
PCHAS_0103000,62.31434336236208,57.28586569242393,31.468555691527865,40.528781709320285,66.5354414443142,127.07660498054953,131.54493905482587,148.40116618079702,170.26869922550182,132.10614353181435,123.87160802965944,74.03549838706292,17.823839239182377,16.69768096649713,30.50622405288807,14.78042856323363,14.931656908284326,12.5450040909112,10.03121652091895,36.37244408299881
PCHAS_0103100,1.6951289544198758,1.5537510706823292,1.3257913171455056,0.558494099867929,0.7791635268781963,0.4711457348952975,0.3445023098323049,1.0333500753392972,0.5119296103850113,1.0045191355242067,1.0176254727386946,1.7372453135548385,3.5383093619678343,4.008534189561913,2.3660495034026745,2.569435716481269,2.1059366680593983,3.3342940922087063,1.1332457614973919,0.7240973838316503
PCHAS_0103200,33.925686372565664,25.442056109825057,45.565459541602955,33.64900651428102,31.304967905224697,18.904226669794976,13.101120647913932,18.269007768043686,21.625730621436716,9.712113957673514,20.989507294551377,9.948648273563498,4.773469496647426,10.334985692947697,7.843187256091513,14.51110823151881,14.036150432126957,9.567216277752806,21.91339435653377,27.674060459267942
PCHAS_0103300,15.366565195823275,12.944851630773293,13.993126327617803,13.536093355423565,14.182649834785842,18.29587115047769,14.453361181512589,22.561516781242773,18.055395686337263,14.334666759558516,32.18976062624493,47.555428205393184,4.849609666251373,22.69032340145532,16.094148219745513,8.55547110961771,10.025889043148169,10.099444565847762,11.272965807166472,12.466458752228878
PCHAS_0103400,5.843877540183695,1.9537327364167059,1.3551654178541777,2.026718112093044,1.7054791764971662,0.2900451457783718,0.28277513099282575,1.454051389045032,0.5818197737330991,0.3533706725312079,3.8980178593824473,4.936048114560072,6.078815042647526,19.74176221508106,5.271430219409138,6.427580286720069,10.150924666268626,6.356583842311574,2.3254830919020426,1.25863450001458
PCHAS_0103500,7.846090357165349,6.771729834799576,9.295594667832159,9.996689301285237,7.502767399393717,3.6345828810869456,2.03561711524571,3.553712681231693,4.033229568022584,0.9421534013877095,2.672448882660446,1.9301982762963998,0.6482910681651257,3.5090194454254156,2.441068228084236,3.4809838288850985,3.2359483408723757,0.9886252330399998,6.3241836822376785,6.5437298326347735
PCHAS_0103600,4.190425688310976,2.6151039857060927,0.7145712387097549,1.130331722205002,0.760937479465841,2.0705615191451234,1.5770802012608256,6.81195247032879,3.417959185126242,3.0744516586791155,11.056262720259664,55.3151304171347,10.306354595034215,30.82879254998603,20.920117523350154,6.362948891043945,7.6797119367698,10.162803852355994,1.0894443217026737,1.2635275169105697
PCHAS_0103700,134.16494842064589,135.67011103148988,138.83499327285176,147.05718775648978,139.57940946478473,115.09238231418372,98.74266914583528,59.62126316144577,76.18744249873102,117.78521182710433,68.49966642559156,25.46265671010829,24.121255435186466,78.3369926194174,27.52300492496652,45.43111186035752,53.41442852257403,33.63128756286833,102.4276345255535,118.2000619286742
PCHAS_0103800,47.28682737568931,41.58073720154045,38.068780618343396,46.98705860249802,46.211368536587045,36.28523051691994,32.115300464426326,42.891519477314695,45.729355600927555,16.501372688076327,32.10334867630057,20.583651233416113,14.485180492144945,26.556280857071943,21.593009737114382,33.002507842918135,30.023707967283606,20.46076594580223,29.494457885854967,39.183023337393614
PCHAS_0103900,24.47823005740052,32.55549841541102,13.97522275103884,3.8967312155190994,5.738409961126418,7.249633566388274,1.0873724109311755,3.7275681657305633,5.593267412434175,3.397094351910839,17.13061162355998,40.176208803234566,56.87974391623695,202.43786408866626,50.67637814019609,105.43074629774775,91.22068619581046,103.88427356726208,17.43752708139125,5.646554432195993
PCHAS_0104000,232.2618865408748,219.26034272687738,227.34963431844648,232.81048480913256,224.08162989058033,158.27734600611174,128.46870086187468,158.95701902135198,156.32585802562858,81.98411625127544,123.06738456688133,142.87292546631838,308.3661294834237,216.00120098260686,228.23947248117136,283.46542986007523,246.8911207413986,242.73171602952948,253.10883539894698,239.74302138344385
PCHAS_0104100,139.8767098647586,159.46135507965406,107.61762018301334,109.04023634504642,160.31848105681527,198.92418852883756,225.92091046211337,226.85859612501827,223.78602774488778,215.99383391581745,163.48682093000707,77.80326420056412,22.917786346807265,79.17932587338962,49.072629942346765,26.1016778498217,33.72085921218872,28.681521449784878,64.3558691787988,113.32920976287194
PCHAS_0104200,3.502630934954596,2.2035023907941196,3.901621190168502,3.291578472325276,2.2505084887975575,1.4131807755848973,0.7654217986961105,0.7215738811383364,1.0499215075106236,0.5739067961718747,1.3565878036436734,1.113416755400887,2.1939022843807714,0,1.4268820550360002,3.0990743939576237,2.5684779567470573,1.8639982493570886,2.454920358338099,2.6687374721523467
PCHAS_0104300,101.6131669129986,97.80488906540789,106.4161475493912,119.3630298648482,120.53249674738922,91.10470684238544,101.03406601357356,64.70273584515472,89.09191840521466,90.18391532125408,67.77861730532217,34.88487056963824,15.911564988824754,51.67492846473849,19.60796814022878,24.448062781363213,37.25644867786786,45.756251763165594,58.43571828409007,93.89413370108768
